        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            Re{I[3][1]} (A),            Im{I[3][1]} (A),            Re{I[4][1]} (A),            Im{I[4][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A),            Re{I[3][2]} (A),            Im{I[3][2]} (A),            Re{I[4][2]} (A),            Im{I[4][2]} (A),            I_inc[3][3] (A),            Re{I[1][3]} (A),            Im{I[1][3]} (A),            Re{I[2][3]} (A),            Im{I[2][3]} (A),            Re{I[3][3]} (A),            Im{I[3][3]} (A),            Re{I[4][3]} (A),            Im{I[4][3]} (A),            I_inc[4][4] (A),            Re{I[1][4]} (A),            Im{I[1][4]} (A),            Re{I[2][4]} (A),            Im{I[2][4]} (A),            Re{I[3][4]} (A),            Im{I[3][4]} (A),            Re{I[4][4]} (A),            Im{I[4][4]} (A)
 1.64800000e+02,        +1.414213562373e-01,        +1.481200372965e-01,        +2.941270837437e-03,        -6.697653236500e-03,        -8.283143981142e-02,        -9.858793937192e-02,        +5.096524585684e-03,        -5.107374223823e-03,        -1.854470608461e-02,        +1.414213562373e-01,        -6.697653236500e-03,        -8.283143981142e-02,        +1.481293680426e-01,        +2.876795406552e-03,        -5.162248225658e-03,        -1.853088518483e-02,        -9.858695232869e-02,        +5.104825814726e-03,        +1.414213562373e-01,        -9.858793937192e-02,        +5.096524585684e-03,        -5.162248225657e-03,        -1.853088518483e-02,        +1.481154202008e-01,        +2.885225189520e-03,        -6.695638971515e-03,        -8.283206782057e-02,        +1.414213562373e-01,        -5.107374223823e-03,        -1.854470608461e-02,        -9.858695232869e-02,        +5.104825814725e-03,        -6.695638971515e-03,        -8.283206782057e-02,        +1.481037772208e-01,        +2.936597688238e-03
 1.66400000e+02,        +1.414213562373e-01,        +1.479040180181e-01,        +9.914662441092e-05,        -9.279993995772e-03,        -8.282894114550e-02,        -9.826792449898e-02,        +9.051120699217e-03,        -3.772080816121e-03,        -1.834874946088e-02,        +1.414213562373e-01,        -9.279993995771e-03,        -8.282894114550e-02,        +1.479137026361e-01,        +3.300956448794e-05,        -3.826633885351e-03,        -1.833061929904e-02,        -9.826642810727e-02,        +9.059600817548e-03,        +1.414213562373e-01,        -9.826792449898e-02,        +9.051120699217e-03,        -3.826633885350e-03,        -1.833061929904e-02,        +1.478998121945e-01,        +4.229183679127e-05,        -9.277934712736e-03,        -8.282968325075e-02,        +1.414213562373e-01,        -3.772080816121e-03,        -1.834874946088e-02,        -9.826642810727e-02,        +9.059600817549e-03,        -9.277934712737e-03,        -8.282968325075e-02,        +1.478868007356e-01,        +9.482869087541e-05
 1.68000000e+02,        +1.414213562373e-01,        +1.475188905481e-01,        -2.719305836402e-03,        -1.186984024097e-02,        -8.265939705469e-02,        -9.775405479940e-02,        +1.297850355210e-02,        -2.427334072532e-03,        -1.831440300542e-02,        +1.414213562373e-01,        -1.186984024097e-02,        -8.265939705469e-02,        +1.475288579393e-01,        -2.787109331093e-03,        -2.481236377397e-03,        -1.829195530685e-02,        -9.775202145919e-02,        +1.298712775233e-02,        +1.414213562373e-01,        -9.775405479940e-02,        +1.297850355210e-02,        -2.481236377396e-03,        -1.829195530685e-02,        +1.475150822429e-01,        -2.776970410631e-03,        -1.186773890420e-02,        -8.266026374151e-02,        +1.414213562373e-01,        -2.427334072532e-03,        -1.831440300542e-02,        -9.775202145919e-02,        +1.298712775233e-02,        -1.186773890420e-02,        -8.266026374151e-02,        +1.475007131399e-01,        -2.723202690855e-03
 1.69600000e+02,        +1.414213562373e-01,        +1.469677596080e-01,        -5.502856464924e-03,        -1.444981408806e-02,        -8.232268565950e-02,        -9.704952660243e-02,        +1.686706242294e-02,        -1.090907563473e-03,        -1.844173089664e-02,        +1.414213562373e-01,        -1.444981408806e-02,        -8.232268565950e-02,        +1.469779439532e-01,        -5.572324229312e-03,        -1.143828581175e-03,        -1.841498692645e-02,        -9.704693167071e-02,        +1.687579247525e-02,        +1.414213562373e-01,        -9.704952660243e-02,        +1.686706242294e-02,        -1.143828581174e-03,        -1.841498692645e-02,        +1.469643405718e-01,        -5.561329810272e-03,        -1.444767517564e-02,        -8.232368790341e-02,        +1.414213562373e-01,        -1.090907563472e-03,        -1.844173089664e-02,        -9.704693167071e-02,        +1.687579247525e-02,        -1.444767517564e-02,        -8.232368790341e-02,        +1.469486249698e-01,        -5.506264933191e-03
 1.71200000e+02,        +1.414213562373e-01,        +1.462544428170e-01,        -8.240715456281e-03,        -1.700271328954e-02,        -8.182093015450e-02,        -9.615824448289e-02,        +2.070562778320e-02,        +2.196059920078e-04,        -1.872853495907e-02,        +1.414213562373e-01,        -1.700271328954e-02,        -8.182093015450e-02,        +1.462647844122e-01,        -8.311839775468e-03,        +1.679943133958e-04,        -1.869754534826e-02,        -9.615506672094e-02,        +2.071442236703e-02,        +1.414213562373e-01,        -9.615824448289e-02,        +2.070562778320e-02,        +1.679943133959e-04,        -1.869754534826e-02,        +1.462514105200e-01,        -8.299996287344e-03,        -1.700054293239e-02,        -8.182207919459e-02,        +1.414213562373e-01,        +2.196059920080e-04,        -1.872853495907e-02,        -9.615506672094e-02,        +2.071442236703e-02,        -1.700054293239e-02,        -8.182207919458e-02,        +1.462343599235e-01,        -8.243567420286e-03
 1.72800000e+02,        +1.414213562373e-01,        +1.453834101448e-01,        -1.092254312511e-02,        -1.951184075059e-02,        -8.115843293305e-02,        -9.508476069749e-02,        +2.448348045914e-02,        +1.487124400005e-03,        -1.917042082842e-02,        +1.414213562373e-01,        -1.951184075059e-02,        -8.115843293305e-02,        +1.453938559252e-01,        -1.099531225241e-02,        +1.437144553206e-03,        -1.913526501362e-02,        -9.508098267168e-02,        +2.449229555917e-02,        +1.414213562373e-01,        -9.508476069748e-02,        +2.448348045914e-02,        +1.437144553208e-03,        -1.913526501361e-02,        +1.453807676938e-01,        -1.098263129307e-02,        -1.950964683211e-02,        -8.115974001793e-02,        +1.414213562373e-01,        +1.487124400005e-03,        -1.917042082842e-02,        -9.508098267168e-02,        +2.449229555917e-02,        -1.950964683211e-02,        -8.115974001793e-02,        +1.453623942348e-01,        -1.092477033444e-02
 1.74400000e+02,        +1.414213562373e-01,        +1.443597369753e-01,        -1.353845355669e-02,        -2.196131489046e-02,        -8.034155719138e-02,        -9.383422825874e-02,        +2.819035457563e-02,        +2.695386487698e-03,        -1.976091660078e-02,        +1.414213562373e-01,        -2.196131489046e-02,        -8.034155719138e-02,        +1.443702407181e-01,        -1.361285326097e-02,        +2.647352441341e-03,        -1.972170189714e-02,        -9.382983668479e-02,        +2.819914393493e-02,        +1.414213562373e-01,        -9.383422825874e-02,        +2.819035457563e-02,        +2.647352441341e-03,        -1.972170189714e-02,        +1.443574927351e-01,        -1.359935140573e-02,        -2.195910710171e-02,        -8.034303330544e-02,        +1.414213562373e-01,        +2.695386487698e-03,        -1.976091660078e-02,        -9.382983668479e-02,        +2.819914393493e-02,        -2.195910710171e-02,        -8.034303330544e-02,        +1.443378096473e-01,        -1.353998834203e-02
 1.76000000e+02,        +1.414213562373e-01,        +1.431890703276e-01,        -1.607901729098e-02,        -2.433635218030e-02,        -7.937856116629e-02,        -9.241236720401e-02,        +3.181643950933e-02,        +3.829234757649e-03,        -2.049163880844e-02,        +1.414213562373e-01,        -2.433635218030e-02,        -7.937856116629e-02,        +1.431995925443e-01,        -1.615503236705e-02,        +3.783449160238e-03,        -2.044849914144e-02,        -9.240735322562e-02,        +3.182515513048e-02,        +1.414213562373e-01,        -9.241236720401e-02,        +3.181643950933e-02,        +3.783449160238e-03,        -2.044849914144e-02,        +1.431872372683e-01,        -1.614073090363e-02,        -2.433414202722e-02,        -7.938021674514e-02,        +1.414213562373e-01,        +3.829234757649e-03,        -2.049163880844e-02,        -9.240735322562e-02,        +3.182515513048e-02,        -2.433414202722e-02,        -7.938021674514e-02,        +1.431662595404e-01,        -1.607979329924e-02
 1.77600000e+02,        +1.414213562373e-01,        +1.418776062531e-01,        -1.853526761744e-02,        -2.662351450683e-02,        -7.827939154446e-02,        -9.082544208089e-02,        +3.535238543212e-02,        +4.874862855225e-03,        -2.135249918234e-02,        +1.414213562373e-01,        -2.662351450683e-02,        -7.827939154446e-02,        +1.418881137908e-01,        -1.861288329830e-02,        +4.831614448449e-03,        -2.130559350917e-02,        -9.081980147532e-02,        +3.536097811571e-02,        +1.414213562373e-01,        -9.082544208089e-02,        +3.535238543212e-02,        +4.831614448449e-03,        -2.130559350917e-02,        +1.418762010529e-01,        -1.859780789438e-02,        -2.662131526810e-02,        -7.828123618894e-02,        +1.414213562373e-01,        +4.874862855225e-03,        -2.135249918234e-02,        -9.081980147532e-02,        +3.536097811571e-02,        -2.662131526810e-02,        -7.828123618894e-02,        +1.418539462254e-01,        -1.853522055407e-02
 1.79200000e+02,        +1.414213562373e-01,        +1.404320752064e-01,        -2.089871400712e-02,        -2.881091551446e-02,        -7.705544365152e-02,        -8.908024745620e-02,        +3.878931597544e-02,        +5.820022007261e-03,        -2.233194459137e-02,        +1.414213562373e-01,        -2.881091551446e-02,        -7.705544365152e-02,        +1.404425405937e-01,        -2.097791722433e-02,        +5.779583283894e-03,        -2.228145504685e-02,        -8.907398076104e-02,        +3.879773588385e-02,        +1.414213562373e-01,        -8.908024745620e-02,        +3.878931597544e-02,        +5.779583283896e-03,        -2.228145504685e-02,        +1.404311171545e-01,        -2.096209753617e-02,        -2.880874215056e-02,        -7.705748584974e-02,        +1.414213562373e-01,        +5.820022007261e-03,        -2.233194459137e-02,        -8.907398076104e-02,        +3.879773588385e-02,        -2.880874215056e-02,        -7.705748584974e-02,        +1.404076062139e-01,        -2.089778236950e-02
 1.80800000e+02,        +1.414213562373e-01,        +1.388597313993e-01,        -2.316136488383e-02,        -3.088838170392e-02,        -7.571929677732e-02,        -8.718409745904e-02,        +4.211885022295e-02,        +6.654182215602e-03,        -2.341722180112e-02,        +1.414213562373e-01,        -3.088838170392e-02,        -7.571929677732e-02,        +1.388701319792e-01,        -2.324214533213e-02,        +6.616807351784e-03,        -2.336335160699e-02,        -8.717721001672e-02,        +4.212704745628e-02,        +1.414213562373e-01,        -8.718409745904e-02,        +4.211885022295e-02,        +6.616807351784e-03,        -2.336335160699e-02,        +1.388592411490e-01,        -2.322561456383e-02,        -3.088625071979e-02,        -7.572154364367e-02,        +1.414213562373e-01,        +6.654182215602e-03,        -2.341722180112e-02,        -8.717721001672e-02,        +4.212704745628e-02,        -3.088625071979e-02,        -7.572154364367e-02,        +1.388344994690e-01,        -2.315949066891e-02
 1.82400000e+02,        +1.414213562373e-01,        +1.371683418095e-01,        -2.531576048796e-02,        -3.284756575547e-02,        -7.428443341488e-02,        -8.514481503478e-02,        +4.533313479129e-02,        +7.368645679179e-03,        -2.459465827428e-02,        +1.414213562373e-01,        -3.284756575547e-02,        -7.428443341488e-02,        +1.371786587090e-01,        -2.539811146197e-02,        +7.334568765145e-03,        -2.453762945349e-02,        -8.513731695375e-02,        +4.534105996161e-02,        +1.414213562373e-01,        -8.514481503478e-02,        +4.533313479129e-02,        +7.334568765146e-03,        -2.453762945349e-02,        +1.371683400368e-01,        -2.538090588604e-02,        -3.284549502101e-02,        -7.428689045441e-02,        +1.414213562373e-01,        +7.368645679179e-03,        -2.459465827428e-02,        -8.513731695375e-02,        +4.534105996160e-02,        -3.284549502101e-02,        -7.428689045441e-02,        +1.371423983156e-01,        -2.531288985728e-02
 1.84000000e+02,        +1.414213562373e-01,        +1.353661706461e-01,        -2.735501516379e-02,        -3.468201124371e-02,        -7.276495128782e-02,        -8.297071671290e-02,        +4.842488533611e-02,        +7.956611617442e-03,        -2.584995013804e-02,        +1.414213562373e-01,        -3.468201124371e-02,        -7.276495128782e-02,        +1.353763876383e-01,        -2.743893414659e-02,        +7.926045204693e-03,        -2.579000107807e-02,        -8.296262274708e-02,        +4.843249012612e-02,        +1.414213562373e-01,        -8.297071671290e-02,        +4.842488533611e-02,        +7.926045204693e-03,        -2.579000107807e-02,        +1.353666766736e-01,        -2.742109259749e-02,        -3.468001977790e-02,        -7.276762219301e-02,        +1.414213562373e-01,        +7.956611617442e-03,        -2.584995013804e-02,        -8.296262274708e-02,        +4.843249012612e-02,        -3.468001977790e-02,        -7.276762219300e-02,        +1.353395718146e-01,        -2.735109904938e-02
 1.85600000e+02,        +1.414213562373e-01,        +1.334619556125e-01,        -2.927286713784e-02,        -3.638716956421e-02,        -7.117527681966e-02,        -8.067058922896e-02,        +5.138743555757e-02,        +8.413193320898e-03,        -2.716844866581e-02,        +1.414213562373e-01,        -3.638716956421e-02,        -7.117527681966e-02,        +1.334720579241e-01,        -2.935835613399e-02,        +8.386327297460e-03,        -2.710583157672e-02,        -8.066191857987e-02,        +5.139467325043e-02,        +1.414213562373e-01,        -8.067058922896e-02,        +5.138743555757e-02,        +8.386327297460e-03,        -2.710583157672e-02,        +1.334629860536e-01,        -2.933991948636e-02,        -3.638527728976e-02,        -7.117816330539e-02,        +1.414213562373e-01,        +8.413193320898e-03,        -2.716844866581e-02,        -8.066191857987e-02,        +5.139467325043e-02,        -3.638527728976e-02,        -7.117816330539e-02,        +1.334347619450e-01,        -2.926786177433e-02
 1.87200000e+02,        +1.414213562373e-01,        +1.314648731718e-01,        -3.106373286030e-02,        -3.796037144223e-02,        -6.952988817429e-02,        -7.825365520565e-02,        +5.421479078319e-02,        +8.735389804803e-03,        -2.853543714539e-02,        +1.414213562373e-01,        -3.796037144223e-02,        -6.952988817429e-02,        +1.314748462916e-01,        -3.115079847741e-02,        +8.712390603593e-03,        -2.847041545917e-02,        -7.824443125381e-02,        +5.422161675115e-02,        +1.414213562373e-01,        -7.825365520565e-02,        +5.421479078319e-02,        +8.712390603595e-03,        -2.847041545917e-02,        +1.314664406494e-01,        -3.113180912103e-02,        -3.795859891863e-02,        -6.953298985508e-02,        +1.414213562373e-01,        +8.735389804803e-03,        -2.853543714539e-02,        -7.824443125381e-02,        +5.422161675115e-02,        -3.795859891863e-02,        -6.953298985508e-02,        +1.314371488016e-01,        -3.105760023043e-02
 1.88800000e+02,        +1.414213562373e-01,        +1.293844911056e-01,        -3.272276232441e-02,        -3.940075678528e-02,        -6.784305519314e-02,        -7.572952618037e-02,        +5.690168254853e-02,        +8.922015833242e-03,        -2.993639080997e-02,        +1.414213562373e-01,        -3.940075678528e-02,        -6.784305519314e-02,        +1.293943196413e-01,        -3.281141561852e-02,        +8.903025971765e-03,        -2.986923656735e-02,        -7.571977615514e-02,        +5.690805468992e-02,        +1.414213562373e-01,        -7.572952618037e-02,        +5.690168254853e-02,        +8.903025971767e-03,        -2.986923656735e-02,        +1.293866030919e-01,        -3.279191694116e-02,        -3.939912492856e-02,        -6.784636950502e-02,        +1.414213562373e-01,        +8.922015833242e-03,        -2.993639080997e-02,        -7.571977615514e-02,        +5.690805468992e-02,        -3.939912492856e-02,        -6.784636950502e-02,        +1.293563031020e-01,        -3.271547050839e-02
 1.90400000e+02,        +1.414213562373e-01,        +1.272307078373e-01,        -3.424589149339e-02,        -4.070916781976e-02,        -6.612860251008e-02,        -7.310814244861e-02,        +5.944362030930e-02,        +8.973595259347e-03,        -3.135721355348e-02,        +1.414213562373e-01,        -4.070916781976e-02,        -6.612860251008e-02,        +1.272403744644e-01,        -3.433614760203e-02,        +8.958733202067e-03,        -3.128820482343e-02,        -7.309789704693e-02,        +5.944949942537e-02,        +1.414213562373e-01,        -7.310814244861e-02,        +5.944362030930e-02,        +8.958733202067e-03,        -3.128820482343e-02,        +1.272333656530e-01,        -3.431618349081e-02,        -4.070769761733e-02,        -6.613212467785e-02,        +1.414213562373e-01,        +8.973595259346e-03,        -3.135721355348e-02,        -7.309789704693e-02,        +5.944949942537e-02,        -4.070769761733e-02,        -6.613212467785e-02,        +1.272021254752e-01,        -3.423741491546e-02
 1.92000000e+02,        +1.414213562373e-01,        +1.250136791566e-01,        -3.562988804285e-02,        -4.188801137184e-02,        -6.439970088934e-02,        -7.039970035502e-02,        +6.183693649649e-02,        +8.892223546801e-03,        -3.278444638821e-02,        +1.414213562373e-01,        -4.188801137184e-02,        -6.439970088934e-02,        +1.250231636938e-01,        -3.572176563693e-02,        +8.881583875002e-03,        -3.271386476268e-02,        -7.038899332105e-02,        +6.184228660205e-02,        +1.414213562373e-01,        -7.039970035502e-02,        +6.183693649650e-02,        +8.881583875004e-03,        -3.271386476268e-02,        +1.250168771583e-01,        -3.570138000737e-02,        -4.188672360057e-02,        -6.440342393805e-02,        +1.414213562373e-01,        +8.892223546801e-03,        -3.278444638821e-02,        -7.038899332105e-02,        +6.184228660205e-02,        -4.188672360057e-02,        -6.440342393805e-02,        +1.249847731692e-01,        -3.562020761231e-02
 1.93600000e+02,        +1.414213562373e-01,        +1.227437340224e-01,        -3.687238702897e-02,        -4.294109677903e-02,        -6.266869046732e-02,        -6.761456870570e-02,        +6.407882152683e-02,        +8.681405963968e-03,        -3.420544396778e-02,        +1.414213562373e-01,        -4.294109677903e-02,        -6.266869046732e-02,        +1.227530126598e-01,        -3.696590761934e-02,        +8.675059831713e-03,        -3.413357217080e-02,        -6.760343638368e-02,        +6.408361009107e-02,        +1.414213562373e-01,        -6.761456870570e-02,        +6.407882152683e-02,        +8.675059831713e-03,        -3.413357217080e-02,        +1.227474589977e-01,        -3.694514397992e-02,        -4.294001173408e-02,        -6.267260527566e-02,        +1.414213562373e-01,        +8.681405963968e-03,        -3.420544396778e-02,        -6.760343638368e-02,        +6.408361009107e-02,        -4.294001173408e-02,        -6.267260527566e-02,        +1.227145758544e-01,        -3.686149017631e-02
 1.95200000e+02,        +1.414213562373e-01,        +1.204312819597e-01,        -3.797191375171e-02,        -4.387345623426e-02,        -6.094693815711e-02,        -6.476319681425e-02,        +6.616734603885e-02,        +8.345878256655e-03,        -3.560851692083e-02,        +1.414213562373e-01,        -4.387345623426e-02,        -6.094693815711e-02,        +1.204403266565e-01,        -3.806710088871e-02,        +8.343874106090e-03,        -3.553563656658e-02,        -6.475167768708e-02,        +6.617154415536e-02,        +1.414213562373e-01,        -6.476319681425e-02,        +6.616734603885e-02,        +8.343874106091e-03,        -3.553563656658e-02,        +1.204355127390e-01,        -3.804600194712e-02,        -4.387259347526e-02,        -6.095103354862e-02,        +1.414213562373e-01,        +8.345878256655e-03,        -3.560851692083e-02,        -6.475167768708e-02,        +6.617154415536e-02,        -4.387259347526e-02,        -6.095103354862e-02,        +1.204019430387e-01,        -3.795979436386e-02
 1.96800000e+02,        +1.414213562373e-01,        +1.180867151525e-01,        -3.892789191429e-02,        -4.469115436915e-02,        -5.924473006764e-02,        -6.185601727939e-02,        +6.810146845621e-02,        +7.891416609782e-03,        -3.698303914820e-02,        +1.414213562373e-01,        -4.469115436915e-02,        -5.924473006764e-02,        +1.180954932129e-01,        -3.902477031908e-02,        +7.893781114554e-03,        -3.690942867705e-02,        -6.184415150493e-02,        +6.810505094337e-02,        +1.414213562373e-01,        -6.185601727939e-02,        +6.810146845621e-02,        +7.893781114556e-03,        -3.690942867705e-02,        +1.180914224361e-01,        -3.900337763458e-02,        -4.469053248917e-02,        -5.924899293515e-02,        +1.414213562373e-01,        +7.891416609782e-03,        -3.698303914821e-02,        -6.184415150493e-02,        +6.810505094336e-02,        -4.469053248917e-02,        -5.924899293515e-02,        +1.180572661931e-01,        -3.891455017589e-02
 1.98400000e+02,        +1.414213562373e-01,        +1.157203086420e-01,        -3.974063609730e-02,        -4.540109359717e-02,        -5.757119846942e-02,        -5.890334690113e-02,        +6.988102689568e-02,        +7.324643421978e-03,        -3.831952055710e-02,        +1.414213562373e-01,        -4.540109359717e-02,        -5.757119846942e-02,        +1.157287824692e-01,        -3.983923076224e-02,        +7.331382624270e-03,        -3.824545337253e-02,        -5.889117585712e-02,        +6.988397233081e-02,        +1.414213562373e-01,        -5.890334690113e-02,        +6.988102689568e-02,        +7.331382624270e-03,        -3.824545337253e-02,        +1.157254550354e-01,        -3.981758444691e-02,        -4.540073001884e-02,        -5.757561392697e-02,        +1.414213562373e-01,        +7.324643421978e-03,        -3.831952055710e-02,        -5.889117585713e-02,        +6.988397233081e-02,        -4.540073001884e-02,        -5.757561392697e-02,        +1.156908189963e-01,        -3.972607824761e-02
 2.00000000e+02,        +1.414213562373e-01,        +1.133421220781e-01,        -4.041132848204e-02,        -4.601082119966e-02,        -5.593428166566e-02,        -5.591528918102e-02,        +7.150671535340e-02,        +6.652834878254e-03,        -3.960964687808e-02,        +1.414213562373e-01,        -4.601082119966e-02,        -5.593428166566e-02,        +1.133502490986e-01,        -4.051166377428e-02,        +6.663935482888e-03,        -3.953538970109e-02,        -5.590285502852e-02,        +7.150900604580e-02,        +1.414213562373e-01,        -5.591528918102e-02,        +7.150671535340e-02,        +6.663935482888e-03,        -3.953538970109e-02,        +1.133476623181e-01,        -4.048980224425e-02,        -4.601073200132e-02,        -5.593883322205e-02,        +1.414213562373e-01,        +6.652834878254e-03,        -3.960964687808e-02,        -5.590285502853e-02,        +7.150900604580e-02,        -4.601073200132e-02,        -5.593883322205e-02,        +1.133126591430e-01,        -4.039556649858e-02
 2.01600000e+02,        +1.414213562373e-01,        +1.109619062688e-01,        -4.094198060042e-02,        -4.652834339795e-02,        -5.434071415147e-02,        -5.290164165032e-02,        +7.298004494503e-02,        +5.883735565845e-03,        -4.084628918812e-02,        +1.414213562373e-01,        -4.652834339795e-02,        -5.434071415147e-02,        +1.109696390149e-01,        -4.104407939868e-02,        +5.899166354165e-03,        -4.077210063883e-02,        -5.288898692358e-02,        +7.298166685430e-02,        +1.414213562373e-01,        -5.290164165032e-02,        +7.298004494503e-02,        +5.899166354166e-03,        -4.077210063883e-02,        +1.109677876200e-01,        -4.102203917512e-02,        -4.652854317147e-02,        -5.434538389916e-02,        +1.414213562373e-01,        +5.883735565845e-03,        -4.084628918812e-02,        -5.288898692358e-02,        +7.298166685430e-02,        -4.652854317147e-02,        -5.434538389916e-02,        +1.109325349588e-01,        -4.092503182206e-02
 2.03200000e+02,        +1.414213562373e-01,        +1.085890173751e-01,        -4.133538160178e-02,        -4.696195077416e-02,        -5.279604369308e-02,        -4.987181087251e-02,        +7.430329168856e-02,        +5.025384497177e-03,        -4.202348651242e-02,        +1.414213562373e-01,        -4.696195077416e-02,        -5.279604369308e-02,        +1.085963037073e-01,        -4.143926449128e-02,        +5.045097823922e-03,        -4.194961592258e-02,        -4.985897810201e-02,        +7.430423429566e-02,        +1.414213562373e-01,        -4.987181087251e-02,        +7.430329168856e-02,        +5.045097823923e-03,        -4.194961592258e-02,        +1.085951801716e-01,        -4.141708004940e-02,        -4.696245251495e-02,        -5.280081250670e-02,        +1.414213562373e-01,        +5.025384497177e-03,        -4.202348651242e-02,        -4.985897810201e-02,        +7.430423429566e-02,        -4.696245251495e-02,        -5.280081250670e-02,        +1.085597996647e-01,        -4.131726830425e-02
 2.04800000e+02,        +1.414213562373e-01,        +1.062323410608e-01,        -4.159503507384e-02,        -4.732005844525e-02,        -5.130467144960e-02,        -4.683473743154e-02,        +7.547943286542e-02,        +4.085955944993e-03,        -4.313640538794e-02,        +1.414213562373e-01,        -4.732005844525e-02,        -5.130467144960e-02,        +1.062391245102e-01,        -4.170071961878e-02,        +4.109889282964e-03,        -4.306309184185e-02,        -4.682176880477e-02,        +7.547968900424e-02,        +1.414213562373e-01,        -4.683473743154e-02,        +7.547943286542e-02,        +4.109889282967e-03,        -4.306309184184e-02,        +1.062387193654e-01,        -4.167842328228e-02,        -4.732087347374e-02,        -5.130951918823e-02,        +1.414213562373e-01,        +4.085955944992e-03,        -4.313640538794e-02,        -4.682176880477e-02,        +7.547968900424e-02,        -4.732087347374e-02,        -5.130951918822e-02,        +1.062033356006e-01,        -4.157578401088e-02
 2.06400000e+02,        +1.414213562373e-01,        +1.039002282923e-01,        -4.172508681914e-02,        -4.761106341860e-02,        -4.986991098497e-02,        -4.379883260072e-02,        +7.651207435997e-02,        +3.073617518489e-03,        -4.418128054557e-02,        +1.414213562373e-01,        -4.761106341860e-02,        -4.986991098497e-02,        +1.039064485007e-01,        -4.183258692702e-02,        +3.101695018436e-03,        -4.410875214193e-02,        -4.378576966384e-02,        +7.651164001777e-02,        +1.414213562373e-01,        -4.379883260072e-02,        +7.651207435997e-02,        +3.101695018435e-03,        -4.410875214193e-02,        +1.039067506463e-01,        -4.181020880444e-02,        -4.761220133167e-02,        -4.987481669331e-02,        +1.414213562373e-01,        +3.073617518489e-03,        -4.418128054557e-02,        -4.378576966384e-02,        +7.651164001777e-02,        -4.761220133167e-02,        -4.987481669331e-02,        +1.038714900987e-01,        -4.170472874191e-02
 2.08000000e+02,        +1.414213562373e-01,        +1.016004438402e-01,        -4.173024617167e-02,        -4.784322061850e-02,        -4.849406196080e-02,        -4.077192774657e-02,        +7.740537156134e-02,        +1.996406969721e-03,        -4.515534092483e-02,        +1.414213562373e-01,        -4.784322061850e-02,        -4.849406196080e-02,        +1.016060370753e-01,        -4.183957155804e-02,        +2.028541006101e-03,        -4.508381424756e-02,        -4.075881114850e-02,        +7.740424565575e-02,        +1.414213562373e-01,        -4.077192774657e-02,        +7.740537156134e-02,        +2.028541006101e-03,        -4.508381424757e-02,        +1.016070340755e-01,        -4.181713951696e-02,        -4.784468926863e-02,        -4.849900406475e-02,        +1.414213562373e-01,        +1.996406969720e-03,        -4.515534092483e-02,        -4.075881114850e-02,        +7.740424565575e-02,        -4.784468926863e-02,        -4.849900406475e-02,        +1.015720240563e-01,        -4.170881533820e-02
 2.09600000e+02,        +1.414213562373e-01,        +9.934012791674e-02,        -4.161570345515e-02,        -4.802453821324e-02,        -4.717849443045e-02,        -3.776123690377e-02,        +7.816394642889e-02,        +8.621283598640e-04,        -4.605672510513e-02,        +1.414213562373e-01,        -4.802453821324e-02,        -4.717849443045e-02,        +9.934502763972e-02,        -4.172685921313e-02,        +8.982210370521e-04,        -4.598640488757e-02,        -3.774810618277e-02,        +7.816213056919e-02,        +1.414213562373e-01,        -3.776123690377e-02,        +7.816394642889e-02,        +8.982210370532e-04,        -4.598640488757e-02,        +9.934670600388e-02,        -4.170439888776e-02,        -4.802634371242e-02,        -4.718345092350e-02,        +1.414213562373e-01,        +8.621283598638e-04,        -4.605672510513e-02,        -3.774810618277e-02,        +7.816213056919e-02,        -4.802634371242e-02,        -4.718345092350e-02,        +9.931207364134e-02,        -4.159323714033e-02
 2.11200000e+02,        +1.414213562373e-01,        +9.712577082229e-02,        -4.138704606209e-02,        -4.816269212435e-02,        -4.592373993507e-02,        -3.477333239869e-02,        +7.879280320089e-02,        -3.217325333181e-04,        -4.688438995673e-02,        +1.414213562373e-01,        -4.816269212435e-02,        -4.592373993507e-02,        +9.712990828909e-02,        -4.150003233655e-02,        -2.817879357512e-04,        -4.681546892121e-02,        -3.476022581039e-02,        +7.879030144038e-02,        +1.414213562373e-01,        -3.477333239869e-02,        +7.879280320089e-02,        -2.817879357493e-04,        -4.681546892121e-02,        +9.713225373340e-02,        -4.147756716402e-02,        -4.816483886968e-02,        -4.592868855259e-02,        +1.414213562373e-01,        -3.217325333184e-04,        -4.688438995673e-02,        -3.476022581039e-02,        +7.879030144038e-02,        -4.816483886968e-02,        -4.592868855258e-02,        +9.709812500233e-02,        -4.136358407737e-02
