        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            Re{V[3][1]} (V),            Im{V[3][1]} (V),            Re{V[4][1]} (V),            Im{V[4][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V),            Re{V[3][2]} (V),            Im{V[3][2]} (V),            Re{V[4][2]} (V),            Im{V[4][2]} (V),            V_inc[3][3] (V),            Re{V[1][3]} (V),            Im{V[1][3]} (V),            Re{V[2][3]} (V),            Im{V[2][3]} (V),            Re{V[3][3]} (V),            Im{V[3][3]} (V),            Re{V[4][3]} (V),            Im{V[4][3]} (V),            V_inc[4][4] (V),            Re{V[1][4]} (V),            Im{V[1][4]} (V),            Re{V[2][4]} (V),            Im{V[2][4]} (V),            Re{V[3][4]} (V),            Im{V[3][4]} (V),            Re{V[4][4]} (V),            Im{V[4][4]} (V)
 1.88800000e+02,        +7.071067811865e+00,        +6.469224555282e+00,        -1.636138116220e+00,        -1.970037839264e+00,        -3.392152759657e+00,        -3.786476309019e+00,        +2.845084127427e+00,        +4.461007916621e-01,        -1.496819540499e+00,        +7.071067811865e+00,        -1.970037839264e+00,        -3.392152759657e+00,        +6.469715982065e+00,        -1.640570780926e+00,        +4.451512985883e-01,        -1.493461828368e+00,        -3.785988807757e+00,        +2.845402734496e+00,        +7.071067811865e+00,        -3.786476309019e+00,        +2.845084127427e+00,        +4.451512985883e-01,        -1.493461828368e+00,        +6.469330154597e+00,        -1.639595847058e+00,        -1.969956246428e+00,        -3.392318475251e+00,        +7.071067811865e+00,        +4.461007916621e-01,        -1.496819540499e+00,        -3.785988807757e+00,        +2.845402734496e+00,        -1.969956246428e+00,        -3.392318475251e+00,        +6.467815155102e+00,        -1.635773525420e+00
 1.90400000e+02,        +7.071067811865e+00,        +6.361535391864e+00,        -1.712294574670e+00,        -2.035458390988e+00,        -3.306430125504e+00,        -3.655407122431e+00,        +2.972181015465e+00,        +4.486797629673e-01,        -1.567860677674e+00,        +7.071067811865e+00,        -2.035458390988e+00,        -3.306430125504e+00,        +6.362018723218e+00,        -1.716807380101e+00,        +4.479366601033e-01,        -1.564410241172e+00,        -3.654894852347e+00,        +2.972474971268e+00,        +7.071067811865e+00,        -3.655407122430e+00,        +2.972181015465e+00,        +4.479366601034e-01,        -1.564410241172e+00,        +6.361668282648e+00,        -1.715809174541e+00,        -2.035384880866e+00,        -3.306606233892e+00,        +7.071067811865e+00,        +4.486797629673e-01,        -1.567860677674e+00,        -3.654894852347e+00,        +2.972474971268e+00,        -2.035384880866e+00,        -3.306606233892e+00,        +6.360106273761e+00,        -1.711870745773e+00
 1.92000000e+02,        +7.071067811865e+00,        +6.250683957829e+00,        -1.781494402142e+00,        -2.094400568592e+00,        -3.219985044467e+00,        -3.519985017751e+00,        +3.091846824825e+00,        +4.446111773401e-01,        -1.639222319411e+00,        +7.071067811865e+00,        -2.094400568592e+00,        -3.219985044467e+00,        +6.251158184690e+00,        -1.786088281846e+00,        +4.440791937501e-01,        -1.635693238134e+00,        -3.519449666053e+00,        +3.092114330102e+00,        +7.071067811865e+00,        -3.519985017751e+00,        +3.091846824825e+00,        +4.440791937502e-01,        -1.635693238134e+00,        +6.250843857913e+00,        -1.785069000368e+00,        -2.094336180029e+00,        -3.220171196903e+00,        +7.071067811865e+00,        +4.446111773401e-01,        -1.639222319410e+00,        -3.519449666053e+00,        +3.092114330102e+00,        -2.094336180029e+00,        -3.220171196903e+00,        +6.249238658459e+00,        -1.781010380615e+00
 1.93600000e+02,        +7.071067811865e+00,        +6.137186701121e+00,        -1.843619351448e+00,        -2.147054838951e+00,        -3.133434523366e+00,        -3.380728435285e+00,        +3.203941076341e+00,        +4.340702981984e-01,        -1.710272198389e+00,        +7.071067811865e+00,        -2.147054838951e+00,        -3.133434523366e+00,        +6.137650632988e+00,        -1.848295380967e+00,        +4.337529915857e-01,        -1.706678608540e+00,        -3.380171819184e+00,        +3.204180504553e+00,        +7.071067811865e+00,        -3.380728435285e+00,        +3.203941076341e+00,        +4.337529915857e-01,        -1.706678608540e+00,        +6.137372949887e+00,        -1.847257198996e+00,        -2.147000586704e+00,        -3.133630263783e+00,        +7.071067811865e+00,        +4.340702981984e-01,        -1.710272198389e+00,        -3.380171819184e+00,        +3.204180504553e+00,        -2.147000586704e+00,        -3.133630263783e+00,        +6.135728792721e+00,        -1.843074508816e+00
 1.95200000e+02,        +7.071067811865e+00,        +6.021564097987e+00,        -1.898595687585e+00,        -2.193672811713e+00,        -3.047346907855e+00,        -3.238159840712e+00,        +3.308367301943e+00,        +4.172939128328e-01,        -1.780425846041e+00,        +7.071067811865e+00,        -2.193672811713e+00,        -3.047346907855e+00,        +6.022016332823e+00,        -1.903355044435e+00,        +4.171937053045e-01,        -1.776781828329e+00,        -3.237583884354e+00,        +3.308577207768e+00,        +7.071067811865e+00,        -3.238159840712e+00,        +3.308367301943e+00,        +4.171937053045e-01,        -1.776781828329e+00,        +6.021775636949e+00,        -1.902300097356e+00,        -2.193629673763e+00,        -3.047551677431e+00,        +7.071067811865e+00,        +4.172939128328e-01,        -1.780425846041e+00,        -3.237583884354e+00,        +3.308577207768e+00,        -2.193629673763e+00,        -3.047551677431e+00,        +6.020097151937e+00,        -1.897989718193e+00
 1.96800000e+02,        +7.071067811865e+00,        +5.904335757627e+00,        -1.946394595714e+00,        -2.234557718458e+00,        -2.962236503382e+00,        -3.092800863970e+00,        +3.405073422811e+00,        +3.945708304891e-01,        -1.849151957410e+00,        +7.071067811865e+00,        -2.234557718458e+00,        -2.962236503382e+00,        +5.904774660646e+00,        -1.951238515954e+00,        +3.946890557277e-01,        -1.845471433852e+00,        -3.092207575246e+00,        +3.405252547168e+00,        +7.071067811865e+00,        -3.092800863970e+00,        +3.405073422811e+00,        +3.946890557278e-01,        -1.845471433852e+00,        +5.904571121806e+00,        -1.950168881729e+00,        -2.234526624459e+00,        -2.962449646757e+00,        +7.071067811865e+00,        +3.945708304891e-01,        -1.849151957410e+00,        -3.092207575246e+00,        +3.405252547168e+00,        -2.234526624458e+00,        -2.962449646757e+00,        +5.902863309657e+00,        -1.945727508794e+00
 1.98400000e+02,        +7.071067811865e+00,        +5.786015432100e+00,        -1.987031804865e+00,        -2.270054679858e+00,        -2.878559923471e+00,        -2.945167345056e+00,        +3.494051344784e+00,        +3.662321710989e-01,        -1.915976027855e+00,        +7.071067811865e+00,        -2.270054679858e+00,        -2.878559923471e+00,        +5.786439123459e+00,        -1.991961538112e+00,        +3.665691312135e-01,        -1.912272668626e+00,        -2.944558792856e+00,        +3.494198616540e+00,        +7.071067811865e+00,        -2.945167345056e+00,        +3.494051344784e+00,        +3.665691312135e-01,        -1.912272668626e+00,        +5.786272751770e+00,        -1.990879222345e+00,        -2.270036500942e+00,        -2.878780696348e+00,        +7.071067811865e+00,        +3.662321710989e-01,        -1.915976027855e+00,        -2.944558792856e+00,        +3.494198616540e+00,        -2.270036500942e+00,        -2.878780696348e+00,        +5.784540949815e+00,        -1.986303912380e+00
 2.00000000e+02,        +7.071067811865e+00,        +5.667106103903e+00,        -2.020566424102e+00,        -2.300541059983e+00,        -2.796714083283e+00,        -2.795764459051e+00,        +3.575335767670e+00,        +3.326417439127e-01,        -1.980482343904e+00,        +7.071067811865e+00,        -2.300541059983e+00,        -2.796714083283e+00,        +5.667512454929e+00,        -2.025583188714e+00,        +3.331967741444e-01,        -1.976769485054e+00,        -2.795142751426e+00,        +3.575450302290e+00,        +7.071067811865e+00,        -2.795764459051e+00,        +3.575335767670e+00,        +3.331967741444e-01,        -1.976769485054e+00,        +5.667383115903e+00,        -2.024490112212e+00,        -2.300536600066e+00,        -2.796941661102e+00,        +7.071067811865e+00,        +3.326417439127e-01,        -1.980482343904e+00,        -2.795142751426e+00,        +3.575450302290e+00,        -2.300536600066e+00,        -2.796941661102e+00,        +5.665632957152e+00,        -2.019778324929e+00
 2.01600000e+02,        +7.071067811865e+00,        +5.548095313441e+00,        -2.047099030021e+00,        -2.326417169897e+00,        -2.717035707574e+00,        -2.645082082516e+00,        +3.649002247251e+00,        +2.941867782922e-01,        -2.042314459406e+00,        +7.071067811865e+00,        -2.326417169897e+00,        -2.717035707574e+00,        +5.548481950746e+00,        -2.052203969934e+00,        +2.949583177083e-01,        -2.038605031942e+00,        -2.644449346179e+00,        +3.649083342715e+00,        +7.071067811865e+00,        -2.645082082516e+00,        +3.649002247251e+00,        +2.949583177083e-01,        -2.038605031942e+00,        +5.548389381002e+00,        -2.051101958756e+00,        -2.326427158574e+00,        -2.717269194958e+00,        +7.071067811865e+00,        +2.941867782922e-01,        -2.042314459406e+00,        -2.644449346179e+00,        +3.649083342715e+00,        -2.326427158573e+00,        -2.717269194958e+00,        +5.546626747940e+00,        -2.046251591103e+00
 2.03200000e+02,        +7.071067811865e+00,        +5.429450868756e+00,        -2.066769080089e+00,        -2.348097538708e+00,        -2.639802184654e+00,        -2.493590543625e+00,        +3.715164584428e+00,        +2.512692248588e-01,        -2.101174325621e+00,        +7.071067811865e+00,        -2.348097538708e+00,        -2.639802184654e+00,        +5.429815185366e+00,        -2.071963224564e+00,        +2.522548911961e-01,        -2.097480796129e+00,        -2.492948905100e+00,        +3.715211714783e+00,        +7.071067811865e+00,        -2.493590543625e+00,        +3.715164584428e+00,        +2.522548911961e-01,        -2.097480796129e+00,        +5.429759008579e+00,        -2.070854002470e+00,        -2.348122625748e+00,        -2.640040625335e+00,        +7.071067811865e+00,        +2.512692248588e-01,        -2.101174325621e+00,        -2.492948905100e+00,        +3.715211714783e+00,        -2.348122625748e+00,        -2.640040625335e+00,        +5.427989983233e+00,        -2.065863415213e+00
 2.04800000e+02,        +7.071067811865e+00,        +5.311617053039e+00,        -2.079751753692e+00,        -2.366002922262e+00,        -2.565233572480e+00,        -2.341736871577e+00,        +3.773971643271e+00,        +2.042977972496e-01,        -2.156820269397e+00,        +7.071067811865e+00,        -2.366002922262e+00,        -2.565233572480e+00,        +5.311956225510e+00,        -2.085035980939e+00,        +2.054944641482e-01,        -2.153154592092e+00,        -2.341088440238e+00,        +3.773984450212e+00,        +7.071067811865e+00,        -2.341736871577e+00,        +3.773971643271e+00,        +2.054944641484e-01,        -2.153154592092e+00,        +5.311935968270e+00,        -2.083921164114e+00,        -2.366043673687e+00,        -2.565475959411e+00,        +7.071067811865e+00,        +2.042977972496e-01,        -2.156820269397e+00,        -2.341088440238e+00,        +3.773984450212e+00,        -2.366043673687e+00,        -2.565475959411e+00,        +5.310166780030e+00,        -2.078789200544e+00
 2.06400000e+02,        +7.071067811865e+00,        +5.195011414613e+00,        -2.086254340957e+00,        -2.380553170930e+00,        -2.493495549248e+00,        -2.189941630036e+00,        +3.825603717999e+00,        +1.536808759244e-01,        -2.209064027278e+00,        +7.071067811865e+00,        -2.380553170930e+00,        -2.493495549248e+00,        +5.195322425036e+00,        -2.091629346351e+00,        +1.550847509218e-01,        -2.205437607096e+00,        -2.189288483192e+00,        +3.825582000888e+00,        +7.071067811865e+00,        -2.189941630036e+00,        +3.825603717999e+00,        +1.550847509218e-01,        -2.205437607096e+00,        +5.195337532317e+00,        -2.090510440222e+00,        -2.380610066584e+00,        -2.493740834665e+00,        +7.071067811865e+00,        +1.536808759245e-01,        -2.209064027278e+00,        -2.189288483192e+00,        +3.825582000889e+00,        -2.380610066584e+00,        -2.493740834665e+00,        +5.193574504934e+00,        -2.085236437096e+00
 2.08000000e+02,        +7.071067811865e+00,        +5.080022192012e+00,        -2.086512308584e+00,        -2.392161030925e+00,        -2.424703098040e+00,        -2.038596387329e+00,        +3.870268578067e+00,        +9.982034848603e-02,        -2.257767046242e+00,        +7.071067811865e+00,        -2.392161030925e+00,        -2.424703098040e+00,        +5.080301853763e+00,        -2.091978577902e+00,        +1.014270503050e-01,        -2.254190712378e+00,        -2.037940557425e+00,        +3.870212282788e+00,        +7.071067811865e+00,        -2.038596387329e+00,        +3.870268578067e+00,        +1.014270503050e-01,        -2.254190712378e+00,        +5.080351703773e+00,        -2.090856975848e+00,        -2.392234463432e+00,        -2.424950203238e+00,        +7.071067811865e+00,        +9.982034848602e-02,        -2.257767046242e+00,        -2.037940557425e+00,        +3.870212282788e+00,        -2.392234463432e+00,        -2.424950203238e+00,        +5.078601202816e+00,        -2.085440766910e+00
 2.09600000e+02,        +7.071067811865e+00,        +4.967006395837e+00,        -2.080785172757e+00,        -2.401226910662e+00,        -2.358924721522e+00,        -1.888061845189e+00,        +3.908197321445e+00,        +4.310641799320e-02,        -2.302836255257e+00,        +7.071067811865e+00,        -2.401226910662e+00,        -2.358924721522e+00,        +4.967251381986e+00,        -2.086342960657e+00,        +4.491105185260e-02,        -2.299320244378e+00,        -1.887405309139e+00,        +3.908106528460e+00,        +7.071067811865e+00,        -1.888061845189e+00,        +3.908197321445e+00,        +4.491105185266e-02,        -2.299320244378e+00,        +4.967335300194e+00,        -2.085219944388e+00,        -2.401317185621e+00,        -2.359172546175e+00,        +7.071067811865e+00,        +4.310641799319e-02,        -2.302836255257e+00,        -1.887405309139e+00,        +3.908106528459e+00,        -2.401317185621e+00,        -2.359172546175e+00,        +4.965603682067e+00,        -2.079661857016e+00
 2.11200000e+02,        +7.071067811865e+00,        +4.856288541114e+00,        -2.069352303104e+00,        -2.408134606217e+00,        -2.296186996753e+00,        -1.738666619935e+00,        +3.939640160044e+00,        -1.608662666591e-02,        -2.344219497836e+00,        +7.071067811865e+00,        -2.408134606217e+00,        -2.296186996753e+00,        +4.856495414454e+00,        -2.075001616828e+00,        -1.408939678756e-02,        -2.340773446061e+00,        -1.738011290519e+00,        +3.939515072019e+00,        +7.071067811865e+00,        -1.738666619935e+00,        +3.939640160044e+00,        -1.408939678746e-02,        -2.340773446061e+00,        +4.856612686670e+00,        -2.073878358201e+00,        -2.408241943484e+00,        -2.296434427629e+00,        +7.071067811865e+00,        -1.608662666592e-02,        -2.344219497836e+00,        -1.738011290519e+00,        +3.939515072019e+00,        -2.408241943484e+00,        -2.296434427629e+00,        +4.854906250116e+00,        -2.068179203868e+00
 2.12800000e+02,        +7.071067811865e+00,        +4.748160000234e+00,        -2.052508770058e+00,        -2.413247949097e+00,        -2.236479299634e+00,        -1.590706646294e+00,        +3.964862249756e+00,        -7.740371516135e-02,        -2.381900796215e+00,        +7.071067811865e+00,        -2.413247949097e+00,        -2.236479299634e+00,        +4.748325244004e+00,        -2.058249358202e+00,        -7.521959816511e-02,        -2.378533738871e+00,        -1.590054365536e+00,        +3.964703179038e+00,        +7.071067811865e+00,        -1.590706646294e+00,        +3.964862249756e+00,        -7.521959816495e-02,        -2.378533738871e+00,        +4.748475128400e+00,        -2.057126922249e+00,        -2.413372484975e+00,        -2.236725218600e+00,        +7.071067811865e+00,        -7.740371516136e-02,        -2.381900796215e+00,        -1.590054365536e+00,        +3.964703179038e+00,        -2.413372484975e+00,        -2.236725218600e+00,        +4.746800069229e+00,        -2.051287981575e+00
 2.14400000e+02,        +7.071067811865e+00,        +4.642878927832e+00,        -2.030561332675e+00,        -2.416908315505e+00,        -2.179758551635e+00,        -1.444445155404e+00,        +3.984139662204e+00,        -1.405114356737e-01,        -2.415895594716e+00,        +7.071067811865e+00,        -2.416908315505e+00,        -2.179758551635e+00,        +4.642998976322e+00,        -2.036392678716e+00,        -1.381464495337e-01,        -2.412615972863e+00,        -1.443797689773e+00,        +3.983947018432e+00,        +7.071067811865e+00,        -1.444445155404e+00,        +3.984139662204e+00,        -1.381464495336e-01,        -2.412615972863e+00,        +4.643180714358e+00,        -2.035272027649e+00,        -2.417050105688e+00,        -2.180001842880e+00,        +7.071067811865e+00,        -1.405114356737e-01,        -2.415895594716e+00,        -1.443797689773e+00,        +3.983947018432e+00,        -2.417050105688e+00,        -2.180001842881e+00,        +4.641543083914e+00,        -2.029295030883e+00
 2.16000000e+02,        +7.071067811865e+00,        +4.540670695475e+00,        -2.003824646429e+00,        -2.419432919142e+00,        -2.125953866232e+00,        -1.300113165015e+00,        +3.997755577892e+00,        -2.050996884042e-01,        -2.446246105067e+00,        +7.071067811865e+00,        -2.419432919142e+00,        -2.125953866232e+00,        +4.540741963837e+00,        -2.009745966589e+00,        -2.025601013726e-01,        -2.443061777719e+00,        -1.299472202306e+00,        +3.997529855950e+00,        +7.071067811865e+00,        -1.300113165015e+00,        +3.997755577892e+00,        -2.025601013726e-01,        -2.443061777719e+00,        +4.540954790058e+00,        -2.008627964594e+00,        -2.419591942224e+00,        -2.126193422675e+00,        +7.071067811865e+00,        -2.050996884042e-01,        -2.446246105067e+00,        -1.299472202306e+00,        +3.997529855950e+00,        -2.419591942224e+00,        -2.126193422675e+00,        +4.539360457794e+00,        -2.002515068362e+00
 2.17600000e+02,        +7.071067811865e+00,        +4.441728765516e+00,        -1.972617752218e+00,        -2.421113798631e+00,        -2.074970997468e+00,        -1.157910411388e+00,        +4.005996762143e+00,        -2.708826415211e-01,        -2.473016851403e+00,        +7.071067811865e+00,        -2.421113798631e+00,        -2.074970997468e+00,        +4.441747678219e+00,        -1.978627997218e+00,        -2.681749186243e-01,        -2.469935112478e+00,        -1.157277559087e+00,        +4.005738530639e+00,        +7.071067811865e+00,        -1.157910411388e+00,        +4.005996762143e+00,        -2.681749186243e-01,        -2.469935112478e+00,        +4.441990828947e+00,        -1.977513415828e+00,        -2.421289960049e+00,        -2.075205726334e+00,        +7.071067811865e+00,        -2.708826415211e-01,        -2.473016851403e+00,        -1.157277559087e+00,        +4.005738530639e+00,        -2.421289960049e+00,        -2.075205726335e+00,        +4.440445449295e+00,        -1.971267176958e+00
 2.19200000e+02,        +7.071067811865e+00,        +4.346215929439e+00,        -1.937260889967e+00,        -2.422217405378e+00,        -2.026696517043e+00,        -1.018006648379e+00,        +4.009150367412e+00,        -3.375990837585e-01,        -2.496290488784e+00,        +7.071067811865e+00,        -2.422217405378e+00,        -2.026696517043e+00,        +4.346178946956e+00,        -1.943358750146e+00,        -3.347298387078e-01,        -2.493318087787e+00,        -1.017383433332e+00,        +4.008860257812e+00,        +7.071067811865e+00,        -1.018006648379e+00,        +4.009150367412e+00,        -3.347298387077e-01,        -2.493318087787e+00,        +4.346451667901e+00,        -1.942248274030e+00,        -2.422410541625e+00,        -2.026925344625e+00,        +7.071067811865e+00,        -3.375990837585e-01,        -2.496290488784e+00,        -1.017383433332e+00,        +4.008860257812e+00,        -2.422410541625e+00,        -2.026925344625e+00,        +4.344960651483e+00,        -1.935871621238e+00
 2.20800000e+02,        +7.071067811865e+00,        +4.254265835854e+00,        -1.898072663570e+00,        -2.422984696917e+00,        -1.981001668315e+00,        -8.805432389728e-01,        +4.007501088950e+00,        -4.050122685791e-01,        -2.516163946999e+00,        +7.071067811865e+00,        -2.422984696917e+00,        -1.981001668315e+00,        +4.254169479273e+00,        -1.904256576859e+00,        -4.019882210852e-01,        -2.513307112571e+00,        -8.799311081747e-01,        +4.007179785460e+00,        +7.071067811865e+00,        -8.805432389728e-01,        +4.007501088950e+00,        -4.019882210851e-01,        -2.513307112571e+00,        +4.254471032133e+00,        -1.903150809878e+00,        -2.423194579913e+00,        -1.981223543959e+00,        +7.071067811865e+00,        -4.050122685792e-01,        -2.516163946999e+00,        -8.799311081746e-01,        +4.007179785460e+00,        -2.423194579912e+00,        -1.981223543959e+00,        +4.253039521243e+00,        -1.896647014008e+00
 2.22400000e+02,        +7.071067811865e+00,        +4.165984736174e+00,        -1.855367569220e+00,        -2.423631643820e+00,        -1.937745865107e+00,        -7.456349674169e-01,        +4.001328686113e+00,        -4.729093418283e-01,        -2.532744932007e+00,        +7.071067811865e+00,        -2.423631643820e+00,        -1.937745865107e+00,        +4.165825609531e+00,        -1.861635731462e+00,        -4.697372802009e-01,        -2.530009397512e+00,        -7.450352897285e-01,        +4.000976916376e+00,        +7.071067811865e+00,        -7.456349674169e-01,        +4.001328686113e+00,        -4.697372802006e-01,        -2.530009397512e+00,        +4.166155277637e+00,        -1.860535202865e+00,        -2.423857985316e+00,        -1.937959764458e+00,        +7.071067811865e+00,        -4.729093418283e-01,        -2.532744932007e+00,        -7.450352897285e-01,        +4.000976916376e+00,        -2.423857985316e+00,        -1.937959764458e+00,        +4.164788125831e+00,        -1.853907846307e+00
 2.24000000e+02,        +7.071067811865e+00,        +4.081453381147e+00,        -1.809453886633e+00,        -2.424350063934e+00,        -1.896779819804e+00,        -6.133720052133e-01,        +3.990905869135e+00,        -5.411004390895e-01,        -2.546148800743e+00,        +7.071067811865e+00,        -2.424350063934e+00,        -1.896779819804e+00,        +4.081228191378e+00,        -1.815804263762e+00,        -5.377871879117e-01,        -2.543539831182e+00,        -6.127860738466e-01,        +3.990524395773e+00,        +7.071067811865e+00,        -6.133720052133e-01,        +3.990905869135e+00,        -5.377871879118e-01,        -2.543539831182e+00,        +4.081585284463e+00,        -1.814709434417e+00,        -2.424592519868e+00,        -1.896984747379e+00,        +7.071067811865e+00,        -5.411004390895e-01,        -2.546148800743e+00,        -6.127860738467e-01,        +3.990524395773e+00,        -2.424592519868e+00,        -1.896984747379e+00,        +4.080287040025e+00,        -1.807962380254e+00
 2.25600000e+02,        +7.071067811865e+00,        +4.000729008139e+00,        -1.760631922556e+00,        -2.425308705331e+00,        -1.857948298908e+00,        -4.838219709359e-01,        +3.976496541029e+00,        -6.094175313584e-01,        -2.556495811362e+00,        +7.071067811865e+00,        -2.425308705331e+00,        -1.857948298908e+00,        +4.000434582620e+00,        -1.767062264186e+00,        -6.059699239621e-01,        -2.554018230972e+00,        -4.832510065418e-01,        +3.976086154026e+00,        +7.071067811865e+00,        -4.838219709359e-01,        +3.976496541029e+00,        -6.059699239621e-01,        -2.554018230972e+00,        +4.000818440805e+00,        -1.765973532759e+00,        -2.425566880041e+00,        -1.858143290059e+00,        +7.071067811865e+00,        -6.094175313584e-01,        -2.556495811362e+00,        -4.832510065419e-01,        +3.976086154026e+00,        -2.425566880041e+00,        -1.858143290059e+00,        +3.999593333791e+00,        -1.759110894085e+00
 2.27200000e+02,        +7.071067811865e+00,        +3.923847366682e+00,        -1.709192588074e+00,        -2.426654508037e+00,        -1.821092515023e+00,        -3.570320314173e-01,        +3.958354376496e+00,        -6.777130889455e-01,        -2.563908740218e+00,        +7.071067811865e+00,        -2.426654508037e+00,        -1.821092515023e+00,        +3.923480668389e+00,        -1.715700442095e+00,        -6.741379443634e-01,        -2.561566960217e+00,        -3.564771856370e-01,        +3.957915886425e+00,        +7.071067811865e+00,        -3.570320314173e-01,        +3.958354376496e+00,        -6.741379443634e-01,        -2.561566960217e+00,        +3.923890665451e+00,        -1.714618151112e+00,        -2.426927958285e+00,        -1.821276637360e+00,        +7.071067811865e+00,        -6.777130889455e-01,        -2.563908740218e+00,        -3.564771856370e-01,        +3.957915886425e+00,        -2.426927958286e+00,        -1.821276637360e+00,        +3.922742598008e+00,        -1.707644260909e+00
 2.28800000e+02,        +7.071067811865e+00,        +3.850824737751e+00,        -1.655416285613e+00,        -2.428513983842e+00,        -1.786052172423e+00,        -2.330309998091e-01,        +3.936721714067e+00,        -7.458586243219e-01,        -2.568510848717e+00,        +7.071067811865e+00,        -2.428513983842e+00,        -1.786052172423e+00,        +3.850382878132e+00,        -1.661999013427e+00,        -7.421627283628e-01,        -2.566308894741e+00,        -2.324933591612e-01,        +3.936255946109e+00,        +7.071067811865e+00,        -2.330309998091e-01,        +3.936721714067e+00,        -7.421627283629e-01,        -2.566308894741e+00,        +3.850818424160e+00,        -1.660923455174e+00,        -2.428802222597e+00,        -1.786224526764e+00,        +7.071067811865e+00,        -7.458586243219e-01,        -2.568510848717e+00,        -2.324933591612e-01,        +3.936255946109e+00,        -2.428802222597e+00,        -1.786224526764e+00,        +3.849750963761e+00,        -1.653842837027e+00
 2.30400000e+02,        +7.071067811865e+00,        +3.781659910199e+00,        -1.599572077762e+00,        -2.430994662700e+00,        -1.752667189115e+00,        -1.118313939072e-01,        +3.911828733990e+00,        -8.137431654234e-01,        -2.570424177430e+00,        +7.071067811865e+00,        -2.430994662700e+00,        -1.752667189115e+00,        +3.781140159859e+00,        -1.606226869859e+00,        -8.099332555019e-01,        -2.568365716278e+00,        -1.113119839024e-01,        +3.911336522721e+00,        +7.071067811865e+00,        -1.118313939071e-01,        +3.911828733990e+00,        -8.099332555018e-01,        -2.568365716278e+00,        +3.781600703359e+00,        -1.605158292080e+00,        -2.431297162629e+00,        -1.752826910035e+00,        +7.071067811865e+00,        -8.137431654234e-01,        -2.570424177430e+00,        -1.113119839023e-01,        +3.911336522721e+00,        -2.431297162629e+00,        -1.752826910035e+00,        +3.780617078643e+00,        -1.597975631955e+00
 2.32000000e+02,        +7.071067811865e+00,        +3.716336085251e+00,        -1.541917108002e+00,        -2.434186563023e+00,        -1.720779122110e+00,        +6.568574361653e-03,        +3.883892892331e+00,        -8.812717021114e-01,        -2.569768141082e+00,        +7.071067811865e+00,        -2.434186563023e+00,        -1.720779122110e+00,        +3.715735882624e+00,        -1.548640999595e+00,        -8.773544554539e-01,        -2.567856506487e+00,        +7.068784972212e-03,        +3.883375077213e+00,        +7.071067811865e+00,        +6.568574361687e-03,        +3.883892892331e+00,        -8.773544554538e-01,        -2.567856506487e+00,        +3.716220912159e+00,        -1.547579610974e+00,        -2.434502759695e+00,        -1.720925378160e+00,        +7.071067811865e+00,        -8.812717021114e-01,        -2.569768141082e+00,        +7.068784972264e-03,        +3.883375077213e+00,        -2.434502759695e+00,        -1.720925378160e+00,        +3.715324011017e+00,        -1.540299730217e+00
 2.33600000e+02,        +7.071067811865e+00,        +3.654822686962e+00,        -1.482696242684e+00,        -2.438163651464e+00,        -1.690232324678e+00,        +1.221831004913e-01,        +3.853118581045e+00,        -9.483636402921e-01,        -2.566658396007e+00,        +7.071067811865e+00,        -2.438163651464e+00,        -1.690232324678e+00,        +3.654139645106e+00,        -1.489486129204e+00,        -9.443456651490e-01,        -2.564896613177e+00,        +1.226631954100e-01,        +3.852576002570e+00,        +7.071067811865e+00,        +1.221831004913e-01,        +3.853118581045e+00,        -9.443456651490e-01,        -2.564896613177e+00,        +3.654648690541e+00,        -1.488432104611e+00,        -2.438492946225e+00,        -1.690364318330e+00,        +7.071067811865e+00,        -9.483636402921e-01,        -2.566658396007e+00,        +1.226631954100e-01,        +3.852576002570e+00,        -2.438492946225e+00,        -1.690364318330e+00,        +3.653841060144e+00,        -1.481059934263e+00
 2.35200000e+02,        +7.071067811865e+00,        +3.597077062667e+00,        -1.422141904001e+00,        -2.442985265131e+00,        -1.660874865088e+00,        +2.350369960249e-01,        +3.819696984203e+00,        -1.014951290791e+00,        -2.561205950924e+00,        +7.071067811865e+00,        -2.442985265131e+00,        -1.660874865088e+00,        +3.596308974366e+00,        -1.428994556258e+00,        -1.010839120296e+00,        -2.559596759692e+00,        +2.354961071070e-01,        +3.819130480622e+00,        +7.071067811865e+00,        +2.350369960249e-01,        +3.819696984203e+00,        -1.010839120296e+00,        -2.559596759692e+00,        +3.596841607780e+00,        -1.427948041774e+00,        -2.443327027664e+00,        -1.660991832479e+00,        +7.071067811865e+00,        -1.014951290791e+00,        -2.561205950924e+00,        +2.354961071070e-01,        +3.819130480622e+00,        -2.443327027664e+00,        -1.660991832479e+00,        +3.596125456249e+00,        -1.420488598251e+00
