       frequency          s11_db          s12_db          s13_db          s14_db          s15_db          s16_db          s17_db          s21_db          s22_db          s23_db          s24_db          s25_db          s26_db          s27_db          s31_db          s32_db          s33_db          s34_db          s35_db          s36_db          s37_db          s41_db          s42_db          s43_db          s44_db          s45_db          s46_db          s47_db          s51_db          s52_db          s53_db          s54_db          s55_db          s56_db          s57_db          s61_db          s62_db          s63_db          s64_db          s65_db          s66_db          s67_db          s71_db          s72_db          s73_db          s74_db          s75_db          s76_db          s77_db         s11_deg         s12_deg         s13_deg         s14_deg         s15_deg         s16_deg         s17_deg         s21_deg         s22_deg         s23_deg         s24_deg         s25_deg         s26_deg         s27_deg         s31_deg         s32_deg         s33_deg         s34_deg         s35_deg         s36_deg         s37_deg         s41_deg         s42_deg         s43_deg         s44_deg         s45_deg         s46_deg         s47_deg         s51_deg         s52_deg         s53_deg         s54_deg         s55_deg         s56_deg         s57_deg         s61_deg         s62_deg         s63_deg         s64_deg         s65_deg         s66_deg         s67_deg         s71_deg         s72_deg         s73_deg         s74_deg         s75_deg         s76_deg         s77_deg
  1.49810190e+11 -3.98360852e+00 -2.96766439e+01 -2.15865409e+01 -1.95677164e+01 -1.95601346e+01 -2.16294409e+01 -2.99942030e+01 -2.96766439e+01 -1.35732980e+01 -8.02637922e+00 -1.27230051e+01 -1.07511020e+01 -5.09675336e+00 -7.93686587e+00 -2.15865409e+01 -8.02637922e+00 -9.89063346e+00 -8.70246084e+00 -1.72176168e+01 -2.26493722e+01 -5.27263822e+00 -1.95677164e+01 -1.27230051e+01 -8.70246083e+00 -4.94314663e+00 -2.38052149e+01 -1.72414069e+01 -1.09659655e+01 -1.95601346e+01 -1.07511020e+01 -1.72176168e+01 -2.38052149e+01 -4.98902778e+00 -8.75455470e+00 -1.27870737e+01 -2.16294409e+01 -5.09675336e+00 -2.26493723e+01 -1.72414069e+01 -8.75455472e+00 -1.05118190e+01 -8.02527227e+00 -2.99942030e+01 -7.93686587e+00 -5.27263822e+00 -1.09659655e+01 -1.27870737e+01 -8.02527227e+00 -1.18574074e+01 -2.00499576e+02 -2.33770965e+02 -6.88225456e+01 -1.50258405e+02 -1.50534596e+02 -6.80887989e+01 -2.36113167e+02 -2.33770965e+02  1.08272501e+02  1.18769502e+02 -1.54761892e+02  1.34736143e+02  3.79483786e+01 -1.29838255e+02 -6.88225456e+01  1.18769502e+02  1.38385405e+02 -1.79565948e+02  7.04342560e-02 -7.50644273e+01  3.39652748e+01 -1.50258405e+02 -1.54761892e+02 -1.79565948e+02  5.58099035e+01 -8.27406986e+01  6.41350432e-01  1.30799637e+02 -1.50534596e+02  1.34736143e+02  7.04341864e-02 -8.27406985e+01  5.65043307e+01 -1.81577467e+02 -1.55696633e+02 -6.80887989e+01  3.79483786e+01 -7.50644275e+01  6.41350375e-01 -1.81577467e+02  1.36145010e+02  1.18026244e+02 -2.36113168e+02 -1.29838255e+02  3.39652748e+01  1.30799637e+02 -1.55696633e+02  1.18026244e+02  9.43739488e+01
  1.49890110e+11 -3.98102072e+00 -2.96569938e+01 -2.15470554e+01 -1.95282489e+01 -1.95207335e+01 -2.15894331e+01 -2.99737382e+01 -2.96569938e+01 -1.36078077e+01 -8.01911951e+00 -1.27087777e+01 -1.07355303e+01 -5.09130225e+00 -7.96374002e+00 -2.15470554e+01 -8.01911951e+00 -9.90583343e+00 -8.72530418e+00 -1.72074890e+01 -2.26901869e+01 -5.26688726e+00 -1.95282489e+01 -1.27087777e+01 -8.72530417e+00 -4.94834760e+00 -2.37799712e+01 -1.72309390e+01 -1.09499717e+01 -1.95207335e+01 -1.07355303e+01 -1.72074890e+01 -2.37799712e+01 -4.99459834e+00 -8.77745652e+00 -1.27718459e+01 -2.15894331e+01 -5.09130225e+00 -2.26901869e+01 -1.72309390e+01 -8.77745653e+00 -1.05313660e+01 -8.01706374e+00 -2.99737382e+01 -7.96374001e+00 -5.26688726e+00 -1.09499717e+01 -1.27718459e+01 -8.01706374e+00 -1.18831458e+01 -2.00577108e+02 -2.35235943e+02 -7.02477603e+01 -1.51744223e+02 -1.52020501e+02 -6.95135038e+01 -2.37576581e+02 -2.35235943e+02  1.08011555e+02  1.18615940e+02 -1.54835319e+02  1.34589222e+02  3.77154432e+01 -1.29993024e+02 -7.02477603e+01  1.18615940e+02  1.38336262e+02 -1.79923242e+02 -9.06582105e-02 -7.52724643e+01  3.37349117e+01 -1.51744223e+02 -1.54835319e+02 -1.79923242e+02  5.54780104e+01 -8.31009311e+01  4.81230830e-01  1.30655747e+02 -1.52020501e+02  1.34589222e+02 -9.06582800e-02 -8.31009311e+01  5.61749074e+01 -1.81945502e+02 -1.55774114e+02 -6.95135038e+01  3.77154432e+01 -7.52724645e+01  4.81230773e-01 -1.81945502e+02  1.36114671e+02  1.17866223e+02 -2.37576581e+02 -1.29993024e+02  3.37349117e+01  1.30655747e+02 -1.55774114e+02  1.17866223e+02  9.41463224e+01
  1.49970030e+11 -3.97889920e+00 -2.96380583e+01 -2.15082325e+01 -1.94894605e+01 -1.94820119e+01 -2.15500877e+01 -2.99539832e+01 -2.96380583e+01 -1.36424961e+01 -8.01198362e+00 -1.26942492e+01 -1.07199089e+01 -5.08590295e+00 -7.99082345e+00 -2.15082326e+01 -8.01198363e+00 -9.92076901e+00 -8.74868380e+00 -1.71962475e+01 -2.27330261e+01 -5.26118173e+00 -1.94894605e+01 -1.26942492e+01 -8.74868379e+00 -4.95374560e+00 -2.37517006e+01 -1.72193621e+01 -1.09339302e+01 -1.94820119e+01 -1.07199089e+01 -1.71962475e+01 -2.37517006e+01 -5.00037554e+00 -8.80088489e+00 -1.27563268e+01 -2.15500877e+01 -5.08590294e+00 -2.27330261e+01 -1.72193621e+01 -8.80088490e+00 -1.05506139e+01 -8.00898027e+00 -2.99539832e+01 -7.99082345e+00 -5.26118173e+00 -1.09339302e+01 -1.27563268e+01 -8.00898027e+00 -1.19090076e+01 -2.00661699e+02 -2.36692275e+02 -7.16647065e+01 -1.53221726e+02 -1.53498090e+02 -7.09299627e+01 -2.39031376e+02 -2.36692275e+02  1.07749438e+02  1.18462131e+02 -1.54909174e+02  1.34443019e+02  3.74817458e+01 -1.30147975e+02 -7.16647065e+01  1.18462131e+02  1.38285803e+02 -1.80283122e+02 -2.50081104e-01 -7.54784467e+01  3.35037968e+01 -1.53221726e+02 -1.54909174e+02 -1.80283122e+02  5.51431551e+01 -8.34547769e+01  3.22816796e-01  1.30512568e+02 -1.53498090e+02  1.34443019e+02 -2.50081174e-01 -8.34547769e+01  5.58425457e+01 -1.82316328e+02 -1.55852120e+02 -7.09299627e+01  3.74817458e+01 -7.54784469e+01  3.22816739e-01 -1.82316328e+02  1.36083374e+02  1.17705931e+02 -2.39031376e+02 -1.30147975e+02  3.35037968e+01  1.30512568e+02 -1.55852120e+02  1.17705931e+02  9.39180733e+01
  1.50049950e+11 -3.97729278e+00 -2.96197739e+01 -2.14700087e+01 -1.94512876e+01 -1.94439062e+01 -2.15113413e+01 -2.99348745e+01 -2.96197739e+01 -1.36773641e+01 -8.00496892e+00 -1.26794239e+01 -1.07042255e+01 -5.08056057e+00 -8.01812072e+00 -2.14700087e+01 -8.00496892e+00 -9.93545842e+00 -8.77260642e+00 -1.71838856e+01 -2.27778930e+01 -5.25552673e+00 -1.94512876e+01 -1.26794239e+01 -8.77260640e+00 -4.95935766e+00 -2.37204027e+01 -1.72066689e+01 -1.09178286e+01 -1.94439062e+01 -1.07042255e+01 -1.71838856e+01 -2.37204027e+01 -5.00637627e+00 -8.82484739e+00 -1.27405211e+01 -2.15113413e+01 -5.08056057e+00 -2.27778930e+01 -1.72066689e+01 -8.82484740e+00 -1.05695799e+01 -8.00101928e+00 -2.99348745e+01 -8.01812072e+00 -5.25552673e+00 -1.09178286e+01 -1.27405211e+01 -8.00101928e+00 -1.19349924e+01 -2.00753066e+02 -2.38140111e+02 -7.30735398e+01 -1.54691069e+02 -1.54967517e+02 -7.23383312e+01 -2.40477705e+02 -2.38140111e+02  1.07486098e+02  1.18308124e+02 -1.54983592e+02  1.34297483e+02  3.72473058e+01 -1.30303094e+02 -7.30735398e+01  1.18308124e+02  1.38233899e+02 -1.80645448e+02 -4.08344609e-01 -7.56816549e+01  3.32719485e+01 -1.54691069e+02 -1.54983592e+02 -1.80645448e+02  5.48054226e+01 -8.38034985e+01  1.65599984e-01  1.30370049e+02 -1.54967517e+02  1.34297483e+02 -4.08344679e-01 -8.38034985e+01  5.55073335e+01 -1.82689810e+02 -1.55930783e+02 -7.23383312e+01  3.72473058e+01 -7.56816551e+01  1.65599926e-01 -1.82689810e+02  1.36050971e+02  1.17545416e+02 -2.40477705e+02 -1.30303094e+02  3.32719485e+01  1.30370049e+02 -1.55930783e+02  1.17545416e+02  9.36891667e+01
  1.50129870e+11 -3.97624661e+00 -2.96020799e+01 -2.14323231e+01 -1.94136694e+01 -1.94063556e+01 -2.14731330e+01 -2.99163513e+01 -2.96020799e+01 -1.37124125e+01 -7.99807238e+00 -1.26643070e+01 -1.06884683e+01 -5.07527998e+00 -8.04563626e+00 -2.14323231e+01 -7.99807238e+00 -9.94992065e+00 -8.79707756e+00 -1.71704017e+01 -2.28247866e+01 -5.24992709e+00 -1.94136694e+01 -1.26643070e+01 -8.79707755e+00 -4.96519971e+00 -2.36860901e+01 -1.71928571e+01 -1.09016548e+01 -1.94063556e+01 -1.06884683e+01 -1.71704017e+01 -2.36860901e+01 -5.01261634e+00 -8.84935040e+00 -1.27244345e+01 -2.14731330e+01 -5.07527998e+00 -2.28247866e+01 -1.71928571e+01 -8.84935041e+00 -1.05882823e+01 -7.99317786e+00 -2.99163513e+01 -8.04563626e+00 -5.24992709e+00 -1.09016548e+01 -1.27244345e+01 -7.99317786e+00 -1.19611002e+01 -2.00850920e+02 -2.39579619e+02 -7.44744313e+01 -1.56152421e+02 -1.56428952e+02 -7.37387804e+01 -2.41915735e+02 -2.39579619e+02  1.07221483e+02  1.18153970e+02 -1.55058703e+02  1.34152556e+02  3.70121439e+01 -1.30458363e+02 -7.44744313e+01  1.18153970e+02  1.38180428e+02 -1.81010081e+02 -5.65951535e-01 -7.58813736e+01  3.30393866e+01 -1.56152421e+02 -1.55058703e+02 -1.81010081e+02  5.44649015e+01 -8.41483381e+01  9.07907032e-03  1.30228137e+02 -1.56428952e+02  1.34152556e+02 -5.65951604e-01 -8.41483381e+01  5.51693625e+01 -1.83065813e+02 -1.56010226e+02 -7.37387804e+01  3.70121439e+01 -7.58813738e+01  9.07901303e-03 -1.83065813e+02  1.36017322e+02  1.17384725e+02 -2.41915735e+02 -1.30458363e+02  3.30393866e+01  1.30228137e+02 -1.56010226e+02  1.17384725e+02  9.34595679e+01
  1.50209790e+11 -3.97580231e+00 -2.95849181e+01 -2.13951176e+01 -1.93765477e+01 -1.93693018e+01 -2.14354049e+01 -2.98983557e+01 -2.95849181e+01 -1.37476427e+01 -7.99129067e+00 -1.26489050e+01 -1.06726264e+01 -5.07006576e+00 -8.07337437e+00 -2.13951176e+01 -7.99129068e+00 -9.96417536e+00 -8.82210165e+00 -1.71557986e+01 -2.28737025e+01 -5.24438738e+00 -1.93765477e+01 -1.26489050e+01 -8.82210164e+00 -4.97128667e+00 -2.36487882e+01 -1.71779289e+01 -1.08853980e+01 -1.93693018e+01 -1.06726264e+01 -1.71557986e+01 -2.36487882e+01 -5.01911052e+00 -8.87439919e+00 -1.27080738e+01 -2.14354049e+01 -5.07006576e+00 -2.28737025e+01 -1.71779289e+01 -8.87439920e+00 -1.06067399e+01 -7.98545282e+00 -2.98983557e+01 -8.07337436e+00 -5.24438737e+00 -1.08853980e+01 -1.27080738e+01 -7.98545282e+00 -1.19873312e+01 -2.00954965e+02 -2.41010979e+02 -7.58675658e+01 -1.57605967e+02 -1.57882580e+02 -7.51314952e+01 -2.43345647e+02 -2.41010979e+02  1.06955539e+02  1.17999714e+02 -1.55134632e+02  1.34008178e+02  3.67762819e+01 -1.30613765e+02 -7.58675658e+01  1.17999714e+02  1.38125279e+02 -1.81376885e+02 -7.23395392e-01 -7.60768911e+01  3.28061320e+01 -1.57605967e+02 -1.55134632e+02 -1.81376886e+02  5.41216839e+01 -8.44905107e+01 -1.47238315e-01  1.30086776e+02 -1.57882580e+02  1.34008178e+02 -7.23395462e-01 -8.44905106e+01  5.48287276e+01 -1.83444205e+02 -1.56090568e+02 -7.51314952e+01  3.67762819e+01 -7.60768913e+01 -1.47238372e-01 -1.83444205e+02  1.35982296e+02  1.17223903e+02 -2.43345647e+02 -1.30613765e+02  3.28061320e+01  1.30086776e+02 -1.56090568e+02  1.17223903e+02  9.32292425e+01
  1.50289710e+11 -3.97599818e+00 -2.95682334e+01 -2.13583369e+01 -1.93398670e+01 -1.93326895e+01 -2.13981016e+01 -2.98808323e+01 -2.95682334e+01 -1.37830562e+01 -7.98462016e+00 -1.26332251e+01 -1.06566897e+01 -5.06492223e+00 -8.10133921e+00 -2.13583369e+01 -7.98462017e+00 -9.97824280e+00 -8.84768203e+00 -1.71400837e+01 -2.29246330e+01 -5.23891189e+00 -1.93398670e+01 -1.26332251e+01 -8.84768201e+00 -4.97763246e+00 -2.36085343e+01 -1.71618910e+01 -1.08690477e+01 -1.93326895e+01 -1.06566896e+01 -1.71400837e+01 -2.36085343e+01 -5.02587256e+00 -8.89999797e+00 -1.26914469e+01 -2.13981016e+01 -5.06492222e+00 -2.29246331e+01 -1.71618910e+01 -8.89999798e+00 -1.06249727e+01 -7.97784067e+00 -2.98808323e+01 -8.10133921e+00 -5.23891188e+00 -1.08690477e+01 -1.26914469e+01 -7.97784067e+00 -1.20136856e+01 -2.01064907e+02 -2.42434385e+02 -7.72531404e+01 -1.59051903e+02 -1.59328597e+02 -7.65166727e+01 -2.44767635e+02 -2.42434385e+02  1.06688215e+02  1.17845400e+02 -1.55211497e+02  1.33864287e+02  3.65397426e+01 -1.30769283e+02 -7.72531404e+01  1.17845400e+02  1.38068351e+02 -1.81745727e+02 -8.81158667e-01 -7.62674989e+01  3.25722068e+01 -1.59051903e+02 -1.55211497e+02 -1.81745727e+02  5.37758645e+01 -8.48311976e+01 -3.03833856e-01  1.29945906e+02 -1.59328597e+02  1.33864287e+02 -8.81158737e-01 -8.48311976e+01  5.44855263e+01 -1.83824854e+02 -1.56171925e+02 -7.65166727e+01  3.65397426e+01 -7.62674991e+01 -3.03833913e-01 -1.83824854e+02  1.35945771e+02  1.17062990e+02 -2.44767635e+02 -1.30769283e+02  3.25722068e+01  1.29945906e+02 -1.56171925e+02  1.17062990e+02  9.29981562e+01
  1.50369630e+11 -3.97686930e+00 -2.95519730e+01 -2.13219285e+01 -1.93035748e+01 -1.92964660e+01 -2.13611705e+01 -2.98637286e+01 -2.95519730e+01 -1.38186550e+01 -7.97805696e+00 -1.26172756e+01 -1.06406488e+01 -5.05985342e+00 -8.12953484e+00 -2.13219285e+01 -7.97805697e+00 -9.99214368e+00 -8.87382104e+00 -1.71232684e+01 -2.29775669e+01 -5.23350466e+00 -1.93035747e+01 -1.26172756e+01 -8.87382103e+00 -4.98424998e+00 -2.35653770e+01 -1.71447542e+01 -1.08525944e+01 -1.92964660e+01 -1.06406488e+01 -1.71232684e+01 -2.35653770e+01 -5.03291517e+00 -8.92614992e+00 -1.26745622e+01 -2.13611705e+01 -5.05985342e+00 -2.29775669e+01 -1.71447542e+01 -8.92614994e+00 -1.06430011e+01 -7.97033768e+00 -2.98637286e+01 -8.12953484e+00 -5.23350466e+00 -1.08525944e+01 -1.26745622e+01 -7.97033768e+00 -1.20401643e+01 -2.01180446e+02 -2.43850041e+02 -7.86313637e+01 -1.60490436e+02 -1.60767211e+02 -7.78945215e+01 -2.46181903e+02 -2.43850041e+02  1.06419459e+02  1.17691069e+02 -1.55289413e+02  1.33720817e+02  3.63025498e+01 -1.30924898e+02 -7.86313637e+01  1.17691069e+02  1.38009549e+02 -1.82116474e+02 -1.03971128e+00 -7.64524907e+01  3.23376339e+01 -1.60490436e+02 -1.55289413e+02 -1.82116475e+02  5.34275405e+01 -8.51715415e+01 -4.61177002e-01  1.29805464e+02 -1.60767211e+02  1.33720817e+02 -1.03971135e+00 -8.51715415e+01  5.41398585e+01 -1.84207632e+02 -1.56254404e+02 -7.78945215e+01  3.63025498e+01 -7.64524909e+01 -4.61177060e-01 -1.84207632e+02  1.35907636e+02  1.16902026e+02 -2.46181903e+02 -1.30924898e+02  3.23376339e+01  1.29805464e+02 -1.56254404e+02  1.16902026e+02  9.27662752e+01
  1.50449550e+11 -3.97844778e+00 -2.95360872e+01 -2.12858424e+01 -1.92676210e+01 -1.92605815e+01 -2.13245619e+01 -2.98469947e+01 -2.95360872e+01 -1.38544411e+01 -7.97159695e+00 -1.26010655e+01 -1.06244954e+01 -5.05486313e+00 -8.15796519e+00 -2.12858424e+01 -7.97159696e+00 -1.00058991e+01 -8.90052012e+00 -1.71053682e+01 -2.30324897e+01 -5.22816949e+00 -1.92676210e+01 -1.26010655e+01 -8.90052010e+00 -4.99115119e+00 -2.35193750e+01 -1.71265333e+01 -1.08360294e+01 -1.92605815e+01 -1.06244954e+01 -1.71053682e+01 -2.35193750e+01 -5.04025013e+00 -8.95285733e+00 -1.26574290e+01 -2.13245619e+01 -5.05486313e+00 -2.30324897e+01 -1.71265333e+01 -8.95285734e+00 -1.06608464e+01 -7.96293992e+00 -2.98469947e+01 -8.15796519e+00 -5.22816948e+00 -1.08360294e+01 -1.26574290e+01 -7.96293992e+00 -1.20667680e+01 -2.01301282e+02 -2.45258161e+02 -8.00024539e+01 -1.61921784e+02 -1.62198637e+02 -7.92652599e+01 -2.47588666e+02 -2.45258161e+02  1.06149219e+02  1.17536762e+02 -1.55368488e+02  1.33577701e+02  3.60647279e+01 -1.31080591e+02 -8.00024539e+01  1.17536762e+02  1.37948789e+02 -1.82488997e+02 -1.19950925e+00 -7.66311622e+01  3.21024368e+01 -1.61921784e+02 -1.55368488e+02 -1.82488997e+02  5.30768112e+01 -8.55126408e+01 -6.19723611e-01  1.29665386e+02 -1.62198637e+02  1.33577701e+02 -1.19950932e+00 -8.55126408e+01  5.37918259e+01 -1.84592412e+02 -1.56338108e+02 -7.92652599e+01  3.60647279e+01 -7.66311624e+01 -6.19723668e-01 -1.84592412e+02  1.35867785e+02  1.16741050e+02 -2.47588666e+02 -1.31080591e+02  3.21024368e+01  1.29665386e+02 -1.56338108e+02  1.16741050e+02  9.25335661e+01
  1.50529471e+11 -3.98076287e+00 -2.95205288e+01 -2.12500315e+01 -1.92319586e+01 -1.92249886e+01 -2.12882286e+01 -2.98305837e+01 -2.95205288e+01 -1.38904170e+01 -7.96523580e+00 -1.25846045e+01 -1.06082215e+01 -5.04995489e+00 -8.18663405e+00 -2.12500315e+01 -7.96523581e+00 -1.00195306e+01 -8.92777977e+00 -1.70864020e+01 -2.30893838e+01 -5.22290990e+00 -1.92319586e+01 -1.25846045e+01 -8.92777976e+00 -4.99834713e+00 -2.34705969e+01 -1.71072466e+01 -1.08193445e+01 -1.92249886e+01 -1.06082215e+01 -1.70864020e+01 -2.34705969e+01 -5.04788827e+00 -8.98012155e+00 -1.26400573e+01 -2.12882286e+01 -5.04995489e+00 -2.30893838e+01 -1.71072466e+01 -8.98012156e+00 -1.06785300e+01 -7.95564326e+00 -2.98305837e+01 -8.18663405e+00 -5.22290989e+00 -1.08193445e+01 -1.26400573e+01 -7.95564326e+00 -1.20934979e+01 -2.01427118e+02 -2.46658967e+02 -8.13666383e+01 -1.63346174e+02 -1.63623104e+02 -8.06291150e+01 -2.48988147e+02 -2.46658967e+02  1.05877446e+02  1.17382513e+02 -1.55448824e+02  1.33434870e+02  3.58263019e+01 -1.31236341e+02 -8.13666382e+01  1.17382513e+02  1.37885995e+02 -1.82863168e+02 -1.36099352e+00 -7.68028094e+01  3.18666398e+01 -1.63346174e+02 -1.55448824e+02 -1.82863169e+02  5.27237774e+01 -8.58555458e+01 -7.79914766e-01  1.29525605e+02 -1.63623104e+02  1.33434870e+02 -1.36099359e+00 -8.58555458e+01  5.34415320e+01 -1.84979068e+02 -1.56423136e+02 -8.06291150e+01  3.58263019e+01 -7.68028096e+01 -7.79914822e-01 -1.84979068e+02  1.35826125e+02  1.16580095e+02 -2.48988147e+02 -1.31236341e+02  3.18666398e+01  1.29525605e+02 -1.56423136e+02  1.16580094e+02  9.22999959e+01
  1.50609391e+11 -3.98384120e+00 -2.95052535e+01 -2.12144515e+01 -1.91965430e+01 -1.91896430e+01 -2.12521263e+01 -2.98144511e+01 -2.95052535e+01 -1.39265852e+01 -7.95896900e+00 -1.25679032e+01 -1.05918203e+01 -5.04513198e+00 -8.21554510e+00 -2.12144515e+01 -7.95896901e+00 -1.00330598e+01 -8.95559972e+00 -1.70663923e+01 -2.31482283e+01 -5.21772917e+00 -1.91965430e+01 -1.25679032e+01 -8.95559971e+00 -5.00584793e+00 -2.34191198e+01 -1.70869159e+01 -1.08025326e+01 -1.91896430e+01 -1.05918203e+01 -1.70663923e+01 -2.34191198e+01 -5.05583948e+00 -9.00794312e+00 -1.26224577e+01 -2.12521264e+01 -5.04513197e+00 -2.31482283e+01 -1.70869159e+01 -9.00794314e+00 -1.06960741e+01 -7.94844340e+00 -2.98144511e+01 -8.21554510e+00 -5.21772916e+00 -1.08025326e+01 -1.26224577e+01 -7.94844340e+00 -1.21203553e+01 -2.01557655e+02 -2.48052692e+02 -8.27241514e+01 -1.64763838e+02 -1.65040845e+02 -8.19863216e+01 -2.50380576e+02 -2.48052692e+02  1.05604089e+02  1.17228358e+02 -1.55530519e+02  1.33292253e+02  3.55872974e+01 -1.31392128e+02 -8.27241514e+01  1.17228358e+02  1.37821097e+02 -1.83238864e+02 -1.52458896e+00 -7.69667283e+01  3.16302678e+01 -1.64763838e+02 -1.55530519e+02 -1.83238864e+02  5.23685412e+01 -8.62012552e+01 -9.42175781e-01  1.29386053e+02 -1.65040845e+02  1.33292253e+02 -1.52458903e+00 -8.62012552e+01  5.30890811e+01 -1.85367479e+02 -1.56509578e+02 -8.19863216e+01  3.55872974e+01 -7.69667285e+01 -9.42175838e-01 -1.85367479e+02  1.35782569e+02  1.16419194e+02 -2.50380577e+02 -1.31392128e+02  3.16302678e+01  1.29386053e+02 -1.56509578e+02  1.16419194e+02  9.20655319e+01
  1.50689311e+11 -3.98770690e+00 -2.94902195e+01 -2.11790606e+01 -1.91613324e+01 -1.91545027e+01 -2.12162133e+01 -2.97985551e+01 -2.94902195e+01 -1.39629486e+01 -7.95279189e+00 -1.25509724e+01 -1.05752855e+01 -5.04039742e+00 -8.24470192e+00 -2.11790606e+01 -7.95279190e+00 -1.00465086e+01 -8.98397887e+00 -1.70453646e+01 -2.32089991e+01 -5.21263035e+00 -1.91613324e+01 -1.25509724e+01 -8.98397886e+00 -5.01366286e+00 -2.33650284e+01 -1.70655662e+01 -1.07855871e+01 -1.91545027e+01 -1.05752855e+01 -1.70453646e+01 -2.33650284e+01 -5.06411281e+00 -9.03632180e+00 -1.26046412e+01 -2.12162133e+01 -5.04039742e+00 -2.32089991e+01 -1.70655662e+01 -9.03632182e+00 -1.07135011e+01 -7.94133591e+00 -2.97985551e+01 -8.24470192e+00 -5.21263034e+00 -1.07855871e+01 -1.26046412e+01 -7.94133591e+00 -1.21473415e+01 -2.01692599e+02 -2.49439570e+02 -8.40752348e+01 -1.66175018e+02 -1.66452099e+02 -8.33371210e+01 -2.51766192e+02 -2.49439570e+02  1.05329100e+02  1.17074329e+02 -1.55613663e+02  1.33149778e+02  3.53477404e+01 -1.31547930e+02 -8.40752348e+01  1.17074329e+02  1.37754036e+02 -1.83615961e+02 -1.69070358e+00 -7.71222139e+01  3.13933460e+01 -1.66175018e+02 -1.55613663e+02 -1.83615961e+02  5.20112059e+01 -8.65507130e+01 -1.10691536e+00  1.29246660e+02 -1.66452099e+02  1.33149778e+02 -1.69070365e+00 -8.65507130e+01  5.27345787e+01 -1.85757525e+02 -1.56597521e+02 -8.33371210e+01  3.53477404e+01 -7.71222140e+01 -1.10691542e+00 -1.85757525e+02  1.35737039e+02  1.16258378e+02 -2.51766192e+02 -1.31547930e+02  3.13933460e+01  1.29246660e+02 -1.56597521e+02  1.16258378e+02  9.18301423e+01
  1.50769231e+11 -3.99238178e+00 -2.94753877e+01 -2.11438195e+01 -1.91262876e+01 -1.91195286e+01 -2.11804504e+01 -2.97828567e+01 -2.94753877e+01 -1.39995101e+01 -7.94669967e+00 -1.25338237e+01 -1.05586115e+01 -5.03575403e+00 -8.27410795e+00 -2.11438195e+01 -7.94669967e+00 -1.00598989e+01 -9.01291541e+00 -1.70233472e+01 -2.32716687e+01 -5.20761625e+00 -1.91262876e+01 -1.25338237e+01 -9.01291539e+00 -5.02180035e+00 -2.33084145e+01 -1.70432252e+01 -1.07685021e+01 -1.91195286e+01 -1.05586115e+01 -1.70233472e+01 -2.33084145e+01 -5.07271646e+00 -9.06525660e+00 -1.25866195e+01 -2.11804504e+01 -5.03575403e+00 -2.32716687e+01 -1.70432252e+01 -9.06525661e+00 -1.07308337e+01 -7.93431622e+00 -2.97828567e+01 -8.27410795e+00 -5.20761625e+00 -1.07685021e+01 -1.25866195e+01 -7.93431622e+00 -1.21744583e+01 -2.01831657e+02 -2.50819846e+02 -8.54201353e+01 -1.67579960e+02 -1.67857114e+02 -8.46817604e+01 -2.53145237e+02 -2.50819846e+02  1.05052429e+02  1.16920455e+02 -1.55698341e+02  1.33007373e+02  3.51076573e+01 -1.31703727e+02 -8.54201353e+01  1.16920455e+02  1.37684759e+02 -1.83994340e+02 -1.85972786e+00 -7.72685589e+01  3.11559000e+01 -1.67579960e+02 -1.55698341e+02 -1.83994340e+02  5.16518754e+01 -8.69048067e+01 -1.27452495e+00  1.29107356e+02 -1.67857114e+02  1.33007373e+02 -1.85972793e+00 -8.69048067e+01  5.23781311e+01 -1.86149087e+02 -1.56687045e+02 -8.46817604e+01  3.51076573e+01 -7.72685591e+01 -1.27452500e+00 -1.86149087e+02  1.35689467e+02  1.16097676e+02 -2.53145237e+02 -1.31703728e+02  3.11559000e+01  1.29107356e+02 -1.56687045e+02  1.16097676e+02  9.15937955e+01
