 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 6.24776424e-11  7.36899689e-01  7.36892786e-01  7.36910932e-01  7.36897958e-01  7.30072757e-01  7.30143795e-01  7.29942937e-01  7.30177722e-01 
 6.31429652e-11  7.36895528e-01  7.36892976e-01  7.36911516e-01  7.36893083e-01  7.30063045e-01  7.30128322e-01  7.29946069e-01  7.30167383e-01 
 6.38650159e-11  7.36893698e-01  7.36896681e-01  7.36908124e-01  7.36890813e-01  7.30048425e-01  7.30114660e-01  7.29946459e-01  7.30150776e-01 
 6.43230225e-11  7.36894429e-01  7.36900354e-01  7.36904503e-01  7.36891545e-01  7.30038727e-01  7.30109394e-01  7.29943417e-01  7.30139487e-01 
 6.47834828e-11  7.36896674e-01  7.36904257e-01  7.36900574e-01  7.36894060e-01  7.30030398e-01  7.30107560e-01  7.29936879e-01  7.30129727e-01 
 6.52838396e-11  7.36900343e-01  7.36907692e-01  7.36897003e-01  7.36898295e-01  7.30024477e-01  7.30109126e-01  7.29925882e-01  7.30122879e-01 
 6.58193953e-11  7.36904646e-01  7.36909455e-01  7.36895004e-01  7.36903368e-01  7.30022433e-01  7.30113239e-01  7.29910983e-01  7.30120864e-01 
 6.64831394e-11  7.36908618e-01  7.36908354e-01  7.36895947e-01  7.36908166e-01  7.30024840e-01  7.30118168e-01  7.29891885e-01  7.30124655e-01 
 6.73320011e-11  7.36909399e-01  7.36903213e-01  7.36901511e-01  7.36909330e-01  7.30030322e-01  7.30118508e-01  7.29873521e-01  7.30132938e-01 
 6.78373125e-11  7.36907438e-01  7.36899250e-01  7.36906004e-01  7.36907188e-01  7.30032488e-01  7.30114176e-01  7.29867520e-01  7.30136810e-01 
 6.83016524e-11  7.36904362e-01  7.36895963e-01  7.36909794e-01  7.36903712e-01  7.30032170e-01  7.30106934e-01  7.29865556e-01  7.30137718e-01 
 6.88042384e-11  7.36900405e-01  7.36893713e-01  7.36912421e-01  7.36899166e-01  7.30028342e-01  7.30096351e-01  7.29866283e-01  7.30134540e-01 
 6.93810335e-11  7.36896335e-01  7.36893584e-01  7.36912732e-01  7.36894384e-01  7.30019523e-01  7.30082975e-01  7.29868281e-01  7.30125379e-01 
 7.00922316e-11  7.36893885e-01  7.36896916e-01  7.36909451e-01  7.36891303e-01  7.30004752e-01  7.30069160e-01  7.29868137e-01  7.30108740e-01 
 7.05222140e-11  7.36894251e-01  7.36900300e-01  7.36906044e-01  7.36891517e-01  7.29995290e-01  7.30063674e-01  7.29865287e-01  7.30097588e-01 
 7.09548824e-11  7.36896150e-01  7.36904004e-01  7.36902234e-01  7.36893497e-01  7.29986943e-01  7.30061081e-01  7.29859516e-01  7.30087418e-01 
 7.14504165e-11  7.36899804e-01  7.36907551e-01  7.36898393e-01  7.36897533e-01  7.29980417e-01  7.30061495e-01  7.29849290e-01  7.30079085e-01 
 7.19084938e-11  7.36903834e-01  7.36909387e-01  7.36896143e-01  7.36902119e-01  7.29977957e-01  7.30064078e-01  7.29837191e-01  7.30075537e-01 
 7.25478107e-11  7.36908577e-01  7.36908946e-01  7.36896105e-01  7.36907698e-01  7.29979579e-01  7.30068183e-01  7.29819127e-01  7.30076843e-01 
 7.32199174e-11  7.36910598e-01  7.36905344e-01  7.36899788e-01  7.36910341e-01  7.29984510e-01  7.30069570e-01  7.29802995e-01  7.30082689e-01 
 7.36620130e-11  7.36909847e-01  7.36901874e-01  7.36903708e-01  7.36909755e-01  7.29987787e-01  7.30067617e-01  7.29795568e-01  7.30087013e-01 
