 frequency       s11_db          s12_db          s13_db          s14_db          s15_db          s16_db          s17_db          s21_db          s22_db          s23_db          s24_db          s25_db          s26_db          s27_db          s31_db          s32_db          s33_db          s34_db          s35_db          s36_db          s37_db          s41_db          s42_db          s43_db          s44_db          s45_db          s46_db          s47_db          s51_db          s52_db          s53_db          s54_db          s55_db          s56_db          s57_db          s61_db          s62_db          s63_db          s64_db          s65_db          s66_db          s67_db          s71_db          s72_db          s73_db          s74_db          s75_db          s76_db          s77_db          s11_deg         s12_deg         s13_deg         s14_deg         s15_deg         s16_deg         s17_deg         s21_deg         s22_deg         s23_deg         s24_deg         s25_deg         s26_deg         s27_deg         s31_deg         s32_deg         s33_deg         s34_deg         s35_deg         s36_deg         s37_deg         s41_deg         s42_deg         s43_deg         s44_deg         s45_deg         s46_deg         s47_deg         s51_deg         s52_deg         s53_deg         s54_deg         s55_deg         s56_deg         s57_deg         s61_deg         s62_deg         s63_deg         s64_deg         s65_deg         s66_deg         s67_deg         s71_deg         s72_deg         s73_deg         s74_deg         s75_deg         s76_deg         s77_deg         s41_31_db       s51_61_db       s32_42_db       s62_52_db       s41_31_deg      s51_61_deg      s32_42_deg      s62_52_deg     
 1.66880000e+11 -6.04668210e+00 -3.19955339e+01 -1.91674778e+01 -1.73201062e+01 -1.73267681e+01 -1.91388792e+01 -3.21090091e+01 -3.19955339e+01 -2.04261249e+01 -6.99102510e+00 -1.04476593e+01 -8.37331206e+00 -4.98690006e+00 -2.07392805e+01 -1.91674778e+01 -6.99102510e+00 -1.61047043e+01 -1.38479853e+01 -1.63762469e+01 -2.10610056e+01 -4.98220174e+00 -1.73201062e+01 -1.04476593e+01 -1.38479852e+01 -7.04206119e+00 -1.65764185e+01 -1.63195411e+01 -8.38485600e+00 -1.73267681e+01 -8.37331206e+00 -1.63762469e+01 -1.65764185e+01 -7.14750872e+00 -1.35024470e+01 -1.04222611e+01 -1.91388792e+01 -4.98690005e+00 -2.10610057e+01 -1.63195411e+01 -1.35024470e+01 -1.67019477e+01 -6.93594032e+00 -3.21090091e+01 -2.07392806e+01 -4.98220174e+00 -8.38485600e+00 -1.04222611e+01 -6.93594032e+00 -2.12448869e+01 -2.12290928e+02 -5.02924458e+02 -3.46165734e+02 -4.38570529e+02 -4.38807358e+02 -3.45653157e+02 -5.05889013e+02 -5.02924458e+02 -3.05207609e+01  8.10226808e+01 -1.86848665e+02  8.95771807e+01 -1.29755852e+01 -1.07186952e+02 -3.46165734e+02  8.10226808e+01  1.36512247e+02 -3.02233962e+02 -6.49445302e+01 -4.78585702e+01 -1.67450103e+01 -4.38570529e+02 -1.86848665e+02 -3.02233962e+02 -2.55699373e+01 -1.89923394e+02 -6.44315333e+01  8.58505963e+01 -4.38807358e+02  8.95771807e+01 -6.49445302e+01 -1.89923394e+02 -2.40057190e+01 -3.06811644e+02 -1.88911102e+02 -3.45653157e+02 -1.29755852e+01 -4.78585701e+01 -6.44315333e+01 -3.06811644e+02  1.46492424e+02  7.89355335e+01 -5.05889013e+02 -1.07186952e+02 -1.67450103e+01  8.58505962e+01 -1.88911103e+02  7.89355335e+01 -5.51258300e+00  1.84737157e+00  1.81211107e+00  3.45663420e+00  3.38641200e+00 -9.24047946e+01 -9.31542015e+01 -9.21286544e+01 -1.02552766e+02 
 1.66960000e+11 -6.07811684e+00 -3.20185416e+01 -1.91746008e+01 -1.73275039e+01 -1.73341817e+01 -1.91459154e+01 -3.21313816e+01 -3.20185416e+01 -2.03666276e+01 -6.99118745e+00 -1.04451873e+01 -8.37106278e+00 -4.99080714e+00 -2.07619781e+01 -1.91746008e+01 -6.99118746e+00 -1.61595538e+01 -1.38440594e+01 -1.63807731e+01 -2.09919122e+01 -4.98488348e+00 -1.73275039e+01 -1.04451873e+01 -1.38440594e+01 -7.05478811e+00 -1.65398982e+01 -1.63237942e+01 -8.38139784e+00 -1.73341817e+01 -8.37106278e+00 -1.63807731e+01 -1.65398982e+01 -7.16014827e+00 -1.34953470e+01 -1.04198923e+01 -1.91459154e+01 -4.99080714e+00 -2.09919122e+01 -1.63237942e+01 -1.34953470e+01 -1.67435629e+01 -6.93621408e+00 -3.21313816e+01 -2.07619781e+01 -4.98488348e+00 -8.38139784e+00 -1.04198923e+01 -6.93621408e+00 -2.12617827e+01 -2.12432688e+02 -5.04067173e+02 -3.47455947e+02 -4.39902777e+02 -4.40139323e+02 -3.46944427e+02 -5.07038818e+02 -5.04067173e+02 -3.12792790e+01  8.08350294e+01 -1.87049038e+02  8.93362441e+01 -1.32094094e+01 -1.06170336e+02 -3.47455947e+02  8.08350294e+01  1.36637240e+02 -3.02973136e+02 -6.53634027e+01 -4.79882483e+01 -1.69814640e+01 -4.39902777e+02 -1.87049038e+02 -3.02973136e+02 -2.59528573e+01 -1.90429570e+02 -6.48507299e+01  8.56065532e+01 -4.40139323e+02  8.93362441e+01 -6.53634027e+01 -1.90429570e+02 -2.43842163e+01 -3.07537860e+02 -1.89114954e+02 -3.46944427e+02 -1.32094094e+01 -4.79882483e+01 -6.48507300e+01 -3.07537860e+02  1.46710919e+02  7.87448161e+01 -5.07038818e+02 -1.06170336e+02 -1.69814640e+01  8.56065532e+01 -1.89114954e+02  7.87448161e+01 -6.43595224e+00  1.84709698e+00  1.81173364e+00  3.45399987e+00  3.38025564e+00 -9.24468297e+01 -9.31948956e+01 -9.21159330e+01 -1.02545654e+02 
 1.67040000e+11 -6.11002171e+00 -3.20415772e+01 -1.91819473e+01 -1.73351079e+01 -1.73418012e+01 -1.91531761e+01 -3.21537884e+01 -3.20415772e+01 -2.03066891e+01 -6.99135238e+00 -1.04429086e+01 -8.36894891e+00 -4.99472917e+00 -2.07805481e+01 -1.91819473e+01 -6.99135239e+00 -1.62146024e+01 -1.38393674e+01 -1.63862898e+01 -2.09233193e+01 -4.98758051e+00 -1.73351079e+01 -1.04429086e+01 -1.38393674e+01 -7.06729561e+00 -1.65043444e+01 -1.63290355e+01 -8.37807495e+00 -1.73418012e+01 -8.36894890e+00 -1.63862898e+01 -1.65043444e+01 -7.17254852e+00 -1.34875984e+01 -1.04177156e+01 -1.91531761e+01 -4.99472917e+00 -2.09233194e+01 -1.63290356e+01 -1.34875984e+01 -1.67849267e+01 -6.93648991e+00 -3.21537884e+01 -2.07805481e+01 -4.98758051e+00 -8.37807495e+00 -1.04177156e+01 -6.93648991e+00 -2.12772135e+01 -2.12567869e+02 -5.05213008e+02 -3.48750198e+02 -4.41239028e+02 -4.41475295e+02 -3.48239722e+02 -5.08191760e+02 -5.05213008e+02 -3.20289662e+01  8.06473303e+01 -1.87249226e+02  8.90949752e+01 -1.34428475e+01 -1.05148510e+02 -3.48750198e+02  8.06473303e+01  1.36771015e+02 -3.03706540e+02 -6.57838301e+01 -4.81298900e+01 -1.72175807e+01 -4.41239028e+02 -1.87249226e+02 -3.03706540e+02 -2.63329941e+01 -1.90940038e+02 -6.52714870e+01  8.53621327e+01 -4.41475295e+02  8.90949752e+01 -6.57838301e+01 -1.90940038e+02 -2.47599758e+01 -3.08258001e+02 -1.89318576e+02 -3.48239722e+02 -1.34428475e+01 -4.81298899e+01 -6.52714870e+01 -3.08258001e+02  1.46938263e+02  7.85540915e+01 -5.08191760e+02 -1.05148510e+02 -1.72175807e+01  8.53621326e+01 -1.89318576e+02  7.85540915e+01 -7.36162211e+00  1.84683945e+00  1.81137495e+00  3.45155617e+00  3.37421973e+00 -9.24888302e+01 -9.32355723e+01 -9.21034436e+01 -1.02537823e+02 
 1.67120000e+11 -6.14235772e+00 -3.20646630e+01 -1.91895418e+01 -1.73429427e+01 -1.73496509e+01 -1.91606859e+01 -3.21762518e+01 -3.20646630e+01 -2.02463448e+01 -6.99152035e+00 -1.04408213e+01 -8.36697315e+00 -4.99866415e+00 -2.07949454e+01 -1.91895418e+01 -6.99152036e+00 -1.62697943e+01 -1.38338965e+01 -1.63928138e+01 -2.08552929e+01 -4.99029091e+00 -1.73429427e+01 -1.04408213e+01 -1.38338965e+01 -7.07956536e+00 -1.64697857e+01 -1.63352818e+01 -8.37489009e+00 -1.73496509e+01 -8.36697315e+00 -1.63928138e+01 -1.64697857e+01 -7.18469103e+00 -1.34791899e+01 -1.04157293e+01 -1.91606859e+01 -4.99866415e+00 -2.08552929e+01 -1.63352818e+01 -1.34791899e+01 -1.68259696e+01 -6.93676819e+00 -3.21762519e+01 -2.07949454e+01 -4.99029091e+00 -8.37489009e+00 -1.04157293e+01 -6.93676819e+00 -2.12911677e+01 -2.12696230e+02 -5.06362034e+02 -3.50048546e+02 -4.42579343e+02 -4.42815334e+02 -3.49539101e+02 -5.09347910e+02 -5.06362034e+02 -3.27698862e+01  8.04595708e+01 -1.87449197e+02  8.88533889e+01 -1.36759011e+01 -1.04122702e+02 -3.50048546e+02  8.04595708e+01  1.36913742e+02 -3.04434112e+02 -6.62055759e+01 -4.82832663e+01 -1.74533619e+01 -4.42579343e+02 -1.87449197e+02 -3.04434112e+02 -2.67103684e+01 -1.91454574e+02 -6.56935686e+01  8.51173495e+01 -4.42815334e+02  8.88533889e+01 -6.62055760e+01 -1.91454574e+02 -2.51330236e+01 -3.08972010e+02 -1.89521936e+02 -3.49539101e+02 -1.36759011e+01 -4.82832662e+01 -6.56935686e+01 -3.08972010e+02  1.47174502e+02  7.83633471e+01 -5.09347911e+02 -1.04122702e+02 -1.74533619e+01  8.51173495e+01 -1.89521936e+02  7.83633471e+01 -8.28932808e+00  1.84659908e+00  1.81103505e+00  3.44930099e+00  3.36830900e+00 -9.25307977e+01 -9.32762332e+01 -9.20912325e+01 -1.02529290e+02 
 1.67200000e+11 -6.17508311e+00 -3.20878219e+01 -1.91974093e+01 -1.73510334e+01 -1.73577558e+01 -1.91684697e+01 -3.21987949e+01 -3.20878219e+01 -2.01856294e+01 -6.99169193e+00 -1.04389238e+01 -8.36513820e+00 -5.00261007e+00 -2.08051370e+01 -1.91974093e+01 -6.99169193e+00 -1.63250711e+01 -1.38276337e+01 -1.64003607e+01 -2.07878966e+01 -4.99301276e+00 -1.73510334e+01 -1.04389238e+01 -1.38276337e+01 -7.09157894e+00 -1.64362495e+01 -1.63425487e+01 -8.37184599e+00 -1.73577558e+01 -8.36513820e+00 -1.64003607e+01 -1.64362495e+01 -7.19655734e+00 -1.34701098e+01 -1.04139314e+01 -1.91684698e+01 -5.00261007e+00 -2.07878966e+01 -1.63425487e+01 -1.34701099e+01 -1.68666204e+01 -6.93704942e+00 -3.21987949e+01 -2.08051370e+01 -4.99301276e+00 -8.37184599e+00 -1.04139314e+01 -6.93704942e+00 -2.13036350e+01 -2.12817536e+02 -5.07514317e+02 -3.51351043e+02 -4.43923776e+02 -4.44159495e+02 -3.50842615e+02 -5.10507335e+02 -5.07514317e+02 -3.35021084e+01  8.02717383e+01 -1.87648916e+02  8.86115010e+01 -1.39085725e+01 -1.03094162e+02 -3.51351043e+02  8.02717384e+01  1.37065575e+02 -3.05155801e+02 -6.66283969e+01 -4.84481349e+01 -1.76888098e+01 -4.43923776e+02 -1.87648916e+02 -3.05155800e+02 -2.70850068e+01 -1.91972948e+02 -6.61167319e+01  8.48722193e+01 -4.44159495e+02  8.86115010e+01 -6.66283970e+01 -1.91972948e+02 -2.55033917e+01 -3.09679840e+02 -1.89724999e+02 -3.50842615e+02 -1.39085725e+01 -4.84481349e+01 -6.61167319e+01 -3.09679840e+02  1.47419656e+02  7.81725701e+01 -5.10507335e+02 -1.03094162e+02 -1.76888098e+01  8.48722193e+01 -1.89724999e+02  7.81725701e+01 -9.21880133e+00  1.84637596e+00  1.81071399e+00  3.44723191e+00  3.36252813e+00 -9.25727337e+01 -9.33168798e+01 -9.20793458e+01 -1.02520073e+02 
 1.67280000e+11 -6.20815326e+00 -3.21110776e+01 -1.92055756e+01 -1.73594054e+01 -1.73661416e+01 -1.91765534e+01 -3.22214412e+01 -3.21110776e+01 -2.01245762e+01 -6.99186776e+00 -1.04372140e+01 -8.36344668e+00 -5.00656491e+00 -2.08111028e+01 -1.92055756e+01 -6.99186777e+00 -1.63803722e+01 -1.38205662e+01 -1.64089455e+01 -2.07211921e+01 -4.99574412e+00 -1.73594054e+01 -1.04372140e+01 -1.38205662e+01 -7.10331792e+00 -1.64037626e+01 -1.63508512e+01 -8.36894535e+00 -1.73661416e+01 -8.36344668e+00 -1.64089455e+01 -1.64037626e+01 -7.20812902e+00 -1.34603463e+01 -1.04123199e+01 -1.91765534e+01 -5.00656490e+00 -2.07211921e+01 -1.63508512e+01 -1.34603463e+01 -1.69068059e+01 -6.93733418e+00 -3.22214412e+01 -2.08111028e+01 -4.99574412e+00 -8.36894535e+00 -1.04123199e+01 -6.93733418e+00 -2.13146070e+01 -2.12931555e+02 -5.08669916e+02 -3.52657736e+02 -4.45272376e+02 -4.45507826e+02 -3.52150312e+02 -5.11670092e+02 -5.08669916e+02 -3.42257070e+01  8.00838203e+01 -1.87848351e+02  8.83693282e+01 -1.41408644e+01 -1.02064155e+02 -3.52657736e+02  8.00838203e+01  1.37226650e+02 -3.05871561e+02 -6.70520429e+01 -4.86242413e+01 -1.79239270e+01 -4.45272376e+02 -1.87848351e+02 -3.05871560e+02 -2.74569423e+01 -1.92494922e+02 -6.65407272e+01  8.46267586e+01 -4.45507826e+02  8.83693282e+01 -6.70520430e+01 -1.92494922e+02 -2.58711183e+01 -3.10381452e+02 -1.89927734e+02 -3.52150312e+02 -1.41408643e+01 -4.86242412e+01 -6.65407273e+01 -3.10381452e+02  1.47673721e+02  7.79817480e+01 -5.11670092e+02 -1.02064155e+02 -1.79239270e+01  8.46267586e+01 -1.89927734e+02  7.79817480e+01 -1.01497693e+01  1.84617019e+00  1.81041181e+00  3.44534625e+00  3.35688177e+00 -9.26146395e+01 -9.33575139e+01 -9.20678291e+01 -1.02510193e+02 
 1.67360000e+11 -6.24152064e+00 -3.21344544e+01 -1.92140670e+01 -1.73680851e+01 -1.73748345e+01 -1.91849630e+01 -3.22442150e+01 -3.21344544e+01 -2.00632176e+01 -6.99204861e+00 -1.04356897e+01 -8.36190118e+00 -5.01052665e+00 -2.08128356e+01 -1.92140670e+01 -6.99204861e+00 -1.64356341e+01 -1.38126809e+01 -1.64185819e+01 -2.06552389e+01 -4.99848307e+00 -1.73680851e+01 -1.04356897e+01 -1.38126809e+01 -7.11476387e+00 -1.63723505e+01 -1.63602030e+01 -8.36619080e+00 -1.73748345e+01 -8.36190117e+00 -1.64185819e+01 -1.63723505e+01 -7.21938768e+00 -1.34498872e+01 -1.04108922e+01 -1.91849630e+01 -5.01052665e+00 -2.06552390e+01 -1.63602030e+01 -1.34498872e+01 -1.69464518e+01 -6.93762315e+00 -3.22442150e+01 -2.08128356e+01 -4.99848307e+00 -8.36619081e+00 -1.04108922e+01 -6.93762315e+00 -2.13240767e+01 -2.13038063e+02 -5.09828888e+02 -3.53968668e+02 -4.46625185e+02 -4.46860371e+02 -3.53462234e+02 -5.12836238e+02 -5.09828888e+02 -3.49407606e+01  7.98958041e+01 -1.88047468e+02  8.81268879e+01 -1.43727799e+01 -1.01033957e+02 -3.53968668e+02  7.98958041e+01  1.37397085e+02 -3.06581358e+02 -6.74762567e+01 -4.88113187e+01 -1.81587166e+01 -4.46625185e+02 -1.88047468e+02 -3.06581357e+02 -2.78262141e+01 -1.93020254e+02 -6.69652980e+01  8.43809846e+01 -4.46860371e+02  8.81268879e+01 -6.74762568e+01 -1.93020254e+02 -2.62362484e+01 -3.11076816e+02 -1.90130108e+02 -3.53462234e+02 -1.43727799e+01 -4.88113186e+01 -6.69652980e+01 -3.11076816e+02  1.47936661e+02  7.77908682e+01 -5.12836238e+02 -1.01033957e+02 -1.81587166e+01  8.43809846e+01 -1.90130108e+02  7.77908682e+01 -1.10819561e+01  1.84598186e+00  1.81012857e+00  3.44364105e+00  3.35137452e+00 -9.26565169e+01 -9.33981370e+01 -9.20567280e+01 -1.02499668e+02 
 1.67440000e+11 -6.27513468e+00 -3.21579770e+01 -1.92229104e+01 -1.73770993e+01 -1.73838614e+01 -1.91937257e+01 -3.22671411e+01 -3.21579770e+01 -2.00015849e+01 -6.99223531e+00 -1.04343484e+01 -8.36050422e+00 -5.01449329e+00 -2.08103412e+01 -1.92229104e+01 -6.99223531e+00 -1.64907911e+01 -1.38039649e+01 -1.64292825e+01 -2.05900946e+01 -5.00122768e+00 -1.73770993e+01 -1.04343484e+01 -1.38039649e+01 -7.12589846e+00 -1.63420382e+01 -1.63706168e+01 -8.36358496e+00 -1.73838614e+01 -8.36050421e+00 -1.64292825e+01 -1.63420382e+01 -7.23031506e+00 -1.34387202e+01 -1.04096461e+01 -1.91937257e+01 -5.01449329e+00 -2.05900946e+01 -1.63706168e+01 -1.34387202e+01 -1.69854825e+01 -6.93791711e+00 -3.22671411e+01 -2.08103412e+01 -5.00122768e+00 -8.36358496e+00 -1.04096461e+01 -6.93791712e+00 -2.13320388e+01 -2.13136843e+02 -5.10991281e+02 -3.55283874e+02 -4.47982241e+02 -4.48217167e+02 -3.54778416e+02 -5.14005820e+02 -5.10991281e+02 -3.56473524e+01  7.97076772e+01 -1.88246235e+02  8.78841984e+01 -1.46043228e+01 -1.00004841e+02 -3.55283874e+02  7.97076772e+01  1.37576975e+02 -3.07285166e+02 -6.79007740e+01 -4.90090892e+01 -1.83931821e+01 -4.47982241e+02 -1.88246235e+02 -3.07285166e+02 -2.81928681e+01 -1.93548694e+02 -6.73901804e+01  8.41349154e+01 -4.48217167e+02  8.78841984e+01 -6.79007741e+01 -1.93548694e+02 -2.65988333e+01 -3.11765911e+02 -1.90332089e+02 -3.54778416e+02 -1.46043228e+01 -4.90090891e+01 -6.73901805e+01 -3.11765911e+02  1.48208412e+02  7.75999183e+01 -5.14005820e+02 -1.00004841e+02 -1.83931821e+01  8.41349154e+01 -1.90332089e+02  7.75999183e+01 -1.20150834e+01  1.84581106e+00  1.80986431e+00  3.44211304e+00  3.34601093e+00 -9.26983671e+01 -9.34387507e+01 -9.20460875e+01 -1.02488521e+02 
 1.67520000e+11 -6.30894174e+00 -3.21816710e+01 -1.92321333e+01 -1.73864754e+01 -1.73932496e+01 -1.92028687e+01 -3.22902451e+01 -3.21816710e+01 -1.99397083e+01 -6.99242882e+00 -1.04331875e+01 -8.35925828e+00 -5.01846281e+00 -2.08036385e+01 -1.92321333e+01 -6.99242883e+00 -1.65457754e+01 -1.37944053e+01 -1.64410587e+01 -2.05258144e+01 -5.00397602e+00 -1.73864754e+01 -1.04331875e+01 -1.37944053e+01 -7.13670348e+00 -1.63128492e+01 -1.63821040e+01 -8.36113033e+00 -1.73932496e+01 -8.35925828e+00 -1.64410587e+01 -1.63128492e+01 -7.24089307e+00 -1.34268331e+01 -1.04085786e+01 -1.92028687e+01 -5.01846281e+00 -2.05258144e+01 -1.63821040e+01 -1.34268331e+01 -1.70238216e+01 -6.93821695e+00 -3.22902451e+01 -2.08036385e+01 -5.00397602e+00 -8.36113033e+00 -1.04085786e+01 -6.93821695e+00 -2.13384899e+01 -2.13227687e+02 -5.12157138e+02 -3.56603383e+02 -4.49343574e+02 -4.49578244e+02 -3.56098887e+02 -5.15178882e+02 -5.12157138e+02 -3.63455687e+01  7.95194274e+01 -1.88444620e+02  8.76412789e+01 -1.48354974e+01 -9.89780736e+01 -3.56603383e+02  7.95194274e+01  1.37766394e+02 -3.07982972e+02 -6.83253234e+01 -4.92172642e+01 -1.86273279e+01 -4.49343574e+02 -1.88444620e+02 -3.07982972e+02 -2.85569567e+01 -1.94079984e+02 -6.78151037e+01  8.38885700e+01 -4.49578244e+02  8.76412789e+01 -6.83253235e+01 -1.94079984e+02 -2.69589312e+01 -3.12448725e+02 -1.90533645e+02 -3.56098887e+02 -1.48354974e+01 -4.92172641e+01 -6.78151038e+01 -3.12448725e+02  1.48488877e+02  7.74088858e+01 -5.15178882e+02 -9.89780737e+01 -1.86273279e+01  8.38885700e+01 -1.90533645e+02  7.74088857e+01 -1.29488705e+01  1.84565789e+00  1.80961907e+00  3.44075866e+00  3.34079547e+00 -9.27401919e+01 -9.34793568e+01 -9.20359522e+01 -1.02476776e+02 
 1.67600000e+11 -6.34288506e+00 -3.22055624e+01 -1.92417637e+01 -1.73962413e+01 -1.74030272e+01 -1.92124201e+01 -3.23135530e+01 -3.22055624e+01 -1.98776172e+01 -6.99263020e+00 -1.04322043e+01 -8.35816577e+00 -5.02243321e+00 -2.07927590e+01 -1.92417637e+01 -6.99263021e+00 -1.66005171e+01 -1.37839892e+01 -1.64539208e+01 -2.04624517e+01 -5.00672618e+00 -1.73962413e+01 -1.04322043e+01 -1.37839892e+01 -7.14716088e+00 -1.62848064e+01 -1.63946748e+01 -8.35882939e+00 -1.74030272e+01 -8.35816576e+00 -1.64539208e+01 -1.62848064e+01 -7.25110386e+00 -1.34142133e+01 -1.04076870e+01 -1.92124201e+01 -5.02243320e+00 -2.04624517e+01 -1.63946748e+01 -1.34142133e+01 -1.70613922e+01 -6.93852363e+00 -3.23135530e+01 -2.07927590e+01 -5.00672618e+00 -8.35882940e+00 -1.04076870e+01 -6.93852364e+00 -2.13434281e+01 -2.13310398e+02 -5.13326496e+02 -3.57927216e+02 -4.50709209e+02 -4.50943627e+02 -3.57423670e+02 -5.16355459e+02 -5.13326496e+02 -3.70354997e+01  7.93310424e+01 -1.88642592e+02  8.73981492e+01 -1.50663085e+01 -9.79549079e+01 -3.57927216e+02  7.93310424e+01  1.37965391e+02 -3.08674770e+02 -6.87496265e+01 -4.94355449e+01 -1.88611585e+01 -4.50709209e+02 -1.88642592e+02 -3.08674770e+02 -2.89185393e+01 -1.94613864e+02 -6.82397901e+01  8.36419681e+01 -4.50943627e+02  8.73981492e+01 -6.87496266e+01 -1.94613864e+02 -2.73166073e+01 -3.13125257e+02 -1.90734746e+02 -3.57423670e+02 -1.50663085e+01 -4.94355449e+01 -6.82397901e+01 -3.13125257e+02  1.48777927e+02  7.72177585e+01 -5.16355459e+02 -9.79549079e+01 -1.88611585e+01  8.36419681e+01 -1.90734746e+02  7.72177584e+01 -1.38830354e+01  1.84552241e+00  1.80939289e+00  3.43957406e+00  3.33573256e+00 -9.27819927e+01 -9.35199567e+01 -9.20263660e+01 -1.02464458e+02 
 1.67680000e+11 -6.37690470e+00 -3.22296776e+01 -1.92518302e+01 -1.74064255e+01 -1.74132225e+01 -1.92224083e+01 -3.23370912e+01 -3.22296776e+01 -1.98153398e+01 -6.99284060e+00 -1.04313957e+01 -8.35722901e+00 -5.02640249e+00 -2.07777469e+01 -1.92518302e+01 -6.99284061e+00 -1.66549442e+01 -1.37727039e+01 -1.64678775e+01 -2.04000577e+01 -5.00947625e+00 -1.74064255e+01 -1.04313957e+01 -1.37727038e+01 -7.15725290e+00 -1.62579314e+01 -1.64083382e+01 -8.35668454e+00 -1.74132225e+01 -8.35722901e+00 -1.64678775e+01 -1.62579314e+01 -7.26092987e+00 -1.34008485e+01 -1.04069681e+01 -1.92224083e+01 -5.02640249e+00 -2.04000577e+01 -1.64083382e+01 -1.34008485e+01 -1.70981170e+01 -6.93883826e+00 -3.23370912e+01 -2.07777469e+01 -5.00947625e+00 -8.35668455e+00 -1.04069681e+01 -6.93883826e+00 -2.13468535e+01 -2.13384790e+02 -5.14499385e+02 -3.59255391e+02 -4.52079162e+02 -4.52313332e+02 -3.58752780e+02 -5.17535582e+02 -5.14499385e+02 -3.77172382e+01  7.91425102e+01 -1.88840117e+02  8.71548303e+01 -1.52967615e+01 -9.69365733e+01 -3.59255391e+02  7.91425102e+01  1.38173989e+02 -3.09360565e+02 -6.91733977e+01 -4.96636228e+01 -1.90946792e+01 -4.52079162e+02 -1.88840117e+02 -3.09360565e+02 -2.92776823e+01 -1.95150061e+02 -6.86639544e+01  8.33951304e+01 -4.52313332e+02  8.71548304e+01 -6.91733978e+01 -1.95150061e+02 -2.76719335e+01 -3.13795516e+02 -1.90935360e+02 -3.58752780e+02 -1.52967615e+01 -4.96636227e+01 -6.86639545e+01 -3.13795516e+02  1.49075398e+02  7.70265243e+01 -5.17535582e+02 -9.69365734e+01 -1.90946792e+01  8.33951304e+01 -1.90935360e+02  7.70265243e+01 -1.48172952e+01  1.84540472e+00  1.80918580e+00  3.43855506e+00  3.33082651e+00 -9.28237710e+01 -9.35605523e+01 -9.20173724e+01 -1.02451592e+02 
 1.67760000e+11 -6.41093753e+00 -3.22540437e+01 -1.92623616e+01 -1.74170568e+01 -1.74238645e+01 -1.92328623e+01 -3.23608869e+01 -3.22540437e+01 -1.97529031e+01 -6.99306129e+00 -1.04307585e+01 -8.35645026e+00 -5.03036870e+00 -2.07586582e+01 -1.92623616e+01 -6.99306129e+00 -1.67089833e+01 -1.37605369e+01 -1.64829363e+01 -2.03386815e+01 -5.01222435e+00 -1.74170568e+01 -1.04307585e+01 -1.37605368e+01 -7.16696206e+00 -1.62322447e+01 -1.64231014e+01 -8.35469810e+00 -1.74238645e+01 -8.35645026e+00 -1.64829363e+01 -1.62322447e+01 -7.27035392e+00 -1.33867260e+01 -1.04064186e+01 -1.92328623e+01 -5.03036870e+00 -2.03386815e+01 -1.64231014e+01 -1.33867260e+01 -1.71339192e+01 -6.93916202e+00 -3.23608869e+01 -2.07586582e+01 -5.01222435e+00 -8.35469810e+00 -1.04064186e+01 -6.93916203e+00 -2.13487676e+01 -2.13450694e+02 -5.15675828e+02 -3.60587915e+02 -4.53453444e+02 -4.53687370e+02 -3.60086225e+02 -5.18719272e+02 -5.15675828e+02 -3.83908796e+01  7.89538189e+01 -1.89037167e+02  8.69113439e+01 -1.55268625e+01 -9.59242707e+01 -3.60587915e+02  7.89538189e+01  1.38392183e+02 -3.10040375e+02 -6.95963443e+01 -4.99011800e+01 -1.93278960e+01 -4.53453444e+02 -1.89037167e+02 -3.10040375e+02 -2.96344588e+01 -1.95688301e+02 -6.90873047e+01  8.31480785e+01 -4.53687370e+02  8.69113439e+01 -6.95963443e+01 -1.95688301e+02 -2.80249888e+01 -3.14459519e+02 -1.91135457e+02 -3.60086225e+02 -1.55268625e+01 -4.99011799e+01 -6.90873048e+01 -3.14459519e+02  1.49381090e+02  7.68351715e+01 -5.18719272e+02 -9.59242708e+01 -1.93278960e+01  8.31480785e+01 -1.91135457e+02  7.68351714e+01 -1.57513667e+01  1.84530489e+00  1.80899783e+00  3.43769720e+00  3.32608156e+00 -9.28655283e+01 -9.36011451e+01 -9.20090139e+01 -1.02438206e+02 
