 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 2.75400000e-09  7.36263093e-01  7.36642130e-01  7.36270571e-01  7.36639543e-01  7.18552617e-01  7.15338431e-01  7.18961590e-01  7.15040913e-01 
 2.75500000e-09  7.36263570e-01  7.36642786e-01  7.36271055e-01  7.36640195e-01  7.18544684e-01  7.15352219e-01  7.18940988e-01  7.15061423e-01 
 2.75600000e-09  7.36263999e-01  7.36643475e-01  7.36271485e-01  7.36640879e-01  7.18532017e-01  7.15349748e-01  7.18915019e-01  7.15066946e-01 
 2.75700000e-09  7.36264386e-01  7.36644130e-01  7.36271865e-01  7.36641532e-01  7.18529349e-01  7.15330795e-01  7.18901047e-01  7.15057074e-01 
 2.75800000e-09  7.36264773e-01  7.36644715e-01  7.36272248e-01  7.36642119e-01  7.18541569e-01  7.15311836e-01  7.18904308e-01  7.15046830e-01 
 2.75900000e-09  7.36265204e-01  7.36645256e-01  7.36272682e-01  7.36642665e-01  7.18558294e-01  7.15311988e-01  7.18912133e-01  7.15054058e-01 
 2.76000000e-09  7.36265682e-01  7.36645822e-01  7.36273169e-01  7.36643233e-01  7.18567568e-01  7.15329370e-01  7.18910896e-01  7.15077649e-01 
 2.76100000e-09  7.36266166e-01  7.36646458e-01  7.36273663e-01  7.36643866e-01  7.18563782e-01  7.15345878e-01  7.18894462e-01  7.15100916e-01 
 2.76200000e-09  7.36266610e-01  7.36647145e-01  7.36274110e-01  7.36644547e-01  7.18551620e-01  7.15348339e-01  7.18868543e-01  7.15111315e-01 
 2.76300000e-09  7.36267006e-01  7.36647816e-01  7.36274501e-01  7.36645215e-01  7.18545315e-01  7.15332647e-01  7.18849969e-01  7.15104788e-01 
 2.76400000e-09  7.36267387e-01  7.36648421e-01  7.36274877e-01  7.36645821e-01  7.18554204e-01  7.15310923e-01  7.18849201e-01  7.15092233e-01 
 2.76500000e-09  7.36267802e-01  7.36648968e-01  7.36275294e-01  7.36646373e-01  7.18571559e-01  7.15304193e-01  7.18857511e-01  7.15093161e-01 
 2.76600000e-09  7.36268268e-01  7.36649521e-01  7.36275770e-01  7.36646927e-01  7.18584393e-01  7.15317861e-01  7.18859887e-01  7.15113291e-01 
