       frequency          s11_db          s12_db          s21_db          s22_db         s11_deg         s12_deg         s21_deg         s22_deg
  1.25514486e+11 -5.84082658e-01 -4.53148367e+01 -4.53148368e+01 -5.80449741e-01 -1.69192037e+02 -9.80625752e+01 -9.80625753e+01 -1.74041219e+02
  1.25594406e+11 -5.85570357e-01 -4.52541777e+01 -4.52541777e+01 -5.81848197e-01 -1.69287982e+02 -9.82584860e+01 -9.82584861e+01 -1.74140699e+02
  1.25674326e+11 -5.87067423e-01 -4.51932496e+01 -4.51932496e+01 -5.83255680e-01 -1.69384094e+02 -9.84546361e+01 -9.84546362e+01 -1.74240346e+02
  1.25754246e+11 -5.88573955e-01 -4.51320513e+01 -4.51320514e+01 -5.84672287e-01 -1.69480376e+02 -9.86510290e+01 -9.86510291e+01 -1.74340161e+02
  1.25834166e+11 -5.90090052e-01 -4.50705819e+01 -4.50705819e+01 -5.86098114e-01 -1.69576828e+02 -9.88476686e+01 -9.88476687e+01 -1.74440146e+02
  1.25914086e+11 -5.91615813e-01 -4.50088402e+01 -4.50088402e+01 -5.87533260e-01 -1.69673451e+02 -9.90445586e+01 -9.90445587e+01 -1.74540302e+02
  1.25994006e+11 -5.93151343e-01 -4.49468252e+01 -4.49468252e+01 -5.88977824e-01 -1.69770248e+02 -9.92417028e+01 -9.92417029e+01 -1.74640630e+02
  1.26073926e+11 -5.94696743e-01 -4.48845357e+01 -4.48845357e+01 -5.90431908e-01 -1.69867219e+02 -9.94391053e+01 -9.94391054e+01 -1.74741132e+02
  1.26153846e+11 -5.96252120e-01 -4.48219707e+01 -4.48219708e+01 -5.91895615e-01 -1.69964366e+02 -9.96367699e+01 -9.96367700e+01 -1.74841809e+02
  1.26233766e+11 -5.97817580e-01 -4.47591292e+01 -4.47591292e+01 -5.93369049e-01 -1.70061691e+02 -9.98347008e+01 -9.98347009e+01 -1.74942663e+02
  1.26313686e+11 -5.99393232e-01 -4.46960099e+01 -4.46960100e+01 -5.94852316e-01 -1.70159194e+02 -1.00032902e+02 -1.00032902e+02 -1.75043695e+02
  1.26393606e+11 -6.00979186e-01 -4.46326119e+01 -4.46326119e+01 -5.96345523e-01 -1.70256877e+02 -1.00231378e+02 -1.00231378e+02 -1.75144906e+02
  1.26473526e+11 -6.02575553e-01 -4.45689339e+01 -4.45689339e+01 -5.97848781e-01 -1.70354742e+02 -1.00430133e+02 -1.00430133e+02 -1.75246299e+02
  1.26553447e+11 -6.04182446e-01 -4.45049748e+01 -4.45049749e+01 -5.99362199e-01 -1.70452790e+02 -1.00629172e+02 -1.00629172e+02 -1.75347873e+02
  1.26633367e+11 -6.05799982e-01 -4.44407336e+01 -4.44407336e+01 -6.00885891e-01 -1.70551023e+02 -1.00828498e+02 -1.00828498e+02 -1.75449632e+02
  1.26713287e+11 -6.07428277e-01 -4.43762090e+01 -4.43762091e+01 -6.02419971e-01 -1.70649441e+02 -1.01028116e+02 -1.01028117e+02 -1.75551575e+02
  1.26793207e+11 -6.09067449e-01 -4.43114000e+01 -4.43114000e+01 -6.03964555e-01 -1.70748048e+02 -1.01228032e+02 -1.01228032e+02 -1.75653706e+02
  1.26873127e+11 -6.10717620e-01 -4.42463053e+01 -4.42463053e+01 -6.05519760e-01 -1.70846844e+02 -1.01428250e+02 -1.01428250e+02 -1.75756025e+02
  1.26953047e+11 -6.12378911e-01 -4.41809238e+01 -4.41809239e+01 -6.07085707e-01 -1.70945830e+02 -1.01628774e+02 -1.01628774e+02 -1.75858534e+02
  1.27032967e+11 -6.14051448e-01 -4.41152544e+01 -4.41152544e+01 -6.08662518e-01 -1.71045009e+02 -1.01829609e+02 -1.01829609e+02 -1.75961234e+02
