 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 5.03900000e-09  7.36973681e-01  7.37662862e-01  7.37157942e-01  7.37622426e-01  7.20648636e-01  7.17596299e-01  7.20601932e-01  7.17166980e-01 
 5.04000000e-09  7.36974007e-01  7.37663344e-01  7.37158304e-01  7.37622907e-01  7.20628025e-01  7.17607087e-01  7.20583765e-01  7.17174956e-01 
 5.04100000e-09  7.36974279e-01  7.37663821e-01  7.37158605e-01  7.37623381e-01  7.20610196e-01  7.17601930e-01  7.20565549e-01  7.17167784e-01 
 5.04200000e-09  7.36974525e-01  7.37664243e-01  7.37158870e-01  7.37623801e-01  7.20607839e-01  7.17589428e-01  7.20563250e-01  7.17154115e-01 
 5.04300000e-09  7.36974798e-01  7.37664610e-01  7.37159156e-01  7.37624170e-01  7.20617097e-01  7.17587723e-01  7.20575674e-01  7.17151217e-01 
 5.04400000e-09  7.36975125e-01  7.37664974e-01  7.37159501e-01  7.37624537e-01  7.20623888e-01  7.17604481e-01  7.20587486e-01  7.17165905e-01 
 5.04500000e-09  7.36975485e-01  7.37665387e-01  7.37159890e-01  7.37624952e-01  7.20618829e-01  7.17627757e-01  7.20587152e-01  7.17186574e-01 
 5.04600000e-09  7.36975824e-01  7.37665859e-01  7.37160265e-01  7.37625423e-01  7.20600674e-01  7.17642567e-01  7.20571410e-01  7.17199039e-01 
 5.04700000e-09  7.36976111e-01  7.37666344e-01  7.37160583e-01  7.37625904e-01  7.20580640e-01  7.17641746e-01  7.20550643e-01  7.17196634e-01 
 5.04800000e-09  7.36976359e-01  7.37666784e-01  7.37160853e-01  7.37626342e-01  7.20573649e-01  7.17629450e-01  7.20542393e-01  7.17183721e-01 
 5.04900000e-09  7.36976620e-01  7.37667163e-01  7.37161127e-01  7.37626722e-01  7.20581071e-01  7.17622716e-01  7.20551410e-01  7.17176574e-01 
 5.05000000e-09  7.36976932e-01  7.37667519e-01  7.37161455e-01  7.37627082e-01  7.20590023e-01  7.17634521e-01  7.20564430e-01  7.17187100e-01 
 5.05100000e-09  7.36977287e-01  7.37667914e-01  7.37161836e-01  7.37627479e-01  7.20589165e-01  7.17657640e-01  7.20567696e-01  7.17208192e-01 
 5.05200000e-09  7.36977637e-01  7.37668371e-01  7.37162222e-01  7.37627935e-01  7.20574453e-01  7.17675857e-01  7.20555303e-01  7.17224525e-01 
 5.05300000e-09  7.36977939e-01  7.37668858e-01  7.37162558e-01  7.37628418e-01  7.20553629e-01  7.17679706e-01  7.20533552e-01  7.17227213e-01 
 5.05400000e-09  7.36978194e-01  7.37669315e-01  7.37162837e-01  7.37628872e-01  7.20542204e-01  7.17669159e-01  7.20519767e-01  7.17216557e-01 
 5.05500000e-09  7.36978446e-01  7.37669709e-01  7.37163104e-01  7.37629266e-01  7.20546657e-01  7.17658587e-01  7.20524181e-01  7.17206330e-01 
 5.05600000e-09  7.36978742e-01  7.37670065e-01  7.37163414e-01  7.37629626e-01  7.20556845e-01  7.17664645e-01  7.20537291e-01  7.17211963e-01 
 5.05700000e-09  7.36979088e-01  7.37670443e-01  7.37163784e-01  7.37630006e-01  7.20559778e-01  7.17686055e-01  7.20543680e-01  7.17231988e-01 
 5.05800000e-09  7.36979444e-01  7.37670882e-01  7.37164175e-01  7.37630445e-01  7.20549172e-01  7.17706923e-01  7.20535197e-01  7.17251432e-01 
 5.05900000e-09  7.36979762e-01  7.37671366e-01  7.37164528e-01  7.37630925e-01  7.20528993e-01  7.17715360e-01  7.20513998e-01  7.17259127e-01 
 5.06000000e-09  7.36980027e-01  7.37671837e-01  7.37164821e-01  7.37631392e-01  7.20513820e-01  7.17707855e-01  7.20495614e-01  7.17251977e-01 
 5.06100000e-09  7.36980275e-01  7.37672248e-01  7.37165085e-01  7.37631803e-01  7.20514418e-01  7.17694982e-01  7.20494548e-01  7.17240158e-01 
 5.06200000e-09  7.36980555e-01  7.37672609e-01  7.37165379e-01  7.37632166e-01  7.20524716e-01  7.17695068e-01  7.20506421e-01  7.17240718e-01 
 5.06300000e-09  7.36980889e-01  7.37672974e-01  7.37165734e-01  7.37632534e-01  7.20530902e-01  7.17713229e-01  7.20515344e-01  7.17258208e-01 
 5.06400000e-09  7.36981247e-01  7.37673394e-01  7.37166125e-01  7.37632954e-01  7.20524707e-01  7.17735769e-01  7.20510946e-01  7.17279796e-01 
 5.06500000e-09  7.36981579e-01  7.37673869e-01  7.37166494e-01  7.37633426e-01  7.20506493e-01  7.17748393e-01  7.20491671e-01  7.17292095e-01 
 5.06600000e-09  7.36981858e-01  7.37674350e-01  7.37166803e-01  7.37633902e-01  7.20488652e-01  7.17744877e-01  7.20470016e-01  7.17289351e-01 
 5.06700000e-09  7.36982106e-01  7.37674780e-01  7.37167070e-01  7.37634330e-01  7.20484887e-01  7.17731377e-01  7.20463054e-01  7.17277553e-01 
 5.06800000e-09  7.36982372e-01  7.37675150e-01  7.37167350e-01  7.37634702e-01  7.20494061e-01  7.17725899e-01  7.20472301e-01  7.17273462e-01 
 5.06900000e-09  7.36982691e-01  7.37675506e-01  7.37167688e-01  7.37635062e-01  7.20502843e-01  7.17739450e-01  7.20483013e-01  7.17287135e-01 
 5.07000000e-09  7.36983047e-01  7.37675906e-01  7.37168075e-01  7.37635463e-01  7.20501015e-01  7.17762383e-01  7.20482529e-01  7.17309622e-01 
 5.07100000e-09  7.36983391e-01  7.37676369e-01  7.37168456e-01  7.37635922e-01  7.20485870e-01  7.17778631e-01  7.20466282e-01  7.17325951e-01 
 5.07200000e-09  7.36983685e-01  7.37676854e-01  7.37168783e-01  7.37636402e-01  7.20466689e-01  7.17779634e-01  7.20442903e-01  7.17328106e-01 
 5.07300000e-09  7.36983937e-01  7.37677302e-01  7.37169057e-01  7.37636847e-01  7.20458522e-01  7.17767137e-01  7.20430181e-01  7.17317882e-01 
 5.07400000e-09  7.36984193e-01  7.37677687e-01  7.37169327e-01  7.37637232e-01  7.20465381e-01  7.17757088e-01  7.20435505e-01  7.17310109e-01 
 5.07500000e-09  7.36984496e-01  7.37678039e-01  7.37169648e-01  7.37637588e-01  7.20475931e-01  7.17765018e-01  7.20447031e-01  7.17319037e-01 
 5.07600000e-09  7.36984845e-01  7.37678421e-01  7.37170025e-01  7.37637972e-01  7.20478153e-01  7.17786834e-01  7.20450054e-01  7.17340967e-01 
 5.07700000e-09  7.36985197e-01  7.37678867e-01  7.37170414e-01  7.37638415e-01  7.20466884e-01  7.17806023e-01  7.20437601e-01  7.17360628e-01 
 5.07800000e-09  7.36985507e-01  7.37679352e-01  7.37170759e-01  7.37638894e-01  7.20447781e-01  7.17811648e-01  7.20414089e-01  7.17367754e-01 
 5.07900000e-09  7.36985768e-01  7.37679816e-01  7.37171045e-01  7.37639353e-01  7.20435668e-01  7.17801588e-01  7.20396300e-01  7.17360458e-01 
 5.08000000e-09  7.36986017e-01  7.37680217e-01  7.37171310e-01  7.37639754e-01  7.20439204e-01  7.17788393e-01  7.20396647e-01  7.17350371e-01 
 5.08100000e-09  7.36986304e-01  7.37680572e-01  7.37171613e-01  7.37640113e-01  7.20450489e-01  7.17790207e-01  7.20407762e-01  7.17354128e-01 
 5.08200000e-09  7.36986642e-01  7.37680939e-01  7.37171977e-01  7.37640482e-01  7.20456273e-01  7.17809330e-01  7.20413764e-01  7.17373992e-01 
 5.08300000e-09  7.36986999e-01  7.37681366e-01  7.37172369e-01  7.37640906e-01  7.20449343e-01  7.17830597e-01  7.20405485e-01  7.17396111e-01 
 5.08400000e-09  7.36987323e-01  7.37681845e-01  7.37172731e-01  7.37641379e-01  7.20431681e-01  7.17840567e-01  7.20383327e-01  7.17407916e-01 
 5.08500000e-09  7.36987595e-01  7.37682321e-01  7.37173032e-01  7.37641849e-01  7.20416514e-01  7.17834071e-01  7.20361632e-01  7.17404591e-01 
 5.08600000e-09  7.36987843e-01  7.37682741e-01  7.37173296e-01  7.37642267e-01  7.20416038e-01  7.17819387e-01  7.20356341e-01  7.17393762e-01 
 5.08700000e-09  7.36988115e-01  7.37683103e-01  7.37173584e-01  7.37642633e-01  7.20426869e-01  7.17815213e-01  7.20365674e-01  7.17392515e-01 
 5.08800000e-09  7.36988440e-01  7.37683459e-01  7.37173933e-01  7.37642992e-01  7.20435611e-01  7.17830174e-01  7.20374003e-01  7.17408928e-01 
 5.08900000e-09  7.36988796e-01  7.37683866e-01  7.37174323e-01  7.37643397e-01  7.20433127e-01  7.17852375e-01  7.20369901e-01  7.17432367e-01 
 5.09000000e-09  7.36989133e-01  7.37684334e-01  7.37174699e-01  7.37643859e-01  7.20418100e-01  7.17866187e-01  7.20350362e-01  7.17448330e-01 
 5.09100000e-09  7.36989419e-01  7.37684817e-01  7.37175016e-01  7.37644335e-01  7.20401087e-01  7.17863987e-01  7.20326232e-01  7.17449637e-01 
 5.09200000e-09  7.36989669e-01  7.37685256e-01  7.37175286e-01  7.37644770e-01  7.20396337e-01  7.17849508e-01  7.20315156e-01  7.17439652e-01 
 5.09300000e-09  7.36989929e-01  7.37685631e-01  7.37175562e-01  7.37645147e-01  7.20405494e-01  7.17840101e-01  7.20321353e-01  7.17434152e-01 
 5.09400000e-09  7.36990239e-01  7.37685981e-01  7.37175893e-01  7.37645501e-01  7.20416449e-01  7.17849701e-01  7.20331169e-01  7.17446011e-01 
 5.09500000e-09  7.36990589e-01  7.37686369e-01  7.37176276e-01  7.37645888e-01  7.20418205e-01  7.17871406e-01  7.20330944e-01  7.17469374e-01 
