 frequency       s11_db          s12_db          s13_db          s14_db          s15_db          s16_db          s17_db          s21_db          s22_db          s23_db          s24_db          s25_db          s26_db          s27_db          s31_db          s32_db          s33_db          s34_db          s35_db          s36_db          s37_db          s41_db          s42_db          s43_db          s44_db          s45_db          s46_db          s47_db          s51_db          s52_db          s53_db          s54_db          s55_db          s56_db          s57_db          s61_db          s62_db          s63_db          s64_db          s65_db          s66_db          s67_db          s71_db          s72_db          s73_db          s74_db          s75_db          s76_db          s77_db          s11_deg         s12_deg         s13_deg         s14_deg         s15_deg         s16_deg         s17_deg         s21_deg         s22_deg         s23_deg         s24_deg         s25_deg         s26_deg         s27_deg         s31_deg         s32_deg         s33_deg         s34_deg         s35_deg         s36_deg         s37_deg         s41_deg         s42_deg         s43_deg         s44_deg         s45_deg         s46_deg         s47_deg         s51_deg         s52_deg         s53_deg         s54_deg         s55_deg         s56_deg         s57_deg         s61_deg         s62_deg         s63_deg         s64_deg         s65_deg         s66_deg         s67_deg         s71_deg         s72_deg         s73_deg         s74_deg         s75_deg         s76_deg         s77_deg         s41_31_db       s51_61_db       s32_42_db       s62_52_db       s41_31_deg      s51_61_deg      s32_42_deg      s62_52_deg     
 1.56640000e+11 -6.35339323e+00 -2.85426757e+01 -1.85867265e+01 -1.66201311e+01 -1.66196689e+01 -1.85906520e+01 -2.87808662e+01 -2.85426757e+01 -1.75172429e+01 -7.43354662e+00 -1.14744522e+01 -9.17643447e+00 -4.92642410e+00 -1.12431215e+01 -1.85867265e+01 -7.43354662e+00 -1.20469150e+01 -1.18137138e+01 -1.54928781e+01 -2.48800346e+01 -5.05589631e+00 -1.66201311e+01 -1.14744522e+01 -1.18137138e+01 -6.26325455e+00 -1.85109960e+01 -1.54759624e+01 -9.33625682e+00 -1.66196689e+01 -9.17643447e+00 -1.54928782e+01 -1.85109960e+01 -6.34633113e+00 -1.18955688e+01 -1.14814789e+01 -1.85906520e+01 -4.92642411e+00 -2.48800345e+01 -1.54759624e+01 -1.18955687e+01 -1.30511701e+01 -7.37836737e+00 -2.87808662e+01 -1.12431215e+01 -5.05589632e+00 -9.33625683e+00 -1.14814789e+01 -7.37836738e+00 -1.47209896e+01 -2.05832655e+02 -3.48453481e+02 -1.81986305e+02 -2.68310165e+02 -2.68589791e+02 -1.81287124e+02 -3.50787871e+02 -3.48453481e+02  7.75154149e+01  1.05878871e+02 -1.66346612e+02  1.19258759e+02  1.76320439e+01 -1.41449865e+02 -1.81986305e+02  1.05878871e+02  1.30302635e+02 -2.10772657e+02 -2.93190519e+01 -4.90736993e+01  1.38460773e+01 -2.68310165e+02 -1.66346612e+02 -2.10772657e+02  2.62743351e+01 -1.36599200e+02 -2.86538076e+01  1.15609669e+02 -2.68589791e+02  1.19258759e+02 -2.93190516e+01 -1.36599200e+02  2.73788363e+01 -2.14374158e+02 -1.67619439e+02 -1.81287124e+02  1.76320440e+01 -4.90736990e+01 -2.86538076e+01 -2.14374158e+02  1.30175837e+02  1.04526159e+02 -3.50787870e+02 -1.41449865e+02  1.38460773e+01  1.15609669e+02 -1.67619439e+02  1.04526159e+02  7.01310162e+01  1.96659540e+00  1.97098306e+00  4.04090558e+00  4.25001036e+00 -8.63238595e+01 -8.73026670e+01 -8.77745170e+01 -1.01626715e+02 
 1.56720000e+11 -6.38378155e+00 -2.85445562e+01 -1.85648163e+01 -1.65992787e+01 -1.65989053e+01 -1.85683278e+01 -2.87816589e+01 -2.85445561e+01 -1.75797307e+01 -7.42396667e+00 -1.14682710e+01 -9.16221463e+00 -4.92581878e+00 -1.12957043e+01 -1.85648163e+01 -7.42396667e+00 -1.20928547e+01 -1.18421060e+01 -1.55036634e+01 -2.47972312e+01 -5.05454339e+00 -1.65992787e+01 -1.14682710e+01 -1.18421061e+01 -6.27630551e+00 -1.84896715e+01 -1.54861221e+01 -9.32097288e+00 -1.65989054e+01 -9.16221463e+00 -1.55036635e+01 -1.84896715e+01 -6.35938572e+00 -1.19247099e+01 -1.14745834e+01 -1.85683278e+01 -4.92581879e+00 -2.47972311e+01 -1.54861221e+01 -1.19247099e+01 -1.31038021e+01 -7.36859130e+00 -2.87816589e+01 -1.12957043e+01 -5.05454339e+00 -9.32097290e+00 -1.14745834e+01 -7.36859130e+00 -1.47667127e+01 -2.05618012e+02 -3.49823797e+02 -1.83366640e+02 -2.69744333e+02 -2.70023818e+02 -1.82668662e+02 -3.52160069e+02 -3.49823797e+02  7.70002823e+01  1.05710255e+02 -1.66505981e+02  1.19014499e+02  1.74058717e+01 -1.41537458e+02 -1.83366640e+02  1.05710255e+02  1.30294388e+02 -2.11152583e+02 -2.98031626e+01 -4.89416061e+01  1.36217743e+01 -2.69744333e+02 -1.66505981e+02 -2.11152583e+02  2.59857525e+01 -1.37432605e+02 -2.91385262e+01  1.15367894e+02 -2.70023818e+02  1.19014499e+02 -2.98031623e+01 -1.37432605e+02  2.70962317e+01 -2.14772384e+02 -1.67783510e+02 -1.82668662e+02  1.74058717e+01 -4.89416058e+01 -2.91385261e+01 -2.14772384e+02  1.30216474e+02  1.04349809e+02 -3.52160069e+02 -1.41537458e+02  1.36217744e+01  1.15367894e+02 -1.67783510e+02  1.04349809e+02  6.97732931e+01  1.96553759e+00  1.96942243e+00  4.04430429e+00  4.23639584e+00 -8.63776929e+01 -8.73551556e+01 -8.77837641e+01 -1.01608628e+02 
 1.56800000e+11 -6.41258620e+00 -2.85472698e+01 -1.85437091e+01 -1.65792354e+01 -1.65789508e+01 -1.85468091e+01 -2.87832840e+01 -2.85472697e+01 -1.76426046e+01 -7.41438235e+00 -1.14622399e+01 -9.14828985e+00 -4.92515979e+00 -1.13486361e+01 -1.85437091e+01 -7.41438235e+00 -1.21388808e+01 -1.18698256e+01 -1.55156532e+01 -2.47151273e+01 -5.05313236e+00 -1.65792354e+01 -1.14622399e+01 -1.18698257e+01 -6.28878362e+00 -1.84701345e+01 -1.54974888e+01 -9.30597722e+00 -1.65789508e+01 -9.14828985e+00 -1.55156532e+01 -1.84701345e+01 -6.37185472e+00 -1.19531373e+01 -1.14678357e+01 -1.85468091e+01 -4.92515980e+00 -2.47151272e+01 -1.54974888e+01 -1.19531372e+01 -1.31565296e+01 -7.35881911e+00 -2.87832840e+01 -1.13486361e+01 -5.05313237e+00 -9.30597724e+00 -1.14678357e+01 -7.35881912e+00 -1.48127793e+01 -2.05396743e+02 -3.51194500e+02 -1.84748190e+02 -2.71179609e+02 -2.71458950e+02 -1.84051431e+02 -3.53532704e+02 -3.51194500e+02  7.64803430e+01  1.05540421e+02 -1.66664062e+02  1.18769599e+02  1.71798592e+01 -1.41623332e+02 -1.84748190e+02  1.05540420e+02  1.30292620e+02 -2.11537001e+02 -3.02841099e+01 -4.88359551e+01  1.33976191e+01 -2.71179609e+02 -1.66664062e+02 -2.11537001e+02  2.56974308e+01 -1.38262229e+02 -2.96201421e+01  1.15125408e+02 -2.71458950e+02  1.18769599e+02 -3.02841097e+01 -1.38262229e+02  2.68137964e+01 -2.15174853e+02 -1.67946349e+02 -1.84051431e+02  1.71798592e+01 -4.88359548e+01 -2.96201420e+01 -2.15174853e+02  1.30265160e+02  1.04172292e+02 -3.53532704e+02 -1.41623332e+02  1.33976192e+01  1.15125408e+02 -1.67946349e+02  1.04172292e+02  6.94136972e+01  1.96447361e+00  1.96785828e+00  4.04785756e+00  4.22313005e+00 -8.64314194e+01 -8.74075189e+01 -8.77955178e+01 -1.01589740e+02 
 1.56880000e+11 -6.43974475e+00 -2.85508254e+01 -1.85234143e+01 -1.65600106e+01 -1.65598147e+01 -1.85261055e+01 -2.87857504e+01 -2.85508253e+01 -1.77058571e+01 -7.40480066e+00 -1.14563461e+01 -9.13466094e+00 -4.92444573e+00 -1.14019194e+01 -1.85234143e+01 -7.40480066e+00 -1.21849486e+01 -1.18968792e+01 -1.55288312e+01 -2.46339145e+01 -5.05166179e+00 -1.65600106e+01 -1.14563461e+01 -1.18968792e+01 -6.30068011e+00 -1.84523765e+01 -1.55100462e+01 -9.29127098e+00 -1.65598147e+01 -9.13466093e+00 -1.55288312e+01 -1.84523764e+01 -6.38373011e+00 -1.19808539e+01 -1.14612232e+01 -1.85261055e+01 -4.92444574e+00 -2.46339144e+01 -1.55100462e+01 -1.19808538e+01 -1.32092981e+01 -7.34905752e+00 -2.87857504e+01 -1.14019194e+01 -5.05166180e+00 -9.29127100e+00 -1.14612232e+01 -7.34905753e+00 -1.48591882e+01 -2.05169362e+02 -3.52565444e+02 -1.86130817e+02 -2.72615856e+02 -2.72895048e+02 -1.85435291e+02 -3.54905631e+02 -3.52565443e+02  7.59555349e+01  1.05369359e+02 -1.66820820e+02  1.18524129e+02  1.69539784e+01 -1.41707469e+02 -1.86130817e+02  1.05369359e+02  1.30297385e+02 -2.11926174e+02 -3.07615744e+01 -4.87558755e+01  1.31735839e+01 -2.72615856e+02 -1.66820820e+02 -2.11926174e+02  2.54091874e+01 -1.39087677e+02 -3.00983358e+01  1.14882281e+02 -2.72895048e+02  1.18524129e+02 -3.07615741e+01 -1.39087677e+02  2.65313430e+01 -2.15581831e+02 -1.68107923e+02 -1.85435291e+02  1.69539784e+01 -4.87558752e+01 -3.00983357e+01 -2.15581831e+02  1.30321987e+02  1.03993598e+02 -3.54905631e+02 -1.41707469e+02  1.31735839e+01  1.14882281e+02 -1.68107923e+02  1.03993598e+02  6.90522226e+01  1.96340364e+00  1.96629083e+00  4.05154548e+00  4.21021520e+00 -8.64850387e+01 -8.74597568e+01 -8.78098213e+01 -1.01570151e+02 
 1.56960000e+11 -6.46519939e+00 -2.85552307e+01 -1.85039405e+01 -1.65416126e+01 -1.65415052e+01 -1.85062255e+01 -2.87890659e+01 -2.85552307e+01 -1.77694803e+01 -7.39522867e+00 -1.14505764e+01 -9.12132817e+00 -4.92367543e+00 -1.14555569e+01 -1.85039405e+01 -7.39522866e+00 -1.22310123e+01 -1.19232755e+01 -1.55431787e+01 -2.45537707e+01 -5.05013047e+00 -1.65416126e+01 -1.14505764e+01 -1.19232755e+01 -6.31198791e+00 -1.84363866e+01 -1.55237761e+01 -9.27685475e+00 -1.65415052e+01 -9.12132816e+00 -1.55431788e+01 -1.84363866e+01 -6.39500555e+00 -1.20078648e+01 -1.14547331e+01 -1.85062255e+01 -4.92367544e+00 -2.45537706e+01 -1.55237761e+01 -1.20078648e+01 -1.32620515e+01 -7.33931327e+00 -2.87890659e+01 -1.14555569e+01 -5.05013048e+00 -9.27685476e+00 -1.14547331e+01 -7.33931328e+00 -1.49059384e+01 -2.04936411e+02 -3.53936480e+02 -1.87514379e+02 -2.74052929e+02 -2.74331969e+02 -1.86820100e+02 -3.56278701e+02 -3.53936480e+02  7.54257943e+01  1.05197064e+02 -1.66976226e+02  1.18278159e+02  1.67282011e+01 -1.41789853e+02 -1.87514379e+02  1.05197064e+02  1.30308719e+02 -2.12320362e+02 -3.12352386e+01 -4.87004541e+01  1.29496402e+01 -2.74052929e+02 -1.66976226e+02 -2.12320362e+02  2.51208360e+01 -1.39908556e+02 -3.05727896e+01  1.14638581e+02 -2.74331969e+02  1.18278159e+02 -3.12352383e+01 -1.39908556e+02  2.62486805e+01 -2.15993580e+02 -1.68268205e+02 -1.86820100e+02  1.67282011e+01 -4.87004539e+01 -3.05727896e+01 -2.15993580e+02  1.30387027e+02  1.03813722e+02 -3.56278701e+02 -1.41789853e+02  1.29496402e+01  1.14638581e+02 -1.68268205e+02  1.03813722e+02  6.86888627e+01  1.96232784e+00  1.96472030e+00  4.05534777e+00  4.19765273e+00 -8.65385505e+01 -8.75118690e+01 -8.78267104e+01 -1.01549958e+02 
 1.57040000e+11 -6.48889733e+00 -2.85604925e+01 -1.84852950e+01 -1.65240486e+01 -1.65240297e+01 -1.84871766e+01 -2.87932373e+01 -2.85604925e+01 -1.78334653e+01 -7.38567348e+00 -1.14449174e+01 -9.10829129e+00 -4.92284798e+00 -1.15095518e+01 -1.84852950e+01 -7.38567348e+00 -1.22770253e+01 -1.19490250e+01 -1.55586752e+01 -2.44748604e+01 -5.04853745e+00 -1.65240486e+01 -1.14449174e+01 -1.19490250e+01 -6.32270157e+00 -1.84221521e+01 -1.55386581e+01 -9.26272860e+00 -1.65240297e+01 -9.10829129e+00 -1.55586752e+01 -1.84221521e+01 -6.40567644e+00 -1.20341772e+01 -1.14483524e+01 -1.84871766e+01 -4.92284799e+00 -2.44748603e+01 -1.55386581e+01 -1.20341772e+01 -1.33147323e+01 -7.32959317e+00 -2.87932373e+01 -1.15095518e+01 -5.04853746e+00 -9.26272862e+00 -1.14483524e+01 -7.32959318e+00 -1.49530284e+01 -2.04698461e+02 -3.55307459e+02 -1.88898731e+02 -2.75490685e+02 -2.75769569e+02 -1.88205713e+02 -3.57651764e+02 -3.55307459e+02  7.48910552e+01  1.05023531e+02 -1.67130255e+02  1.18031759e+02  1.65024984e+01 -1.41870464e+02 -1.88898731e+02  1.05023531e+02  1.30326643e+02 -2.12719819e+02 -3.17047882e+01 -4.86687430e+01  1.27257592e+01 -2.75490685e+02 -1.67130255e+02 -2.12719819e+02  2.48321876e+01 -1.40724471e+02 -3.10431890e+01  1.14394380e+02 -2.75769569e+02  1.18031759e+02 -3.17047879e+01 -1.40724471e+02  2.59656156e+01 -2.16410357e+02 -1.68427172e+02 -1.88205713e+02  1.65024984e+01 -4.86687428e+01 -3.10431889e+01 -2.16410358e+02  1.30460333e+02  1.03632661e+02 -3.57651764e+02 -1.41870464e+02  1.27257593e+01  1.14394380e+02 -1.68427172e+02  1.03632661e+02  6.83236097e+01  1.96124641e+00  1.96314689e+00  4.05924388e+00  4.18544330e+00 -8.65919544e+01 -8.75638555e+01 -8.78462136e+01 -1.01529261e+02 
 1.57120000e+11 -6.51079122e+00 -2.85666162e+01 -1.84674842e+01 -1.65073247e+01 -1.65073942e+01 -1.84689650e+01 -2.87982702e+01 -2.85666162e+01 -1.78978031e+01 -7.37614225e+00 -1.14393553e+01 -9.09554954e+00 -4.92196272e+00 -1.15639071e+01 -1.84674842e+01 -7.37614225e+00 -1.23229406e+01 -1.19741402e+01 -1.55752975e+01 -2.43973353e+01 -5.04688203e+00 -1.65073247e+01 -1.14393553e+01 -1.19741403e+01 -6.33281741e+00 -1.84096576e+01 -1.55546693e+01 -9.24889210e+00 -1.65073942e+01 -9.09554954e+00 -1.55752975e+01 -1.84096576e+01 -6.41573993e+00 -1.20598000e+01 -1.14420678e+01 -1.84689650e+01 -4.92196272e+00 -2.43973352e+01 -1.55546693e+01 -1.20597999e+01 -1.33672821e+01 -7.31990406e+00 -2.87982702e+01 -1.15639071e+01 -5.04688203e+00 -9.24889212e+00 -1.14420678e+01 -7.31990407e+00 -1.50004566e+01 -2.04456108e+02 -3.56678227e+02 -1.90283727e+02 -2.76928977e+02 -2.77207699e+02 -1.89591983e+02 -3.59024667e+02 -3.56678227e+02  7.43512496e+01  1.04848759e+02 -1.67282889e+02  1.17784999e+02  1.62768413e+01 -1.41949285e+02 -1.90283727e+02  1.04848759e+02  1.30351159e+02 -2.13124794e+02 -3.21699123e+01 -4.86597667e+01  1.25019120e+01 -2.76928977e+02 -1.67282889e+02 -2.13124793e+02  2.45430513e+01 -1.41535026e+02 -3.15092227e+01  1.14149747e+02 -2.77207699e+02  1.17784999e+02 -3.21699120e+01 -1.41535026e+02  2.56819537e+01 -2.16832416e+02 -1.68584807e+02 -1.89591983e+02  1.62768413e+01 -4.86597664e+01 -3.15092226e+01 -2.16832416e+02  1.30541936e+02  1.03450413e+02 -3.59024666e+02 -1.41949285e+02  1.25019120e+01  1.14149747e+02 -1.68584808e+02  1.03450413e+02  6.79564546e+01  1.96015953e+00  1.96157082e+00  4.06321304e+00  4.17358682e+00 -8.66452501e+01 -8.76157161e+01 -8.78683521e+01 -1.01508158e+02 
 1.57200000e+11 -6.53083948e+00 -2.85736063e+01 -1.84505133e+01 -1.64914459e+01 -1.64916037e+01 -1.84515960e+01 -2.88041691e+01 -2.85736063e+01 -1.79624835e+01 -7.36664211e+00 -1.14338765e+01 -9.08310163e+00 -4.92101924e+00 -1.16186263e+01 -1.84505133e+01 -7.36664210e+00 -1.23687105e+01 -1.19986354e+01 -1.55930204e+01 -2.43213342e+01 -5.04516375e+00 -1.64914459e+01 -1.14338765e+01 -1.19986355e+01 -6.34233346e+00 -1.83988856e+01 -1.55717849e+01 -9.23534428e+00 -1.64916037e+01 -9.08310163e+00 -1.55930204e+01 -1.83988856e+01 -6.42519497e+00 -1.20847440e+01 -1.14358660e+01 -1.84515960e+01 -4.92101924e+00 -2.43213341e+01 -1.55717849e+01 -1.20847440e+01 -1.34196413e+01 -7.31025278e+00 -2.88041691e+01 -1.16186263e+01 -5.04516376e+00 -9.23534429e+00 -1.14358660e+01 -7.31025279e+00 -1.50482212e+01 -2.04209970e+02 -3.58048629e+02 -1.91669217e+02 -2.78367654e+02 -2.78646212e+02 -1.90978761e+02 -3.60397254e+02 -3.58048629e+02  7.38063074e+01  1.04672749e+02 -1.67434112e+02  1.17537948e+02  1.60512005e+01 -1.42026295e+02 -1.91669217e+02  1.04672749e+02  1.30382250e+02 -2.13535526e+02 -3.26303045e+01 -4.86725285e+01  1.22780690e+01 -2.78367654e+02 -1.67434112e+02 -2.13535526e+02  2.42532348e+01 -1.42339829e+02 -3.19705839e+01  1.13904749e+02 -2.78646212e+02  1.17537948e+02 -3.26303042e+01 -1.42339829e+02  2.53974989e+01 -2.17260003e+02 -1.68741098e+02 -1.90978761e+02  1.60512005e+01 -4.86725283e+01 -3.19705838e+01 -2.17260003e+02  1.30631843e+02  1.03266979e+02 -3.60397254e+02 -1.42026294e+02  1.22780691e+01  1.13904749e+02 -1.68741098e+02  1.03266979e+02  6.75873871e+01  1.95906738e+00  1.95999231e+00  4.06723436e+00  4.16208239e+00 -8.66984372e+01 -8.76674509e+01 -8.78931392e+01 -1.01486748e+02 
 1.57280000e+11 -6.54900658e+00 -2.85814661e+01 -1.84343863e+01 -1.64764162e+01 -1.64766621e+01 -1.84350737e+01 -2.88109374e+01 -2.85814661e+01 -1.80274962e+01 -7.35718017e+00 -1.14284670e+01 -9.07094576e+00 -4.92001739e+00 -1.16737130e+01 -1.84343863e+01 -7.35718017e+00 -1.24142870e+01 -1.20225266e+01 -1.56118163e+01 -2.42469841e+01 -5.04338242e+00 -1.64764162e+01 -1.14284670e+01 -1.20225266e+01 -6.35124951e+00 -1.83898165e+01 -1.55899774e+01 -9.22208365e+00 -1.64766621e+01 -9.07094575e+00 -1.56118163e+01 -1.83898165e+01 -6.43404224e+00 -1.21090219e+01 -1.14297336e+01 -1.84350737e+01 -4.92001740e+00 -2.42469840e+01 -1.55899774e+01 -1.21090219e+01 -1.34717496e+01 -7.30064614e+00 -2.88109373e+01 -1.16737130e+01 -5.04338243e+00 -9.22208366e+00 -1.14297336e+01 -7.30064615e+00 -1.50963202e+01 -2.03960688e+02 -3.59418509e+02 -1.93055052e+02 -2.79806567e+02 -2.80084957e+02 -1.92365897e+02 -3.61769370e+02 -3.59418509e+02  7.32561561e+01  1.04495504e+02 -1.67583915e+02  1.17290674e+02  1.58255466e+01 -1.42101473e+02 -1.93055052e+02  1.04495504e+02  1.30419883e+02 -2.13952250e+02 -3.30856634e+01 -4.87060164e+01  1.20542009e+01 -2.79806567e+02 -1.67583915e+02 -2.13952250e+02  2.39625456e+01 -1.43138485e+02 -3.24269708e+01  1.13659456e+02 -2.80084956e+02  1.17290674e+02 -3.30856631e+01 -1.43138485e+02  2.51120557e+01 -2.17693358e+02 -1.68896036e+02 -1.92365897e+02  1.58255466e+01 -4.87060162e+01 -3.24269707e+01 -2.17693358e+02  1.30730039e+02  1.03082363e+02 -3.61769370e+02 -1.42101473e+02  1.20542010e+01  1.13659456e+02 -1.68896036e+02  1.03082363e+02  6.72163959e+01  1.95797014e+00  1.95841158e+00  4.07128685e+00  4.15092836e+00 -8.67515155e+01 -8.77190597e+01 -8.79205809e+01 -1.01465127e+02 
 1.57360000e+11 -6.56526339e+00 -2.85901978e+01 -1.84191063e+01 -1.64622382e+01 -1.64625722e+01 -1.84194010e+01 -2.88185772e+01 -2.85901977e+01 -1.80928299e+01 -7.34776353e+00 -1.14231131e+01 -9.05907961e+00 -4.91895728e+00 -1.17291710e+01 -1.84191062e+01 -7.34776352e+00 -1.24596221e+01 -1.20458312e+01 -1.56316555e+01 -2.41744000e+01 -5.04153810e+00 -1.64622382e+01 -1.14231131e+01 -1.20458312e+01 -6.35956711e+00 -1.83824279e+01 -1.56092175e+01 -9.20910822e+00 -1.64625722e+01 -9.05907961e+00 -1.56316555e+01 -1.83824279e+01 -6.44228425e+00 -1.21326481e+01 -1.14236571e+01 -1.84194010e+01 -4.91895729e+00 -2.41743999e+01 -1.56092175e+01 -1.21326480e+01 -1.35235462e+01 -7.29109093e+00 -2.88185772e+01 -1.17291710e+01 -5.04153811e+00 -9.20910824e+00 -1.14236571e+01 -7.29109093e+00 -1.51447512e+01 -2.03708916e+02 -3.60787709e+02 -1.94441080e+02 -2.81245565e+02 -2.81523781e+02 -1.93753239e+02 -3.63140857e+02 -3.60787709e+02  7.27007210e+01  1.04317030e+02 -1.67732294e+02  1.17043244e+02  1.55998503e+01 -1.42174800e+02 -1.94441080e+02  1.04317030e+02  1.30464001e+02 -2.14375191e+02 -3.35356937e+01 -4.87592081e+01  1.18302784e+01 -2.81245564e+02 -1.67732294e+02 -2.14375190e+02  2.36707917e+01 -1.43930605e+02 -3.28780876e+01  1.13413934e+02 -2.81523781e+02  1.17043244e+02 -3.35356934e+01 -1.43930605e+02  2.48254290e+01 -2.18132714e+02 -1.69049619e+02 -1.93753239e+02  1.55998503e+01 -4.87592079e+01 -3.28780875e+01 -2.18132714e+02  1.30836485e+02  1.02896570e+02 -3.63140857e+02 -1.42174799e+02  1.18302784e+01  1.13413934e+02 -1.69049619e+02  1.02896570e+02  6.68434680e+01  1.95686800e+00  1.95682882e+00  4.07534956e+00  4.14012232e+00 -8.68044846e+01 -8.77705424e+01 -8.79506753e+01 -1.01443393e+02 
 1.57440000e+11 -6.57958728e+00 -2.85998023e+01 -1.84046749e+01 -1.64489138e+01 -1.64493356e+01 -1.84045799e+01 -2.88270897e+01 -2.85998022e+01 -1.81584727e+01 -7.33839917e+00 -1.14178008e+01 -9.04750041e+00 -4.91783928e+00 -1.17850043e+01 -1.84046749e+01 -7.33839917e+00 -1.25046680e+01 -1.20685684e+01 -1.56525059e+01 -2.41036862e+01 -5.03963110e+00 -1.64489138e+01 -1.14178008e+01 -1.20685684e+01 -6.36728953e+00 -1.83766953e+01 -1.56294733e+01 -9.19641552e+00 -1.64493356e+01 -9.04750040e+00 -1.56525059e+01 -1.83766953e+01 -6.44992525e+00 -1.21556384e+01 -1.14176233e+01 -1.84045799e+01 -4.91783929e+00 -2.41036861e+01 -1.56294733e+01 -1.21556383e+01 -1.35749701e+01 -7.28159386e+00 -2.88270897e+01 -1.17850043e+01 -5.03963111e+00 -9.19641554e+00 -1.14176233e+01 -7.28159386e+00 -1.51935119e+01 -2.03455323e+02 -3.62156072e+02 -1.95827150e+02 -2.82684494e+02 -2.82962534e+02 -1.95140635e+02 -3.64511557e+02 -3.62156072e+02  7.21399254e+01  1.04137336e+02 -1.67879252e+02  1.16795723e+02  1.53740824e+01 -1.42246251e+02 -1.95827150e+02  1.04137335e+02  1.30514532e+02 -2.14804563e+02 -3.39801066e+01 -4.88310755e+01  1.16062720e+01 -2.82684494e+02 -1.67879252e+02 -2.14804563e+02  2.33777821e+01 -1.44715798e+02 -3.33236450e+01  1.13168250e+02 -2.82962534e+02  1.16795723e+02 -3.39801064e+01 -1.44715798e+02  2.45374259e+01 -2.18578292e+02 -1.69201849e+02 -1.95140635e+02  1.53740824e+01 -4.88310753e+01 -3.33236449e+01 -2.18578292e+02  1.30951117e+02  1.02709609e+02 -3.64511557e+02 -1.42246251e+02  1.16062721e+01  1.13168250e+02 -1.69201849e+02  1.02709609e+02  6.64685892e+01  1.95576116e+00  1.95524427e+00  4.07940158e+00  4.12966112e+00 -8.68573443e+01 -8.78218991e+01 -8.79834130e+01 -1.01421641e+02 
 1.57520000e+11 -6.59196239e+00 -2.86102795e+01 -1.83910930e+01 -1.64364432e+01 -1.64369528e+01 -1.83906110e+01 -2.88364748e+01 -2.86102795e+01 -1.82244121e+01 -7.32909403e+00 -1.14125162e+01 -9.03620487e+00 -4.91666399e+00 -1.18412171e+01 -1.83910930e+01 -7.32909402e+00 -1.25493772e+01 -1.20907585e+01 -1.56743333e+01 -2.40349360e+01 -5.03766199e+00 -1.64364433e+01 -1.14125162e+01 -1.20907586e+01 -6.37442181e+00 -1.83725918e+01 -1.56507110e+01 -9.18400259e+00 -1.64369528e+01 -9.03620486e+00 -1.56743333e+01 -1.83725918e+01 -6.45697126e+00 -1.21780103e+01 -1.14116186e+01 -1.83906110e+01 -4.91666400e+00 -2.40349359e+01 -1.56507110e+01 -1.21780102e+01 -1.36259605e+01 -7.27216157e+00 -2.88364748e+01 -1.18412171e+01 -5.03766200e+00 -9.18400260e+00 -1.14116186e+01 -7.27216157e+00 -1.52425996e+01 -2.03200587e+02 -3.63523438e+02 -1.97213109e+02 -2.84123203e+02 -2.84401063e+02 -1.96527933e+02 -3.65881312e+02 -3.63523438e+02  7.15736898e+01  1.03956430e+02 -1.68024793e+02  1.16548177e+02  1.51482140e+01 -1.42315803e+02 -1.97213109e+02  1.03956430e+02  1.30571383e+02 -2.15240572e+02 -3.44186212e+01 -4.89205887e+01  1.13821527e+01 -2.84123203e+02 -1.68024793e+02 -2.15240572e+02  2.30833280e+01 -1.45493679e+02 -3.37633612e+01  1.12922468e+02 -2.84401063e+02  1.16548177e+02 -3.44186209e+01 -1.45493679e+02  2.42478554e+01 -2.19030309e+02 -1.69352734e+02 -1.96527933e+02  1.51482140e+01 -4.89205884e+01 -3.37633611e+01 -2.19030309e+02  1.31073845e+02  1.02521491e+02 -3.65881311e+02 -1.42315803e+02  1.13821527e+01  1.12922468e+02 -1.69352734e+02  1.02521491e+02  6.60917435e+01  1.95464978e+00  1.95365814e+00  4.08342218e+00  4.11954086e+00 -8.69100942e+01 -8.78731296e+01 -8.80187770e+01 -1.01399963e+02 
