       frequency          s11_db          s12_db          s13_db          s14_db          s15_db          s16_db          s17_db          s21_db          s22_db          s23_db          s24_db          s25_db          s26_db          s27_db          s31_db          s32_db          s33_db          s34_db          s35_db          s36_db          s37_db          s41_db          s42_db          s43_db          s44_db          s45_db          s46_db          s47_db          s51_db          s52_db          s53_db          s54_db          s55_db          s56_db          s57_db          s61_db          s62_db          s63_db          s64_db          s65_db          s66_db          s67_db          s71_db          s72_db          s73_db          s74_db          s75_db          s76_db          s77_db         s11_deg         s12_deg         s13_deg         s14_deg         s15_deg         s16_deg         s17_deg         s21_deg         s22_deg         s23_deg         s24_deg         s25_deg         s26_deg         s27_deg         s31_deg         s32_deg         s33_deg         s34_deg         s35_deg         s36_deg         s37_deg         s41_deg         s42_deg         s43_deg         s44_deg         s45_deg         s46_deg         s47_deg         s51_deg         s52_deg         s53_deg         s54_deg         s55_deg         s56_deg         s57_deg         s61_deg         s62_deg         s63_deg         s64_deg         s65_deg         s66_deg         s67_deg         s71_deg         s72_deg         s73_deg         s74_deg         s75_deg         s76_deg         s77_deg
  1.61318681e+11 -5.75990699e+00 -2.98949809e+01 -1.85266382e+01 -1.66262294e+01 -1.66305247e+01 -1.85112022e+01 -3.00706192e+01 -2.98949809e+01 -2.12691288e+01 -7.03420719e+00 -1.10335759e+01 -8.70439763e+00 -4.84467630e+00 -1.50574343e+01 -1.85266382e+01 -7.03420719e+00 -1.38580908e+01 -1.29475220e+01 -1.68697422e+01 -2.32113250e+01 -4.92177396e+00 -1.66262294e+01 -1.10335759e+01 -1.29475221e+01 -6.37050427e+00 -1.90113626e+01 -1.68275996e+01 -8.79826923e+00 -1.66305247e+01 -8.70439763e+00 -1.68697422e+01 -1.90113626e+01 -6.45704641e+00 -1.29361377e+01 -1.10083345e+01 -1.85112022e+01 -4.84467631e+00 -2.32113249e+01 -1.68275996e+01 -1.29361377e+01 -1.49582991e+01 -6.97459795e+00 -3.00706192e+01 -1.50574343e+01 -4.92177396e+00 -8.79826925e+00 -1.10083346e+01 -6.97459796e+00 -1.78690401e+01 -1.98508005e+02 -4.24962567e+02 -2.60667814e+02 -3.49954494e+02 -3.50219555e+02 -2.60055529e+02 -4.27491736e+02 -4.24962567e+02  3.66654630e+01  9.45073244e+01 -1.74266101e+02  1.05413455e+02  3.98464241e+00 -1.42468131e+02 -2.60667814e+02  9.45073243e+01  1.35802280e+02 -2.44741740e+02 -4.66016624e+01 -5.71550382e+01  2.79778487e-01 -3.49954494e+02 -1.74266101e+02 -2.44741740e+02  5.49272620e+00 -1.69260664e+02 -4.60373916e+01  1.01805621e+02 -3.50219555e+02  1.05413455e+02 -4.66016621e+01 -1.69260664e+02  6.78801970e+00 -2.49215135e+02 -1.75908478e+02 -2.60055529e+02  3.98464243e+00 -5.71550380e+01 -4.60373915e+01 -2.49215135e+02  1.40415005e+02  9.27772980e+01 -4.27491735e+02 -1.42468130e+02  2.79778543e-01  1.01805621e+02 -1.75908478e+02  9.27772980e+01  4.52167663e+01
  1.61398601e+11 -5.73712121e+00 -2.99313053e+01 -1.85391600e+01 -1.66398422e+01 -1.66442051e+01 -1.85234829e+01 -3.01059366e+01 -2.99313053e+01 -2.13180184e+01 -7.03149631e+00 -1.10223810e+01 -8.69908466e+00 -4.84408746e+00 -1.51389377e+01 -1.85391600e+01 -7.03149630e+00 -1.38721493e+01 -1.29672029e+01 -1.68785166e+01 -2.32277872e+01 -4.92012997e+00 -1.66398422e+01 -1.10223810e+01 -1.29672029e+01 -6.37126061e+00 -1.90137406e+01 -1.68361938e+01 -8.79182846e+00 -1.66442051e+01 -8.69908466e+00 -1.68785166e+01 -1.90137406e+01 -6.45815910e+00 -1.29514950e+01 -1.09969232e+01 -1.85234829e+01 -4.84408747e+00 -2.32277871e+01 -1.68361938e+01 -1.29514949e+01 -1.49673338e+01 -6.97188106e+00 -3.01059366e+01 -1.51389377e+01 -4.92012998e+00 -8.79182848e+00 -1.09969232e+01 -6.97188106e+00 -1.79283214e+01 -1.98619023e+02 -4.26155560e+02 -2.61929219e+02 -3.51263237e+02 -3.51527956e+02 -2.61318556e+02 -4.28689505e+02 -4.26155560e+02  3.57340833e+01  9.43034344e+01 -1.74408822e+02  1.05193462e+02  3.73958406e+00 -1.42369769e+02 -2.61929219e+02  9.43034343e+01  1.35861358e+02 -2.45526285e+02 -4.67257400e+01 -5.71590770e+01  3.53319132e-02 -3.51263237e+02 -1.74408822e+02 -2.45526285e+02  5.04491698e+00 -1.69477112e+02 -4.61631552e+01  1.01585034e+02 -3.51527956e+02  1.05193462e+02 -4.67257397e+01 -1.69477112e+02  6.34235295e+00 -2.50013070e+02 -1.76058136e+02 -2.61318556e+02  3.73958407e+00 -5.71590769e+01 -4.61631551e+01 -2.50013070e+02  1.40553025e+02  9.25679318e+01 -4.28689505e+02 -1.42369769e+02  3.53319685e-02  1.01585034e+02 -1.76058136e+02  9.25679318e+01  4.46917498e+01
  1.61478521e+11 -5.71491750e+00 -2.99676813e+01 -1.85517743e+01 -1.66535419e+01 -1.66579718e+01 -1.85358591e+01 -3.01413091e+01 -2.99676813e+01 -2.13655662e+01 -7.02890421e+00 -1.10111306e+01 -8.69376566e+00 -4.84357814e+00 -1.52210747e+01 -1.85517743e+01 -7.02890421e+00 -1.38861878e+01 -1.29869843e+01 -1.68861515e+01 -2.32443027e+01 -4.91856062e+00 -1.66535419e+01 -1.10111306e+01 -1.29869843e+01 -6.37229826e+00 -1.90145510e+01 -1.68436534e+01 -8.78538133e+00 -1.66579718e+01 -8.69376565e+00 -1.68861515e+01 -1.90145510e+01 -6.45956168e+00 -1.29668755e+01 -1.09854681e+01 -1.85358591e+01 -4.84357815e+00 -2.32443026e+01 -1.68436534e+01 -1.29668754e+01 -1.49762510e+01 -6.96928528e+00 -3.01413091e+01 -1.52210748e+01 -4.91856063e+00 -8.78538135e+00 -1.09854681e+01 -6.96928529e+00 -1.79876531e+01 -1.98736835e+02 -4.27344421e+02 -2.63187638e+02 -3.52568890e+02 -3.52833264e+02 -2.62578597e+02 -4.29883186e+02 -4.27344420e+02  3.47946898e+01  9.40997696e+01 -1.74552830e+02  1.04973732e+02  3.49426458e+00 -1.42264999e+02 -2.63187638e+02  9.40997695e+01  1.35915921e+02 -2.46315597e+02 -4.68494504e+01 -5.71499351e+01 -2.09412676e-01 -3.52568890e+02 -1.74552830e+02 -2.46315597e+02  4.59505317e+00 -1.69686483e+02 -4.62885073e+01  1.01364683e+02 -3.52833264e+02  1.04973732e+02 -4.68494501e+01 -1.69686483e+02  5.89466345e+00 -2.50815625e+02 -1.76209053e+02 -2.62578597e+02  3.49426460e+00 -5.71499350e+01 -4.62885072e+01 -2.50815625e+02  1.40685613e+02  9.23588155e+01 -4.29883186e+02 -1.42264999e+02 -2.09412620e-01  1.01364683e+02 -1.76209053e+02  9.23588155e+01  4.41619982e+01
  1.61558442e+11 -5.69331967e+00 -3.00040909e+01 -1.85644648e+01 -1.66673122e+01 -1.66718085e+01 -1.85483145e+01 -3.01767189e+01 -3.00040909e+01 -2.14117234e+01 -7.02642797e+00 -1.09998328e+01 -8.68843918e+00 -4.84314953e+00 -1.53038446e+01 -1.85644648e+01 -7.02642797e+00 -1.39002458e+01 -1.30068568e+01 -1.68926537e+01 -2.32607628e+01 -4.91706715e+00 -1.66673122e+01 -1.09998328e+01 -1.30068568e+01 -6.37362373e+00 -1.90137583e+01 -1.68499851e+01 -8.77892633e+00 -1.66718085e+01 -8.68843918e+00 -1.68926537e+01 -1.90137583e+01 -6.46126025e+00 -1.29822714e+01 -1.09739771e+01 -1.85483145e+01 -4.84314954e+00 -2.32607627e+01 -1.68499851e+01 -1.29822713e+01 -1.49850990e+01 -6.96680773e+00 -3.01767188e+01 -1.53038446e+01 -4.91706716e+00 -8.77892635e+00 -1.09739771e+01 -6.96680773e+00 -1.80470259e+01 -1.98861226e+02 -4.28529203e+02 -2.64443131e+02 -3.53871512e+02 -3.54135540e+02 -2.63835711e+02 -4.31072835e+02 -4.28529203e+02  3.38474313e+01  9.38963445e+01 -1.74698145e+02  1.04754235e+02  3.24870028e+00 -1.42153629e+02 -2.64443131e+02  9.38963445e+01  1.35965991e+02 -2.47109530e+02 -4.69731754e+01 -5.71275535e+01 -4.54439451e-01 -3.53871512e+02 -1.74698145e+02 -2.47109530e+02  4.14324066e+00 -1.69889330e+02 -4.64138289e+01  1.01144538e+02 -3.54135540e+02  1.04754235e+02 -4.69731751e+01 -1.69889331e+02  5.44505912e+00 -2.51622639e+02 -1.76361245e+02 -2.63835710e+02  3.24870029e+00 -5.71275534e+01 -4.64138288e+01 -2.51622639e+02  1.40812807e+02  9.21499638e+01 -4.31072835e+02 -1.42153628e+02 -4.54439396e-01  1.01144538e+02 -1.76361245e+02  9.21499638e+01  4.36274315e+01
  1.61638362e+11 -5.67234992e+00 -3.00405166e+01 -1.85772157e+01 -1.66811370e+01 -1.66856991e+01 -1.85608332e+01 -3.02121482e+01 -3.00405165e+01 -2.14564412e+01 -7.02406461e+00 -1.09884954e+01 -8.68310404e+00 -4.84280269e+00 -1.53872459e+01 -1.85772157e+01 -7.02406461e+00 -1.39143622e+01 -1.30268103e+01 -1.68980332e+01 -2.32770580e+01 -4.91565068e+00 -1.66811370e+01 -1.09884954e+01 -1.30268103e+01 -6.37524290e+00 -1.90113315e+01 -1.68551982e+01 -8.77246220e+00 -1.66856991e+01 -8.68310404e+00 -1.68980332e+01 -1.90113315e+01 -6.46326026e+00 -1.29976743e+01 -1.09624577e+01 -1.85608332e+01 -4.84280270e+00 -2.32770579e+01 -1.68551982e+01 -1.29976742e+01 -1.49939253e+01 -6.96444546e+00 -3.02121482e+01 -1.53872459e+01 -4.91565068e+00 -8.77246221e+00 -1.09624577e+01 -6.96444546e+00 -1.81064298e+01 -1.98991979e+02 -4.29709968e+02 -2.65695761e+02 -3.55171167e+02 -3.55434846e+02 -2.65089959e+02 -4.32258511e+02 -4.29709968e+02  3.28924729e+01  9.36931730e+01 -1.74844783e+02  1.04534942e+02  3.00290751e+00 -1.42035463e+02 -2.65695761e+02  9.36931729e+01  1.36011604e+02 -2.47907932e+02 -4.70972904e+01 -5.70919072e+01 -6.99732500e-01 -3.55171167e+02 -1.74844783e+02 -2.47907932e+02  3.68958555e+00 -1.70086220e+02 -4.65394951e+01  1.00924570e+02 -3.55434846e+02  1.04534942e+02 -4.70972902e+01 -1.70086220e+02  4.99364798e+00 -2.52433949e+02 -1.76514727e+02 -2.65089959e+02  3.00290752e+00 -5.70919071e+01 -4.65394950e+01 -2.52433949e+02  1.40934665e+02  9.19413904e+01 -4.32258510e+02 -1.42035462e+02 -6.99732445e-01  1.00924570e+02 -1.76514727e+02  9.19413904e+01  4.30879694e+01
  1.61718282e+11 -5.65202887e+00 -3.00769410e+01 -1.85900117e+01 -1.66950008e+01 -1.66996279e+01 -1.85733998e+01 -3.02475801e+01 -3.00769410e+01 -2.14996718e+01 -7.02181116e+00 -1.09771263e+01 -8.67775929e+00 -4.84253858e+00 -1.54712766e+01 -1.85900117e+01 -7.02181115e+00 -1.39285748e+01 -1.30468341e+01 -1.69023025e+01 -2.32930776e+01 -4.91431223e+00 -1.66950008e+01 -1.09771263e+01 -1.30468342e+01 -6.37716102e+00 -1.90072446e+01 -1.68593050e+01 -8.76598789e+00 -1.66996279e+01 -8.67775929e+00 -1.69023025e+01 -1.90072446e+01 -6.46556655e+00 -1.30130753e+01 -1.09509178e+01 -1.85733998e+01 -4.84253859e+00 -2.32930775e+01 -1.68593050e+01 -1.30130752e+01 -1.50027762e+01 -6.96219552e+00 -3.02475800e+01 -1.54712766e+01 -4.91431224e+00 -8.76598791e+00 -1.09509178e+01 -6.96219552e+00 -1.81658549e+01 -1.99128881e+02 -4.30886777e+02 -2.66945593e+02 -3.56467920e+02 -3.56731248e+02 -2.66341409e+02 -4.33440275e+02 -4.30886777e+02  3.19299959e+01  9.34902676e+01 -1.74992759e+02  1.04315823e+02  2.75690267e+00 -1.41910299e+02 -2.66945593e+02  9.34902676e+01  1.36052805e+02 -2.48710657e+02 -4.72221639e+01 -5.70430062e+01 -9.45275852e-01 -3.56467920e+02 -1.74992759e+02 -2.48710657e+02  3.23419399e+00 -1.70277726e+02 -4.66658736e+01  1.00704748e+02 -3.56731248e+02  1.04315823e+02 -4.72221636e+01 -1.70277726e+02  4.54053797e+00 -2.53249394e+02 -1.76669513e+02 -2.66341409e+02  2.75690268e+00 -5.70430061e+01 -4.66658735e+01 -2.53249394e+02  1.41051255e+02  9.17331083e+01 -4.33440275e+02 -1.41910299e+02 -9.45275797e-01  1.00704748e+02 -1.76669513e+02  9.17331083e+01  4.25435319e+01
  1.61798202e+11 -5.63237570e+00 -3.01133474e+01 -1.86028376e+01 -1.67088883e+01 -1.67135798e+01 -1.85859994e+01 -3.02829976e+01 -3.01133473e+01 -2.15413676e+01 -7.01966462e+00 -1.09657334e+01 -8.67240419e+00 -4.84235806e+00 -1.55559339e+01 -1.86028376e+01 -7.01966462e+00 -1.39429211e+01 -1.30669172e+01 -1.69054771e+01 -2.33087105e+01 -4.91305272e+00 -1.67088883e+01 -1.09657334e+01 -1.30669172e+01 -6.37938273e+00 -1.90014761e+01 -1.68623206e+01 -8.75950259e+00 -1.67135798e+01 -8.67240419e+00 -1.69054771e+01 -1.90014761e+01 -6.46818334e+00 -1.30284650e+01 -1.09393649e+01 -1.85859994e+01 -4.84235806e+00 -2.33087104e+01 -1.68623206e+01 -1.30284650e+01 -1.50116965e+01 -6.96005496e+00 -3.02829976e+01 -1.55559339e+01 -4.91305273e+00 -8.75950261e+00 -1.09393649e+01 -6.96005496e+00 -1.82252905e+01 -1.99271720e+02 -4.32059697e+02 -2.68192697e+02 -3.57761842e+02 -3.58024818e+02 -2.67590128e+02 -4.34618194e+02 -4.32059697e+02  3.09601979e+01  9.32876402e+01 -1.75142084e+02  1.04096850e+02  2.51070218e+00 -1.41777932e+02 -2.68192697e+02  9.32876401e+01  1.36089649e+02 -2.49517553e+02 -4.73481558e+01 -5.69808971e+01 -1.19105352e+00 -3.57761842e+02 -1.75142084e+02 -2.49517553e+02  2.77717205e+00 -1.70464426e+02 -4.67933243e+01  1.00485045e+02 -3.58024818e+02  1.04096850e+02 -4.73481555e+01 -1.70464426e+02  4.08583684e+00 -2.54068811e+02 -1.76825611e+02 -2.67590128e+02  2.51070219e+00 -5.69808970e+01 -4.67933242e+01 -2.54068811e+02  1.41162662e+02  9.15251293e+01 -4.34618194e+02 -1.41777931e+02 -1.19105346e+00  1.00485045e+02 -1.76825611e+02  9.15251293e+01  4.19940391e+01
  1.61878122e+11 -5.61340818e+00 -3.01497193e+01 -1.86156790e+01 -1.67227848e+01 -1.67275400e+01 -1.85986174e+01 -3.03183845e+01 -3.01497192e+01 -2.15814823e+01 -7.01762202e+00 -1.09543246e+01 -8.66703822e+00 -4.84226186e+00 -1.56412142e+01 -1.86156790e+01 -7.01762202e+00 -1.39574375e+01 -1.30870478e+01 -1.69075749e+01 -2.33238451e+01 -4.91187296e+00 -1.67227848e+01 -1.09543246e+01 -1.30870479e+01 -6.38191211e+00 -1.89940095e+01 -1.68642625e+01 -8.75300571e+00 -1.67275400e+01 -8.66703822e+00 -1.69075749e+01 -1.89940095e+01 -6.47111427e+00 -1.30438338e+01 -1.09278066e+01 -1.85986174e+01 -4.84226186e+00 -2.33238451e+01 -1.68642625e+01 -1.30438337e+01 -1.50207303e+01 -6.95802080e+00 -3.03183844e+01 -1.56412142e+01 -4.91187296e+00 -8.75300573e+00 -1.09278066e+01 -6.95802081e+00 -1.82847258e+01 -1.99420284e+02 -4.33228797e+02 -2.69437144e+02 -3.59053005e+02 -3.59315626e+02 -2.68836189e+02 -4.35792337e+02 -4.33228796e+02  2.99832932e+01  9.30853015e+01 -1.75292769e+02  1.03877993e+02  2.26432244e+00 -1.41638148e+02 -2.69437144e+02  9.30853014e+01  1.36122203e+02 -2.50328470e+02 -4.74756169e+01 -5.69056635e+01 -1.43704950e+00 -3.59053005e+02 -1.75292769e+02 -2.50328470e+02  2.31862559e+00 -1.70646906e+02 -4.69221977e+01  1.00265431e+02 -3.59315626e+02  1.03877993e+02 -4.74756166e+01 -1.70646906e+02  3.62965202e+00 -2.54892035e+02 -1.76983031e+02 -2.68836189e+02  2.26432245e+00 -5.69056634e+01 -4.69221976e+01 -2.54892035e+02  1.41268980e+02  9.13174644e+01 -4.35792337e+02 -1.41638147e+02 -1.43704945e+00  1.00265431e+02 -1.76983031e+02  9.13174644e+01  4.14394115e+01
  1.61958042e+11 -5.59514277e+00 -3.01860407e+01 -1.86285218e+01 -1.67366759e+01 -1.67414942e+01 -1.86112396e+01 -3.03537247e+01 -3.01860406e+01 -2.16199701e+01 -7.01568035e+00 -1.09429076e+01 -8.66166108e+00 -4.84225063e+00 -1.57271130e+01 -1.86285217e+01 -7.01568035e+00 -1.39721596e+01 -1.31072140e+01 -1.69086164e+01 -2.33383700e+01 -4.91077365e+00 -1.67366759e+01 -1.09429076e+01 -1.31072141e+01 -6.38475264e+00 -1.89848331e+01 -1.68651508e+01 -8.74649687e+00 -1.67414942e+01 -8.66166108e+00 -1.69086164e+01 -1.89848331e+01 -6.47436242e+00 -1.30591714e+01 -1.09162504e+01 -1.86112396e+01 -4.84225063e+00 -2.33383699e+01 -1.68651508e+01 -1.30591714e+01 -1.50299198e+01 -6.95609009e+00 -3.03537247e+01 -1.57271130e+01 -4.91077365e+00 -8.74649689e+00 -1.09162504e+01 -6.95609009e+00 -1.83441496e+01 -1.99574366e+02 -4.34394148e+02 -2.70679009e+02 -3.60341484e+02 -3.60603750e+02 -2.70079665e+02 -4.36962775e+02 -4.34394148e+02  2.89995125e+01  9.28832615e+01 -1.75444820e+02  1.03659224e+02  2.01777981e+00 -1.41490729e+02 -2.70679009e+02  9.28832614e+01  1.36150543e+02 -2.51143258e+02 -4.76048878e+01 -5.68174273e+01 -1.68324787e+00 -3.60341484e+02 -1.75444820e+02 -2.51143258e+02  1.85866016e+00 -1.70825751e+02 -4.70528346e+01  1.00045879e+02 -3.60603750e+02  1.03659224e+02 -4.76048875e+01 -1.70825751e+02  3.17209051e+00 -2.55718902e+02 -1.77141778e+02 -2.70079665e+02  2.01777982e+00 -5.68174272e+01 -4.70528345e+01 -2.55718902e+02  1.41370319e+02  9.11101238e+01 -4.36962775e+02 -1.41490729e+02 -1.68324781e+00  1.00045879e+02 -1.77141778e+02  9.11101238e+01  4.08795701e+01
  1.62037962e+11 -5.57759471e+00 -3.02222960e+01 -1.86413522e+01 -1.67505478e+01 -1.67554285e+01 -1.86238523e+01 -3.03890029e+01 -3.02222960e+01 -2.16567868e+01 -7.01383665e+00 -1.09314901e+01 -8.65627266e+00 -4.84232490e+00 -1.58136250e+01 -1.86413522e+01 -7.01383665e+00 -1.39871221e+01 -1.31274034e+01 -1.69086245e+01 -2.33521738e+01 -4.90975539e+00 -1.67505478e+01 -1.09314901e+01 -1.31274035e+01 -6.38790730e+00 -1.89739399e+01 -1.68650079e+01 -8.73997588e+00 -1.67554285e+01 -8.65627265e+00 -1.69086245e+01 -1.89739399e+01 -6.47793031e+00 -1.30744676e+01 -1.09047039e+01 -1.86238523e+01 -4.84232491e+00 -2.33521737e+01 -1.68650079e+01 -1.30744675e+01 -1.50393063e+01 -6.95425986e+00 -3.03890029e+01 -1.58136250e+01 -4.90975540e+00 -8.73997590e+00 -1.09047039e+01 -6.95425986e+00 -1.84035501e+01 -1.99733760e+02 -4.35555826e+02 -2.71918370e+02 -3.61627358e+02 -3.61889266e+02 -2.71320635e+02 -4.38129583e+02 -4.35555826e+02  2.80091031e+01  9.26815292e+01 -1.75598242e+02  1.03440515e+02  1.77109057e+00 -1.41335452e+02 -2.71918370e+02  9.26815292e+01  1.36174752e+02 -2.51961766e+02 -4.77362986e+01 -5.67163492e+01 -1.92963270e+00 -3.61627358e+02 -1.75598242e+02 -2.51961766e+02  1.39738085e+00 -1.71001548e+02 -4.71855652e+01  9.98263594e+01 -3.61889266e+02  1.03440516e+02 -4.77362984e+01 -1.71001548e+02  2.71325878e+00 -2.56549249e+02 -1.77301856e+02 -2.71320635e+02  1.77109058e+00 -5.67163491e+01 -4.71855651e+01 -2.56549249e+02  1.41466797e+02  9.09031167e+01 -4.38129583e+02 -1.41335452e+02 -1.92963265e+00  9.98263594e+01 -1.77301856e+02  9.09031167e+01  4.03144362e+01
  1.62117882e+11 -5.56077805e+00 -3.02584701e+01 -1.86541570e+01 -1.67643871e+01 -1.67693295e+01 -1.86364424e+01 -3.04242039e+01 -3.02584701e+01 -2.16918890e+01 -7.01208794e+00 -1.09200798e+01 -8.65087304e+00 -4.84248513e+00 -1.59007440e+01 -1.86541570e+01 -7.01208794e+00 -1.40023587e+01 -1.31476032e+01 -1.69076240e+01 -2.33651456e+01 -4.90881871e+00 -1.67643871e+01 -1.09200798e+01 -1.31476032e+01 -6.39137850e+00 -1.89613279e+01 -1.68638584e+01 -8.73344276e+00 -1.67693295e+01 -8.65087303e+00 -1.69076240e+01 -1.89613279e+01 -6.48181992e+00 -1.30897114e+01 -1.08931744e+01 -1.86364424e+01 -4.84248514e+00 -2.33651455e+01 -1.68638584e+01 -1.30897113e+01 -1.50489295e+01 -6.95252716e+00 -3.04242038e+01 -1.59007440e+01 -4.90881872e+00 -8.73344277e+00 -1.08931744e+01 -6.95252716e+00 -1.84629154e+01 -1.99898262e+02 -4.36713909e+02 -2.73155308e+02 -3.62910708e+02 -3.63172257e+02 -2.72559179e+02 -4.39292839e+02 -4.36713909e+02  2.70123283e+01  9.24801128e+01 -1.75753038e+02  1.03221840e+02  1.52427091e+00 -1.41172088e+02 -2.73155308e+02  9.24801128e+01  1.36194925e+02 -2.52783841e+02 -4.78701677e+01 -5.66026296e+01 -2.17618820e+00 -3.62910708e+02 -1.75753038e+02 -2.52783842e+02  9.34892258e-01 -1.71174881e+02 -4.73207082e+01  9.96068458e+01 -3.63172257e+02  1.03221840e+02 -4.78701674e+01 -1.71174881e+02  2.25326265e+00 -2.57382910e+02 -1.77463265e+02 -2.72559179e+02  1.52427093e+00 -5.66026295e+01 -4.73207081e+01 -2.57382910e+02  1.41558545e+02  9.06964516e+01 -4.39292839e+02 -1.41172087e+02 -2.17618815e+00  9.96068458e+01 -1.77463265e+02  9.06964516e+01  3.97439319e+01
  1.62197802e+11 -5.54470579e+00 -3.02945484e+01 -1.86669236e+01 -1.67781808e+01 -1.67831842e+01 -1.86489970e+01 -3.04593130e+01 -3.02945483e+01 -2.17252350e+01 -7.01043128e+00 -1.09086841e+01 -8.64546249e+00 -4.84273166e+00 -1.59884627e+01 -1.86669236e+01 -7.01043127e+00 -1.40179023e+01 -1.31678002e+01 -1.69056422e+01 -2.33771757e+01 -4.90796402e+00 -1.67781808e+01 -1.09086841e+01 -1.31678002e+01 -6.39516817e+00 -1.89469997e+01 -1.68617292e+01 -8.72689770e+00 -1.67831842e+01 -8.64546249e+00 -1.69056422e+01 -1.89469997e+01 -6.48603274e+00 -1.31048920e+01 -1.08816691e+01 -1.86489970e+01 -4.84273167e+00 -2.33771756e+01 -1.68617292e+01 -1.31048919e+01 -1.50588278e+01 -6.95088905e+00 -3.04593130e+01 -1.59884627e+01 -4.90796402e+00 -8.72689772e+00 -1.08816691e+01 -6.95088905e+00 -1.85222330e+01 -2.00067671e+02 -4.37868477e+02 -2.74389905e+02 -3.64191617e+02 -3.64452805e+02 -2.73795379e+02 -4.40452623e+02 -4.37868477e+02  2.60094676e+01  9.22790197e+01 -1.75909209e+02  1.03003170e+02  1.27733693e+00 -1.41000400e+02 -2.74389905e+02  9.22790196e+01  1.36211164e+02 -2.53609332e+02 -4.80068014e+01 -5.64765094e+01 -2.42289866e+00 -3.64191616e+02 -1.75909209e+02 -2.53609332e+02  4.71298356e-01 -1.71346331e+02 -4.74585703e+01  9.93873112e+01 -3.64452805e+02  1.03003170e+02 -4.80068011e+01 -1.71346331e+02  1.79220728e+00 -2.58219718e+02 -1.77626007e+02 -2.73795379e+02  1.27733694e+00 -5.64765093e+01 -4.74585702e+01 -2.58219718e+02  1.41645701e+02  9.04901360e+01 -4.40452622e+02 -1.41000399e+02 -2.42289860e+00  9.93873111e+01 -1.77626007e+02  9.04901361e+01  3.91679797e+01
  1.62277722e+11 -5.52938987e+00 -3.03305164e+01 -1.86796395e+01 -1.67919164e+01 -1.67969801e+01 -1.86615038e+01 -3.04943161e+01 -3.03305164e+01 -2.17567847e+01 -7.00886372e+00 -1.08973104e+01 -8.64004147e+00 -4.84306475e+00 -1.60767727e+01 -1.86796395e+01 -7.00886372e+00 -1.40337845e+01 -1.31879811e+01 -1.69027080e+01 -2.33881556e+01 -4.90719163e+00 -1.67919165e+01 -1.08973104e+01 -1.31879811e+01 -6.39927772e+00 -1.89309626e+01 -1.68586487e+01 -8.72034110e+00 -1.67969801e+01 -8.64004146e+00 -1.69027080e+01 -1.89309626e+01 -6.49056976e+00 -1.31199981e+01 -1.08701952e+01 -1.86615038e+01 -4.84306476e+00 -2.33881555e+01 -1.68586487e+01 -1.31199981e+01 -1.50690379e+01 -6.94934261e+00 -3.04943160e+01 -1.60767727e+01 -4.90719164e+00 -8.72034111e+00 -1.08701953e+01 -6.94934261e+00 -1.85814898e+01 -2.00241790e+02 -4.39019614e+02 -2.75622247e+02 -3.65470171e+02 -3.65730997e+02 -2.75029320e+02 -4.41609017e+02 -4.39019614e+02  2.50008163e+01  9.20782563e+01 -1.76066754e+02  1.02784480e+02  1.03030455e+00 -1.40820148e+02 -2.75622247e+02  9.20782563e+01  1.36223577e+02 -2.54438086e+02 -4.81464933e+01 -5.63382697e+01 -2.66974847e+00 -3.65470171e+02 -1.76066754e+02 -2.54438086e+02  6.70244469e-03 -1.71516473e+02 -4.75994458e+01  9.91677290e+01 -3.65730997e+02  1.02784480e+02 -4.81464930e+01 -1.71516473e+02  1.33019700e+00 -2.59059509e+02 -1.77790078e+02 -2.75029320e+02  1.03030457e+00 -5.63382696e+01 -4.75994457e+01 -2.59059509e+02  1.41728415e+02  9.02841769e+01 -4.41609017e+02 -1.40820147e+02 -2.66974842e+00  9.91677290e+01 -1.77790078e+02  9.02841769e+01  3.85865033e+01
