        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.48800000e+02,        +7.071067811865e+00,        +3.049881269596e+00,        +1.909162051997e+00,        -2.238331562859e-01,        +1.482420664087e+00,        +7.071067811865e+00,        -2.238331562869e-01,        +1.482420664085e+00,        +3.042437993757e+00,        +1.905601192957e+00
 1.50400000e+02,        +7.071067811865e+00,        +3.001609472798e+00,        +2.027233658942e+00,        +4.968575662575e-01,        +1.552674174911e+00,        +7.071067811865e+00,        +4.968575662558e-01,        +1.552674174910e+00,        +2.995604088305e+00,        +2.024241622682e+00
 1.52000000e+02,        +7.071067811865e+00,        +3.190576562132e+00,        +2.265264087216e+00,        +1.141758717342e+00,        +1.316662608748e+00,        +7.071067811865e+00,        +1.141758717340e+00,        +1.316662608748e+00,        +3.185315941982e+00,        +2.262278748571e+00
 1.53600000e+02,        +7.071067811865e+00,        +3.594259028393e+00,        +2.381062045717e+00,        +1.682639946682e+00,        +8.566503555424e-01,        +7.071067811865e+00,        +1.682639946679e+00,        +8.566503555428e-01,        +3.589256560747e+00,        +2.378238788388e+00
 1.55200000e+02,        +7.071067811865e+00,        +4.050475702321e+00,        +2.228253408700e+00,        +2.056847163668e+00,        +1.459803850848e-01,        +7.071067811865e+00,        +2.056847163666e+00,        +1.459803850865e-01,        +4.045694177855e+00,        +2.225945649730e+00
 1.56800000e+02,        +7.071067811865e+00,        +4.302483738486e+00,        +1.818020369226e+00,        +2.071774974887e+00,        -7.744063894357e-01,        +7.071067811865e+00,        +2.071774974885e+00,        -7.744063894341e-01,        +4.298258840277e+00,        +1.816399954555e+00
 1.58400000e+02,        +7.071067811865e+00,        +4.177669332089e+00,        +1.416604119558e+00,        +1.581943888355e+00,        -1.629473858843e+00,        +7.071067811865e+00,        +1.581943888354e+00,        -1.629473858840e+00,        +4.174373198469e+00,        +1.415434708848e+00
 1.60000000e+02,        +7.071067811865e+00,        +3.837789682972e+00,        +1.330235269070e+00,        +7.539433223333e-01,        -2.099800411120e+00,        +7.071067811865e+00,        +7.539433223334e-01,        -2.099800411118e+00,        +3.835450097570e+00,        +1.329090917370e+00
 1.61600000e+02,        +7.071067811865e+00,        +3.598245244218e+00,        +1.568600587476e+00,        -1.023741476346e-01,        -2.145753274119e+00,        +7.071067811865e+00,        -1.023741476333e-01,        -2.145753274117e+00,        +3.596632389646e+00,        +1.567264333631e+00
 1.63200000e+02,        +7.071067811865e+00,        +3.612581651220e+00,        +1.936286010691e+00,        -8.354133388217e-01,        -1.904448656029e+00,        +7.071067811865e+00,        -8.354133388201e-01,        -1.904448656027e+00,        +3.611529726373e+00,        +1.934786663943e+00
 1.64800000e+02,        +7.071067811865e+00,        +3.865384405894e+00,        +2.243356282058e+00,        -1.430209191076e+00,        -1.467860716675e+00,        +7.071067811865e+00,        -1.430209191074e+00,        -1.467860716674e+00,        +3.864928929939e+00,        +2.241771466227e+00
 1.66400000e+02,        +7.071067811865e+00,        +4.250168847663e+00,        +2.357515616607e+00,        -1.869016303691e+00,        -8.422054533545e-01,        +7.071067811865e+00,        -1.869016303689e+00,        -8.422054533546e-01,        +4.250502375209e+00,        +2.355773856745e+00
 1.68000000e+02,        +7.071067811865e+00,        +4.580590772796e+00,        +2.229418528511e+00,        -2.043422563348e+00,        -3.062784245277e-02,        +7.071067811865e+00,        -2.043422563346e+00,        -3.062784245329e-02,        +4.581868742818e+00,        +2.227161138511e+00
 1.69600000e+02,        +7.071067811865e+00,        +4.646319151041e+00,        +1.992553784051e+00,        -1.793468779926e+00,        +8.158952128085e-01,        +7.071067811865e+00,        -1.793468779923e+00,        +8.158952128071e-01,        +4.648323558091e+00,        +1.989230898868e+00
 1.71200000e+02,        +7.071067811865e+00,        +4.446400349448e+00,        +1.957278762135e+00,        -1.147474805605e+00,        +1.379283188892e+00,        +7.071067811865e+00,        -1.147474805604e+00,        +1.379283188889e+00,        +4.448445015620e+00,        +1.952642887687e+00
 1.72800000e+02,        +7.071067811865e+00,        +4.273929289816e+00,        +2.281934193803e+00,        -4.155622848618e-01,        +1.492965359650e+00,        +7.071067811865e+00,        -4.155622848618e-01,        +1.492965359648e+00,        +4.275385108404e+00,        +2.276348556164e+00
 1.74400000e+02,        +7.071067811865e+00,        +4.382514081509e+00,        +2.815804450084e+00,        +1.371047449756e-01,        +1.295324321668e+00,        +7.071067811865e+00,        +1.371047449751e-01,        +1.295324321665e+00,        +4.383249101352e+00,        +2.809857318703e+00
 1.76000000e+02,        +7.071067811865e+00,        +4.806860519821e+00,        +3.340799378163e+00,        +4.646657206170e-01,        +9.869177054070e-01,        +7.071067811865e+00,        +4.646657206161e-01,        +9.869177054053e-01,        +4.807102806066e+00,        +3.334879120031e+00
 1.77600000e+02,        +7.071067811865e+00,        +5.474864205128e+00,        +3.724463804225e+00,        +6.239447616980e-01,        +6.778834369949e-01,        +7.071067811865e+00,        +6.239447616966e-01,        +6.778834369932e-01,        +5.474926292767e+00,        +3.718680252943e+00
 1.79200000e+02,        +7.071067811865e+00,        +6.303526513597e+00,        +3.903977730768e+00,        +6.743861647994e-01,        +4.061261878175e-01,        +7.071067811865e+00,        +6.743861647981e-01,        +4.061261878162e-01,        +6.303651008095e+00,        +3.898237778841e+00
 1.80800000e+02,        +7.071067811865e+00,        +7.218767256533e+00,        +3.847831334773e+00,        +6.550335020684e-01,        +1.798875509614e-01,        +7.071067811865e+00,        +6.550335020665e-01,        +1.798875509605e-01,        +7.219060425224e+00,        +3.841929030004e+00
 1.82400000e+02,        +7.071067811865e+00,        +8.149289196281e+00,        +3.540223656332e+00,        +5.895161130722e-01,        -3.733820342613e-04,        +7.071067811865e+00,        +5.895161130702e-01,        -3.733820343767e-04,        +8.149694830029e+00,        +3.533927341761e+00
 1.84000000e+02,        +7.071067811865e+00,        +9.021038232399e+00,        +2.981389985851e+00,        +4.939774549550e-01,        -1.348882090093e-01,        +7.071067811865e+00,        +4.939774549534e-01,        -1.348882090088e-01,        +9.021346310384e+00,        +2.974532579206e+00
 1.85600000e+02,        +7.071067811865e+00,        +9.759006406293e+00,        +2.193449268965e+00,        +3.822185478320e-01,        -2.240694988121e-01,        +7.071067811865e+00,        +3.822185478311e-01,        -2.240694988116e-01,        +9.758907594224e+00,        +2.186010315163e+00
 1.87200000e+02,        +7.071067811865e+00,        +1.029618366019e+01,        +1.224319951769e+00,        +2.675780022963e-01,        -2.702413891360e-01,        +7.071067811865e+00,        +2.675780022946e-01,        -2.702413891353e-01,        +1.029536830388e+01,        +1.216469142661e+00
 1.88800000e+02,        +7.071067811865e+00,        +1.058590347047e+01,        +1.448450333791e-01,        +1.622206124916e-01,        -2.791811259944e-01,        +7.071067811865e+00,        +1.622206124912e-01,        -2.791811259940e-01,        +1.058417532570e+01,        +1.369185382579e-01
 1.90400000e+02,        +7.071067811865e+00,        +1.061167874124e+01,        -9.619954572392e-01,        +7.519099576400e-02,        -2.600943285308e-01,        +7.071067811865e+00,        +7.519099576418e-02,        -2.600943285295e-01,        +1.060903428833e+01,        -9.695853550222e-01
 1.92000000e+02,        +7.071067811865e+00,        +1.038942324154e+01,        -2.016359449699e+00,        +1.089247773837e-02,        -2.238892768147e-01,        +7.071067811865e+00,        +1.089247773818e-02,        -2.238892768135e-01,        +1.038605967622e+01,        -2.023243017056e+00
 1.93600000e+02,        +7.071067811865e+00,        +9.960925108515e+00,        -2.955256503786e+00,        -3.094114091507e-02,        -1.807615409731e-01,        +7.071067811865e+00,        -3.094114091466e-02,        -1.807615409721e-01,        +9.957179007396e+00,        -2.961200358607e+00
 1.95200000e+02,        +7.071067811865e+00,        +9.381897853295e+00,        -3.739882849538e+00,        -5.387500978606e-02,        -1.383720798675e-01,        +7.071067811865e+00,        -5.387500978530e-02,        -1.383720798663e-01,        +9.378151098282e+00,        -3.744825829733e+00
 1.96800000e+02,        +7.071067811865e+00,        +8.709742873398e+00,        -4.355560684748e+00,        -6.289218807775e-02,        -1.012514624345e-01,        +7.071067811865e+00,        -6.289218807740e-02,        -1.012514624342e-01,        +8.706338464923e+00,        -4.359593712849e+00
 1.98400000e+02,        +7.071067811865e+00,        +7.994778297926e+00,        -4.806566925404e+00,        -6.286155307976e-02,        -7.123404779613e-02,        +7.071067811865e+00,        -6.286155307931e-02,        -7.123404779561e-02,        +7.991970362058e+00,        -4.809881675821e+00
 2.00000000e+02,        +7.071067811865e+00,        +7.276026546983e+00,        -5.109160062944e+00,        -5.770873052338e-02,        -4.834750126868e-02,        +7.071067811865e+00,        -5.770873052256e-02,        -4.834750126781e-02,        +7.273966239779e+00,        -5.111993196339e+00
 2.01600000e+02,        +7.071067811865e+00,        +6.580677205656e+00,        -5.285279859448e+00,        -5.019907837324e-02,        -3.167583361212e-02,        +7.071067811865e+00,        -5.019907837340e-02,        -3.167583361184e-02,        +6.579423262468e+00,        -5.287869166791e+00
 2.03200000e+02,        +7.071067811865e+00,        +5.925669326574e+00,        -5.358015619634e+00,        -4.207319445972e-02,        -1.997597063209e-02,        +7.071067811865e+00,        -4.207319445936e-02,        -1.997597063233e-02,        +5.925209913518e+00,        -5.360572943804e+00
 2.04800000e+02,        +7.071067811865e+00,        +5.320058457850e+00,        -5.348907559062e+00,        -3.430815778593e-02,        -1.202967441670e-02,        +7.071067811865e+00,        -3.430815778574e-02,        -1.202967441688e-02,        +5.320334633742e+00,        -5.351606340456e+00
 2.06400000e+02,        +7.071067811865e+00,        +4.767349210306e+00,        -5.276666965057e+00,        -2.737368435443e-02,        -6.800072966825e-03,        +7.071067811865e+00,        -2.737368435409e-02,        -6.800072966690e-03,        +4.768274947154e+00,        -5.279639811042e+00
